timeindex,elec_Bus_NDE,elec_Bus_SDE,heat_Bus_NDE,heat_Bus_SDE,fuel_Bus_NDE,fuel_Bus_SDE
2050-01-12 08:00:00+00:00,289.62257,344.52108,125.92286,127.23513,332.60271,174.96608
2050-01-12 09:00:00+00:00,330.74024,344.52108,84.805189,127.23513,332.60271,174.96608
2050-01-12 10:00:00+00:00,330.74024,344.52108,84.805189,127.23513,332.60271,174.96608
2050-01-12 11:00:00+00:00,330.74024,344.52108,84.805189,96.276778,332.60271,161.03482
2050-01-12 12:00:00+00:00,330.74024,344.52108,84.805189,96.276778,332.60271,174.96608
2050-01-12 13:00:00+00:00,330.74024,344.52108,84.805189,96.276778,332.60271,161.03482
2050-01-12 14:00:00+00:00,330.74024,344.52108,84.805189,96.276778,332.60271,161.03482
2050-01-12 15:00:00+00:00,330.74024,344.52108,84.805189,96.276778,332.60271,174.96608
2050-01-12 16:00:00+00:00,330.74024,344.52108,84.805189,127.23513,332.60271,174.96608
2050-01-12 17:00:00+00:00,330.74024,344.52108,84.805189,127.23513,332.60271,174.96608
2050-01-12 18:00:00+00:00,330.74024,344.52108,84.805189,127.23513,332.60271,174.96608
2050-01-12 19:00:00+00:00,330.74024,344.52108,84.805189,127.23513,332.60271,174.96608
2050-01-12 20:00:00+00:00,330.74024,344.52108,84.805189,96.276778,332.60271,161.03482
2050-01-12 21:00:00+00:00,330.74024,344.52108,84.805189,88.338738,332.60271,157.4627
2050-01-12 22:00:00+00:00,330.74024,344.52108,84.805189,88.338738,332.60271,157.4627
2050-01-12 23:00:00+00:00,303.39782,316.03939,77.794312,81.035742,298.24942,141.35959
2050-01-13 00:00:00+00:00,291.97281,304.13834,74.864822,77.98419,283.89492,134.63092
2050-01-13 01:00:00+00:00,263.82419,274.81686,67.647228,70.465862,248.52871,118.05301
2050-01-13 02:00:00+00:00,267.89959,279.06207,68.692203,71.554378,253.64908,120.45318
2050-01-13 03:00:00+00:00,329.2077,316.03939,84.412231,81.035742,332.60271,141.35959
