timeindex,hydro_SDE,onshore_SDE,pv_SDE,chp_SDE,li-ion_SDE,redox_SDE,phs_SDE,import_export,electricity_SDE,excess_SDE,,
2050-01-21 07:00:00+00:00,4029.7527,10174.848,6717.4134,59809.888,0,0,34.43649,8636.368,61847.0212824915,0,,
2050-01-21 08:00:00+00:00,4042.0679,9740.7041,32154.849,38148.201,0,0,0,10480.502,63850.5315877735,0,,
2050-01-21 09:00:00+00:00,4054.3832,8991.8586,56198.986,29206.356,-12833,0,0,10015.85,63891.9152338871,0,,
2050-01-21 10:00:00+00:00,4066.6984,7801.5993,67975.865,20008.263,-12833,0,0,10007.582,64137.5184227302,0,,
2050-01-21 11:00:00+00:00,4079.0136,7530,72046.789,16498.597,-12833,0,0,9101.7406,64644.9184829369,0,,
2050-01-21 12:00:00+00:00,4091.3289,8146.9407,64006.131,14920.84,-11012.358,0,0,15250.114,64687.201773531,0,,
2050-01-21 13:00:00+00:00,4103.6441,8944.6014,46609.353,18279.608,0,0,0,16561.645,63783.0581698511,0,,
2050-01-21 14:00:00+00:00,4115.9594,8809.0614,20533.646,21306.236,12833,0,5188.0353,20359.135,62572.1354707708,0,,
2050-01-21 15:00:00+00:00,4128.2746,8339.0855,1992.651,40388.018,12833,0,0,20522.999,61992.7638521058,0,,
2050-01-21 16:00:00+00:00,4140.5899,8731.6841,0,45005.974,12833,0,0,17777,62029.6493576831,0,,
2050-01-21 17:00:00+00:00,4152.9051,8279.3648,0,61731.557,0,0,0,13123.663,64330.9422316903,0,,
2050-01-21 18:00:00+00:00,4165.2203,7505.0731,0,58459.339,7051.4497,0,0,11115.53,64369.6269443618,0,,
2050-01-21 19:00:00+00:00,4177.5356,6469.049,0,62578.915,0,0,0,11501.593,62324.7329929666,0,,
2050-01-21 20:00:00+00:00,4189.8508,5506.2476,0,57288.421,0,0,0,14364.935,58909.6791875332,0,,
2050-01-21 21:00:00+00:00,4202.1661,4766.2303,0,49586.516,0,0,0,18818.475,56457.2458770279,0,,
2050-01-21 22:00:00+00:00,4214.4813,4461.3952,0,39521.71,0,0,0,24179.348,55474.8331216565,0,,
2050-01-21 23:00:00+00:00,4226.7966,4092.1655,0,29271.729,0,0,0,29682.771,52470.9171713884,0,,
2050-01-22 00:00:00+00:00,4239.1118,3784.7338,0,24812.432,0,0,0,32340.401,49440.0118866987,0,,
2050-01-22 01:00:00+00:00,4258.6804,3599.8593,0,22263.063,0,0,0,33831.32,47173.8051474403,0,,
2050-01-22 02:00:00+00:00,4278.249,3483.5338,0,20776.372,0,0,0,34886.49,45603.9239730772,0,,
2050-01-22 03:00:00+00:00,4297.8177,3420.6972,0,22262.134,0,0,0,33709.306,44872.5122734332,0,,
2050-01-22 04:00:00+00:00,4317.3863,3461.7228,0,27064.509,0,0,0,31002.273,44725.8700593383,0,,
2050-01-22 05:00:00+00:00,4336.9549,3394.7317,0,37761.099,0,0,0,26546.418,43952.1750690996,0,,
2050-01-22 06:00:00+00:00,4356.5235,3221.8014,7.7837931,48437.488,-4999.782,0,0,23322.98,43631.0016620077,0,,
2050-01-22 07:00:00+00:00,4376.0921,2902.9448,6538.3862,41765.744,0,0,0,21382.496,46249.8693651841,0,,
2050-01-22 08:00:00+00:00,4395.6607,3229.0717,28652.142,36290.773,-9906.3682,0,0,17978.535,49924.0211085386,0,,
2050-01-22 09:00:00+00:00,4415.2293,3756.1717,50267.736,28894.494,-12833,0,0,9913.0341,52768.6998219814,0,,
2050-01-22 10:00:00+00:00,4434.7979,3778.5021,61133.911,23181.696,-12833,0,0,6185.5637,54654.3565365522,0,,
2050-01-22 11:00:00+00:00,4454.3666,3709.4338,65765.268,20196.396,-12833,0,0,5191.4463,55768.117467978,0,,
2050-01-22 12:00:00+00:00,4473.9352,3637.2497,60736.938,16094.823,-8794.992,0,0,9706.2058,55138.3657583921,0,,
2050-01-22 13:00:00+00:00,4493.5038,3628.9407,46165.677,19655.347,192.08982,0,0,9969.6906,53389.4550867604,0,,
2050-01-22 14:00:00+00:00,4513.0724,3768.6352,22487.378,25112.385,12833,0,0,12752.785,52126.3530077976,0,,
2050-01-22 15:00:00+00:00,4532.641,3722.9359,2405.1921,40506.384,12833,0,3080.2846,10416.728,51782.6884886874,0,,
2050-01-22 16:00:00+00:00,4552.2096,4204.3366,0,43975.603,12833,0,0,12857.239,51905.939864415,0,,
2050-01-22 17:00:00+00:00,4571.7782,4199.6628,0,63245.083,0,0,0,8639.793,57977.6465230828,0,,
2050-01-22 18:00:00+00:00,4591.3468,3995.5738,0,51846.246,12833,0,0,9232.4551,56783.8171510044,0,,
2050-01-22 19:00:00+00:00,4610.9155,3750.9786,0,51923.31,5700.041,0,0,14119.902,54879.2678204706,0,,
2050-01-22 20:00:00+00:00,4630.4841,3657.5028,0,50065,0,0,0,17472.584,51356.2565136142,0,,
2050-01-22 21:00:00+00:00,4650.0527,3759.8069,0,40087.346,0,0,0,24810.521,49574.0590780631,0,,
2050-01-22 22:00:00+00:00,4669.6213,3998.6897,0,29412.116,0,0,0,31715.72,49492.1913484491,0,,
2050-01-22 23:00:00+00:00,4689.1899,4057.891,0,20831.856,0,0,0,35000,46644.8137015637,0,,
2050-01-23 00:00:00+00:00,4708.7585,4077.6248,0,18418.415,0,0,0,35000,44129.4051955392,0,,
2050-01-23 01:00:00+00:00,4725.9345,4110.3414,0,16898.14,0,0,0,35000,41747.1442363986,0,,
2050-01-23 02:00:00+00:00,4743.1105,4173.6972,0,16169.745,0,0,0,35000,40714.3513082386,0,,
2050-01-23 03:00:00+00:00,4760.2864,3915.6,0,16993.527,0,0,0,35000,39917.265561501,0,,
2050-01-23 04:00:00+00:00,4777.4624,3925.9862,0,19795.883,0,0,0,35000,39492.6328753895,0,,
2050-01-23 05:00:00+00:00,4794.6384,4233.4179,0,27151.06,-1663.4168,0,0,35000,38799.9059702845,0,,
2050-01-23 06:00:00+00:00,4811.8143,4587.0683,54.486552,40712.736,-12833,0,0,33326.087,37240.8205296903,0,,
2050-01-23 07:00:00+00:00,4828.9903,4796.3503,7168.8734,33285.008,-12833,0,0,33483.657,38476.933274231,0,,
2050-01-23 08:00:00+00:00,4846.1663,4706.5097,23756.137,24855.774,-12833,0,0,30511.113,41140.7832833116,0,,
2050-01-23 09:00:00+00:00,4863.3422,5270.4807,40685.887,17346.32,-12833,0,0,24582.773,44361.5137171713,0,,
2050-01-23 10:00:00+00:00,4880.5182,5590.8952,53038.766,13176.176,-12833,0,0,17912.311,47022.6647109418,0,,
2050-01-23 11:00:00+00:00,4897.6942,5918.58,55490.661,14120.263,-12833,0,0,14961.986,49825.0601337904,0,,
2050-01-23 12:00:00+00:00,4914.8701,6259.2476,45317.243,14680.967,-8304.2111,0,0,17528.793,49681.1168531381,0,,
2050-01-23 13:00:00+00:00,4932.0461,5744.611,30566.956,19225.541,1147.898,0,0,16975.17,47876.4282237008,0,,
2050-01-23 14:00:00+00:00,4949.2221,4794.7924,13987.476,21007.802,12833,0,1287.7301,18365.638,46509.8668657188,0,,
2050-01-23 15:00:00+00:00,4966.398,5443.9303,1424.4341,31681.942,12833,0,0,18149.522,45776.6558771131,0,,
2050-01-23 16:00:00+00:00,4983.574,6340.7793,0,33904.619,12833,0,0,18069.279,46534.1572666982,0,,
2050-01-23 17:00:00+00:00,5000.75,6369.3414,0,38462.625,12833,0,0,17611.351,50515.088105453,0,,
2050-01-23 18:00:00+00:00,5017.9259,6142.9221,0,41259.922,12833,0,0,16337.681,52474.5157493115,0,,
2050-01-23 19:00:00+00:00,5035.1019,5987.6483,0,47548.511,1862.4797,0,0,17971.202,51330.1668236732,0,,
2050-01-23 20:00:00+00:00,5052.2779,5694.7572,0,32221.246,12833,0,0,23314.829,49179.1147416835,0,,
2050-01-23 21:00:00+00:00,5069.4538,5683.8517,0,38933.869,0,0,0,23663.243,48331.6487402897,0,,
2050-01-23 22:00:00+00:00,5086.6298,6008.4207,0,27638.508,0,0,1778.305,30212.028,49180.9140306451,0,,
2050-01-23 23:00:00+00:00,5103.8058,6345.9724,0,21993.208,0,0,0,31596.75,46637.616545718,0,,
2050-01-24 00:00:00+00:00,5120.9817,6678.331,0,15207.419,0,0,0,34495.571,43922.4868012355,0,,
2050-01-24 01:00:00+00:00,5128.1359,7190.371,0,13501.987,0,0,0,35000,42212.2609241431,0,,
2050-01-24 02:00:00+00:00,5135.29,7853.5303,0,12753.086,0,0,0,35000,41415.1750955378,0,,
2050-01-24 03:00:00+00:00,5142.4441,8433.0807,0,13721.809,0,0,0,35000,41566.3155320361,0,,
2050-01-24 04:00:00+00:00,5149.5982,9109.7421,0,16827.703,0,0,0,35000,42760.1449041149,0,,
2050-01-24 05:00:00+00:00,5156.7523,9508.5724,0,26329.202,0,0,0,35000,45808.1435158063,0,,
2050-01-24 06:00:00+00:00,5163.9064,9615.5503,0,45829.182,-7294.5066,0,0,31182.462,53780.8008452169,0,,
2050-01-24 07:00:00+00:00,5171.0606,8816.851,3027.8955,44314.792,0,0,0,30409.04,61023.845763945,0,,
2050-01-24 08:00:00+00:00,5178.2147,7709.1621,15193.964,36426.674,-1579.3266,0,0,31035.774,63248.6688570902,0,,
2050-01-24 09:00:00+00:00,5185.3688,7392.9021,30138.847,30852.3,-9111.1658,0,0,29828.283,63570.7419086631,0,,
2050-01-24 10:00:00+00:00,5192.5229,6752.0731,41269.671,24198.91,-10792.885,0,0,28805.195,64709.6928855494,0,,
2050-01-24 11:00:00+00:00,5199.677,6379.2083,45402.865,17937.666,-9665.2565,0,0,31187.026,65725.3925685754,0,,
2050-01-24 12:00:00+00:00,5206.8311,6618.6103,40631.4,14163.563,-5045.4648,0,0,34609.847,65468.9936459639,0,,
2050-01-24 13:00:00+00:00,5213.9853,6616.5331,25896.68,19202.618,3302.8099,0,686.76555,35000,65203.5981966772,0,,
2050-01-24 14:00:00+00:00,5221.1394,6085.7979,10531.472,24250.182,12833,0,0,35000,64307.5514751914,0,,
2050-01-24 15:00:00+00:00,5228.2935,8347.3945,934.05517,30029.141,12833,0,0,35000,63757.8681243906,0,,
2050-01-24 16:00:00+00:00,5235.4476,11505.321,0,39012.166,0,0,0,35000,63040.8507364381,0,,
2050-01-24 17:00:00+00:00,5242.6017,13119.857,0,31726.744,11040.707,0,0,35000,65414.1152507714,0,,
2050-01-24 18:00:00+00:00,5249.7558,14030.727,0,39958.192,0,0,0,35000,65524.7716037691,0,,
2050-01-24 19:00:00+00:00,5256.91,14439.424,0,37864.331,0,0,0,35000,63779.459591928,0,,
2050-01-24 20:00:00+00:00,5264.0641,14474.737,0,33713.562,0,0,0,35000,60179.9784223417,0,,
2050-01-24 21:00:00+00:00,5271.2182,14787.362,0,28847.528,0,0,0,35000,57632.1827150114,0,,
2050-01-24 22:00:00+00:00,5278.3723,15861.815,0,21594.029,0,0,0,35000,55967.8387883038,0,,
2050-01-24 23:00:00+00:00,5285.5264,18304.651,0,12760.918,0,0,0,35000,51986.907949549,0,,
2050-01-25 00:00:00+00:00,5292.6805,20599.483,0,4614.5685,0,0,2275.96,35000,48964.9991096662,0,,
2050-01-25 01:00:00+00:00,5292.8605,23077.113,0,3433.2155,0,0,0,35000,46983.9799982703,0,,
2050-01-25 02:00:00+00:00,5293.0405,26632.831,0,356.42919,0,0,0,35000,46187.7938141459,0,,
2050-01-25 03:00:00+00:00,5293.2205,30611.268,0,0,-302.0932,0,0,35000,46300.2495379725,0,,
2050-01-25 04:00:00+00:00,5293.4004,35382.691,0,0,-711.13627,0,0,35000,47384.3222015346,0,,
2050-01-25 05:00:00+00:00,5293.5804,39851.876,0,3087.2132,0,0,0,35000,49296.0686060464,0,,
2050-01-25 06:00:00+00:00,5293.7604,45617.779,0,11973.73,-1115.8152,0,0,35000,55635.869647443,0,,
2050-01-25 07:00:00+00:00,5293.9404,48068.923,2802.1655,10260.481,0,0,0,35000,61745.3613743012,0,,
2050-01-25 08:00:00+00:00,5294.1204,49674.631,12111.582,4243.779,-1791.6187,0,0,35000,63398.9095672399,0,,
2050-01-25 09:00:00+00:00,5294.3003,58219.363,22806.514,0,-12833,0,0,31502.336,63855.9294546578,0,,
2050-01-25 10:00:00+00:00,5294.4803,67161.368,30808.253,0,-12833,-762.6,0,16261.141,64796.0588375671,0,,
2050-01-25 11:00:00+00:00,5294.6603,72412.634,33003.283,0,-12833,-762.6,0,8932.6725,65666.9155954603,0,,
2050-01-25 12:00:00+00:00,5294.8403,71674.694,29500.576,0,-12833,-525.82198,0,11086.972,65333.1471656379,0,,
2050-01-25 13:00:00+00:00,5295.0202,65990.843,20346.835,0,-12833,-762.6,0,25288.984,65011.973758546,0,,
2050-01-25 14:00:00+00:00,5295.2002,64378.384,9714.1738,0,-12833,0,0,31246.127,64281.4617033825,0,,
2050-01-25 15:00:00+00:00,5295.3802,62755.02,895.13621,0,-5914.0059,0,0,35000,63609.4266213346,0,,
2050-01-25 16:00:00+00:00,5295.5602,59372.232,0,170.96619,0,0,0,35000,63218.9805073582,0,,
2050-01-25 17:00:00+00:00,5295.7402,55814.437,0,10472.405,-132.95871,0,0,27337.905,65271.9712590807,0,,
2050-01-25 18:00:00+00:00,5295.9201,50777.127,0,19434.71,0,0,0,21185.33,65977.2932687833,0,,
2050-01-25 19:00:00+00:00,5296.1001,44428.039,0,21323.811,6102.7732,0,0,17810.546,64245.4759241531,0,,
2050-01-25 20:00:00+00:00,5296.2801,39452.007,0,16731.85,11211.501,725.69758,0,17906.667,60608.2096045086,0,,
2050-01-25 21:00:00+00:00,5296.4601,36984.244,0,13449.632,12833,762.6,0,16907.19,58007.3348728147,0,,
2050-01-25 22:00:00+00:00,5296.64,32986.074,0,10716.566,12833,762.6,0,16515.117,56447.3497058721,0,,
2050-01-25 23:00:00+00:00,5296.82,28459.246,0,8178.0539,12833,0,0,17062.983,52868.5604412106,0,,
2050-01-26 00:00:00+00:00,5297,24449.131,0,8228.4371,11362.104,0,0,17826.197,49275.3767829896,0,,
2050-01-26 01:00:00+00:00,5293.6731,20487.312,0,10583.531,12833,0,0,16158.566,47343.8381180337,0,,
2050-01-26 02:00:00+00:00,5290.3461,17804.555,0,21836.696,0,0,0,17117.814,46412.7051799317,0,,
2050-01-26 03:00:00+00:00,5287.0192,15731.468,0,24233.793,0,0,0,17899.104,46540.4547780635,0,,
2050-01-26 04:00:00+00:00,5283.6922,14244.163,0,27581.938,0,0,0,19383.357,47331.2430953037,0,,
2050-01-26 05:00:00+00:00,5280.3653,12366.857,0,36109.304,0,0,1838.2119,20249.441,49630.7366803493,0,,
2050-01-26 06:00:00+00:00,5277.0383,10894.612,7.7837931,44416.242,0,0,1939.1148,24162.337,55981.3334555148,0,,
2050-01-26 07:00:00+00:00,5273.7114,8682.3497,2926.7062,52126.918,0,0,54.623398,20523.672,62136.7071327581,0,,
2050-01-26 08:00:00+00:00,5270.3845,5950.7772,13473.746,47536.747,0,0,423.92506,19239.923,64113.2280217503,0,,
2050-01-26 09:00:00+00:00,5267.0575,4642.6345,26200.248,36578.196,0,0,955.90946,19730.647,64336.340098575,0,,
2050-01-26 10:00:00+00:00,5263.7306,4122.2855,39261.452,25516.411,0,0,0,21172.503,65181.1070846588,0,,
2050-01-26 11:00:00+00:00,5260.4036,3742.1503,45068.162,19704.215,0,0,0,22415.138,66063.6592208014,0,,
2050-01-26 12:00:00+00:00,5257.0767,3452.3752,41510.969,17109.596,0,0,4343.7476,24220.952,65999.7843808016,0,,
2050-01-26 13:00:00+00:00,5253.7498,3157.4069,29259.278,28300.88,0,0,928.59776,25344.86,65506.7787141544,0,,
2050-01-26 14:00:00+00:00,5250.4228,3575.971,13536.016,39924.84,0,0,0,26251.097,64489.2798240347,0,,
2050-01-26 15:00:00+00:00,5247.0959,5886.9021,1346.5962,45613.335,0,0,412.05041,28332.523,63682.2979061413,0,,
2050-01-26 16:00:00+00:00,5243.7689,9212.0462,0,44164.856,0,0,0,29272.457,62976.0762519577,0,,
2050-01-26 17:00:00+00:00,5240.442,11370.3,0,46037.396,0,0,0,27859.932,65231.4872574476,0,,
2050-01-26 18:00:00+00:00,5237.115,12045.403,0,47416.103,0,0,0,25991.553,65755.9804809201,0,,
2050-01-26 19:00:00+00:00,5233.7881,12131.09,0,47508.44,0,0,0,24119.66,64482.9823126694,0,,
2050-01-26 20:00:00+00:00,5230.4612,12421.903,0,44810.668,0,0,0,22647.824,61067.028780888,0,,
2050-01-26 21:00:00+00:00,5227.1342,12909.536,0,40703.697,0,0,0,21519.737,58651.4808940927,0,,
2050-01-26 22:00:00+00:00,5223.8073,13474.026,0,33391.484,0,0,0,21393.333,56405.0664152775,0,,
2050-01-26 23:00:00+00:00,5220.4803,14117.971,0,25957.328,0,0,0,21541.067,52359.3611739102,0,,
2050-01-27 00:00:00+00:00,5217.1534,14789.959,0,23965.643,0,0,0,21144.258,49475.9976659281,0,,
2050-01-27 01:00:00+00:00,5212.0823,15580.868,0,22460.067,0,0,0,21021.635,47539.9608604364,0,,
2050-01-27 02:00:00+00:00,5207.0111,16179.114,0,21745.801,0,0,0,20939.384,46623.2221521585,0,,
2050-01-27 03:00:00+00:00,5201.94,16357.757,0,23394.614,0,0,0,20520.687,46827.4416948876,0,,
2050-01-27 04:00:00+00:00,5196.8688,17055.71,0,27130.358,0,0,0,19349.826,47625.4271679736,0,,
2050-01-27 05:00:00+00:00,5191.7977,17989.43,0,38608.608,0,0,0,15780.043,49976.2004884211,0,,
2050-01-27 06:00:00+00:00,5186.7266,18700.885,15.567586,50954.669,0,0,0,12016.509,56158.5635819543,0,,
2050-01-27 07:00:00+00:00,5181.6554,17716.792,10905.094,48025.79,0,0,155.99202,11038.11,62307.6397478325,0,,
2050-01-27 08:00:00+00:00,5176.5843,14651.303,39027.939,39728.611,-12833,0,0,8991.0601,64004.3709577142,0,,
2050-01-27 09:00:00+00:00,5171.5131,17368.334,67423.216,15572.663,-12833,0,0,10072.286,64317.4475644793,0,,
2050-01-27 10:00:00+00:00,5166.442,19541.129,81986.693,3133.3412,-12833,0,0,8797.4026,64957.9950078346,0,,
2050-01-27 11:00:00+00:00,5161.3709,19033.763,80437.718,4702.0827,-12833,0,0,6480.4756,65477.9900907712,0,,
2050-01-27 12:00:00+00:00,5156.2997,19258.624,64916.834,16263.559,-12833,0,0,3814.1727,65700.202523115,0,,
2050-01-27 13:00:00+00:00,5151.2286,20884.585,44359.837,17943.287,0,0,0,7328.554,64951.6974964693,0,,
2050-01-27 14:00:00+00:00,5146.1575,21238.754,20922.836,22559.195,12833,0,3110.2936,9115.9466,64210.3897075369,0,,
2050-01-27 15:00:00+00:00,5141.0863,25028.681,2918.9224,42057.707,8298.992,0,0,6305.1751,63500.5695572981,0,,
2050-01-27 16:00:00+00:00,5136.0152,32070.01,0,32353.153,12833,0,0,10611.611,62876.215632729,0,,
2050-01-27 17:00:00+00:00,5130.944,34954.779,0,33284.686,12233.808,0,0,10509.497,65397.9216501183,0,,
2050-01-27 18:00:00+00:00,5125.8729,35266.885,0,45050.574,0,0,0,8471.8069,66274.1762748957,0,,
2050-01-27 19:00:00+00:00,5120.8018,35381.133,0,31817.762,12833,0,927.60003,9161.4744,64671.9078173585,0,,
2050-01-27 20:00:00+00:00,5115.7306,34930.891,0,42189.466,0,0,0,6190.401,61393.6000548646,0,,
2050-01-27 21:00:00+00:00,5110.6595,35618.458,0,36800.993,0,0,0,6836.5172,58380.6876597892,0,,
2050-01-27 22:00:00+00:00,5105.5883,36553.217,0,29061.466,0,0,0,7765.2508,56995.2337677114,0,,
2050-01-27 23:00:00+00:00,5100.5172,35895.77,0,15759.541,0,0,8227,8566.5351,53182.5366924567,0,,
2050-01-28 00:00:00+00:00,5095.4461,34971.397,0,21978.165,0,0,0,8002.737,50203.8107876491,0,,
2050-01-28 01:00:00+00:00,5089.6735,35260.134,0,20952.101,0,0,0,7743.7886,48525.9721937309,0,,
2050-01-28 02:00:00+00:00,5083.901,33926.545,0,21898.627,0,0,0,7503.4788,47461.691708745,0,,
2050-01-28 03:00:00+00:00,5078.1285,33322.587,0,23690.54,0,0,0,7156.6019,47253.8735880929,0,,
2050-01-28 04:00:00+00:00,5072.356,33094.61,0,27704.532,0,0,0,6284.7581,47921.4104477376,0,,
2050-01-28 05:00:00+00:00,5066.5835,33864.228,0,37759.46,0,0,0,3941.4472,49915.9243082118,0,,
2050-01-28 06:00:00+00:00,5060.8109,33893.828,93.405517,50090.251,0,0,0,556.66944,56127.9756696092,0,,
2050-01-28 07:00:00+00:00,5055.0384,30894.811,19093.644,41002.831,0,0,0,678.53317,62340.9265936197,0,,
2050-01-28 08:00:00+00:00,5049.2659,28171.028,55459.526,25738.97,-10158.519,0,0,798.51536,63925.2021615418,0,,
2050-01-28 09:00:00+00:00,5043.4934,34256.307,86765.942,19123.239,-12833,-525.82198,0,-11784.742,64106.9305103851,14804.903,,
2050-01-28 10:00:00+00:00,5037.7208,37731.532,105657.21,12567.271,-12833,-762.6,0,-11290.879,64757.3741248956,30216.294,,
2050-01-28 11:00:00+00:00,5031.9483,36389.114,108646.18,6472.2186,-12833,-762.6,0,-12273.764,65540.9652862901,23995.552,,
2050-01-28 12:00:00+00:00,5026.1758,34830.664,99352.335,2828.2859,-12833,-762.6,0,-13405.611,64870.7294113358,9031.9366,,
2050-01-28 13:00:00+00:00,5020.4033,33719.34,76257.821,0,-12833,0,0,2194.6572,63382.7159665868,0,,
2050-01-28 14:00:00+00:00,5014.6308,31179.393,41005.022,24734.819,-12642.109,0,0,3458.0163,61563.6330254579,0,,
2050-01-28 15:00:00+00:00,5008.8582,34619.305,6359.359,39684.383,29.333212,0,0,5905.2535,60890.6982989294,0,,
2050-01-28 16:00:00+00:00,5003.0857,40551.906,0,37498.166,0,0,0,7848.9114,60186.275933707,0,,
2050-01-28 17:00:00+00:00,4997.3132,39655.057,0,40877.206,0,0,0,8564.4347,63378.2177441831,0,,
2050-01-28 18:00:00+00:00,4991.5407,36570.873,0,45883.236,0,0,0,8319.0027,65048.8592641238,0,,
2050-01-28 19:00:00+00:00,4985.7681,33157.446,0,44733.985,230.22906,0,0,10757.174,63148.8081559936,0,,
2050-01-28 20:00:00+00:00,4979.9956,30414.449,0,38531.685,5689.7576,0,0,10933.521,59833.6149697894,0,,
2050-01-28 21:00:00+00:00,4974.2231,27204.072,0,23982.971,12833,762.6,6384.0461,11845.406,57270.5253062864,0,,
2050-01-28 22:00:00+00:00,4968.4506,24577.92,0,25118.466,12833,762.6,0,12521.195,56342.9908642397,0,,
2050-01-28 23:00:00+00:00,4962.678,22508.988,0,21228.602,12833,725.69758,0,12279.721,53504.6097440296,0,,
2050-01-29 00:00:00+00:00,4956.9055,20194.421,0,15981.249,12833,0,8227,11321.649,50718.4080037015,0,,
2050-01-29 01:00:00+00:00,4950.4554,18186.768,0,26121.969,12833,0,0,7390.4233,48829.1526293402,0,,
2050-01-29 02:00:00+00:00,4944.0054,16325.559,0,26818.134,9894.0579,0,3649.7932,6722.206,47279.0637154212,0,,
2050-01-29 03:00:00+00:00,4937.5553,15034.034,0,39526.012,0,0,0,6286.9721,46540.4547780635,0,,
2050-01-29 04:00:00+00:00,4931.1052,13935.693,0,43703.32,0,0,0,5465.1114,46147.3098125128,0,,
2050-01-29 05:00:00+00:00,4924.6551,13018.072,0,52855.651,0,0,0,4070.892,45172.0942129873,0,,
2050-01-29 06:00:00+00:00,4918.205,12289.479,163.45966,59028.933,0,0,0,1606.2991,44286.843143403,0,,
2050-01-29 07:00:00+00:00,4911.7549,10719.085,24363.272,41929.345,0,0,0,2549.7429,47155.8122578257,0,,
2050-01-29 08:00:00+00:00,4905.3048,7277.6152,64901.267,29355.886,-12833,0,0,-2232.7928,50240.6962932268,0,,
2050-01-29 09:00:00+00:00,4898.8548,6267.0372,97881.198,24448.735,-12833,-525.82198,0,-9584.4912,53024.1991001124,16394.728,,
2050-01-29 10:00:00+00:00,4892.4047,5716.049,114071.49,17552.197,-12833,-762.6,0,-9703.0829,54952.1391052773,22847.732,,
2050-01-29 11:00:00+00:00,4885.9546,5462.6255,117589.76,12722.82,-12833,-762.6,0,-9895.398,55850.884842073,20185.695,,
2050-01-29 12:00:00+00:00,4879.5045,5259.0559,107252.89,8948.7174,-12833,-762.6,0,-10423.698,55387.5675251578,5799.7134,,
2050-01-29 13:00:00+00:00,4873.0544,5389.9221,84485.29,5908.1499,-12833,0,0,7153.9435,53843.7760407362,0,,
2050-01-29 14:00:00+00:00,4866.6043,5916.5028,49769.573,26690.016,-9967.628,0,0,7056.6032,52045.3849226641,0,,
2050-01-29 15:00:00+00:00,4860.1542,8530.711,10196.769,43052.421,4063.7824,0,0,11160.394,51148.4384748299,0,,
2050-01-29 16:00:00+00:00,4853.7042,13079.87,0,50129.887,3371.0384,0,0,10240.807,50959.512888273,0,,
2050-01-29 17:00:00+00:00,4847.2541,15290.054,0,53631.05,0,0,0,11749.333,54801.8983132597,0,,
2050-01-29 18:00:00+00:00,4840.804,15398.59,0,53855.687,0,0,0,13845.356,57224.6433559013,0,,
2050-01-29 19:00:00+00:00,4834.3539,14184.443,0,51748.412,1820.1829,0,0,13409.812,55281.409312696,0,,
2050-01-29 20:00:00+00:00,4827.9038,12466.564,0,46557.179,4366.8108,0,0,14885.486,52388.1497972938,0,,
2050-01-29 21:00:00+00:00,4821.4537,10602.24,0,33296.595,12833,762.6,0,18848.929,50778.6841839108,0,,
2050-01-29 22:00:00+00:00,4815.0036,9503.8986,0,29365.389,12833,725.69758,0,18920.02,50975.706570794,0,,
2050-01-29 23:00:00+00:00,4808.5536,9245.2821,0,23865.757,12833,762.6,0,18730.485,48404.5200250965,0,,
2050-01-30 00:00:00+00:00,4802.1035,9161.1538,0,32746.902,2221.5632,0,822.4307,16516.708,45696.5874364602,0,,
2050-01-30 01:00:00+00:00,4795.1704,8735.3193,0,21165.427,12833,0,0,20130.247,43662.4892188334,0,,
2050-01-30 02:00:00+00:00,4788.2372,8197.3138,0,15232.71,12833,0,8227,18725.825,42168.1782627195,0,,
2050-01-30 03:00:00+00:00,4781.3041,7296.3103,0,30605.967,0,0,8227,13790.033,41283.8268376156,0,,
2050-01-30 04:00:00+00:00,4774.371,6353.2428,0,42026.291,0,0,0,11683.873,40670.2687286827,0,,
2050-01-30 05:00:00+00:00,4767.4379,6008.4207,0,51380.553,0,0,0,8231.0444,39671.6623726582,0,,
2050-01-30 06:00:00+00:00,4760.5048,5959.0862,38.918966,60747.035,0,0,0,2427.431,38057.6985368716,0,,
2050-01-30 07:00:00+00:00,4753.5717,6157.9821,18081.751,43750.086,0,0,0,4265.8845,39125.5775997802,0,,
2050-01-30 08:00:00+00:00,4746.6386,5523.9041,54611.092,33471.377,-12833,0,0,-2655.4774,41730.9506357454,0,,
2050-01-30 09:00:00+00:00,4739.7054,5017.5766,88844.214,27383.693,-12833,-525.82198,0,-10734.607,45075.8321716816,15682.344,,
2050-01-30 10:00:00+00:00,4732.7723,5063.7952,108910.83,21168.295,-12833,-762.6,0,-11942.781,47533.6633490711,25670.067,,
2050-01-30 11:00:00+00:00,4725.8392,5367.0724,116095.27,17106.837,-12833,-762.6,0,-12842.571,49815.1639626347,25908.103,,
2050-01-30 12:00:00+00:00,4718.9061,5934.1593,108887.48,12403.536,-12833,-762.6,0,-13882.967,49612.7437907346,13719.188,,
2050-01-30 13:00:00+00:00,4711.973,6738.571,87520.97,10323.277,-12833,0,0,-7709.0764,47619.1296566083,0,,
2050-01-30 14:00:00+00:00,4705.0399,7846.26,52050.224,23078.426,-9967.628,0,0,4428.6567,46034.8540886862,0,,
2050-01-30 15:00:00+00:00,4698.1068,9542.8469,11161.959,47813.844,0,0,0,2779.0881,45280.0516325428,0,,
2050-01-30 16:00:00+00:00,4691.1736,13404.958,0,55737.357,0,0,0,2456.5406,45574.2357052131,0,,
