timeindex,ashp_NDE,gshp_NDE,chp_NDE,tes_NDE,dhw_NDE,space_NDE,excess_heat_NDE,,,,
2050-04-14 10:00:00+00:00,1396.0612,17559.829,0,-1350,2975.142924889,14630.7476515338,0,,,,
2050-04-14 11:00:00+00:00,953.99646,17559.829,0,-1350,2881.94305510639,14281.8827693125,0,,,,
2050-04-14 12:00:00+00:00,792.25661,17559.829,0,-1350,2390.92117306109,14611.1647995172,0,,,,
2050-04-14 13:00:00+00:00,989.17306,17559.829,0,-1350,2299.53453031705,14899.4678986501,0,,,,
2050-04-14 14:00:00+00:00,0,7363.3937,8876.3592,1350,2089.74416195428,15500.0086938252,0,,,,
2050-04-14 15:00:00+00:00,0,346.81808,16711.063,1350,2230.63190285132,16177.2489927319,0,,,,
2050-04-14 16:00:00+00:00,0,1228.4091,16711.063,1350,2532.35288206971,16757.1189996672,0,,,,
2050-04-14 17:00:00+00:00,0,1519.6133,16711.063,1350,2530.17700962342,17050.4991345081,0,,,,
2050-04-14 18:00:00+00:00,0,1631.4894,16711.063,1350,2693.91141120647,16998.6408412049,0,,,,
2050-04-14 19:00:00+00:00,0,1083.8949,16711.063,1350,2825.73301691066,16319.224669852,0,,,,
2050-04-14 20:00:00+00:00,0,0,15849.728,1350,2523.46806958071,14676.2596502019,0,,,,
2050-04-14 21:00:00+00:00,0,0,11690.91,1350,1847.49702960105,11193.4131545128,0,,,,
2050-04-14 22:00:00+00:00,0,0,8796.2745,1350,1098.99690807851,9047.27763165895,0,,,,
2050-04-14 23:00:00+00:00,0,0,7945.3271,1350,792.742861263696,8502.58422927191,0,,,,
2050-04-15 00:00:00+00:00,0,0,8520.4827,1350,881.228340746011,8989.25436642464,0,,,,
2050-04-15 01:00:00+00:00,0,0,8713.0474,1350,847.683640532428,9215.36377813457,0,,,,
2050-04-15 02:00:00+00:00,0,0,9849.9408,1350,950.312290915606,10249.628480936,0,,,,
2050-04-15 03:00:00+00:00,0,0,12590.996,1350,1609.78296484426,12331.2131212167,0,,,,
2050-04-15 04:00:00+00:00,0,1093.1423,16711.063,1350,3419.20222663529,15735.0029180241,0,,,,
2050-04-15 05:00:00+00:00,0,5348.6049,16711.063,1350,4476.31359012279,18933.3540913613,0,,,,
2050-04-15 06:00:00+00:00,0,4690.7661,16711.063,1350,4273.41348450657,18478.4154273836,0,,,,
2050-04-15 07:00:00+00:00,0,12709.796,7862.2999,1350,3372.78361444786,18549.3126045917,0,,,,
2050-04-15 08:00:00+00:00,4144.5508,17559.829,0,-1350,3243.86317200537,17110.5169494848,0,,,,
2050-04-15 09:00:00+00:00,2899.0451,17559.829,0,-1350,2988.7421276783,16120.1323410168,0,,,,
2050-04-15 10:00:00+00:00,1970.3102,17559.829,0,-1350,2944.49938793714,15235.6401916014,0,,,,
2050-04-15 11:00:00+00:00,1463.3319,17559.829,0,-1350,2857.10184467796,14816.0594548759,0,,,,
2050-04-15 12:00:00+00:00,1216.3704,17559.829,0,-1350,2402.70714881181,15023.4926280885,0,,,,
2050-04-15 13:00:00+00:00,1474.03,17559.829,0,-1350,2280.49564641205,15403.3636926693,0,,,,
2050-04-15 14:00:00+00:00,1824.7825,17559.829,0,-1318.1617,2071.97453697627,15994.4757072438,0,,,,
2050-04-15 15:00:00+00:00,0,4931.3246,12578.775,1350,2210.68640542703,16649.4133135759,0,,,,
2050-04-15 16:00:00+00:00,0,1622.242,16711.063,1350,2537.06727237,17146.2375221448,0,,,,
2050-04-15 17:00:00+00:00,0,2030.5807,16711.063,1350,2541.96298537414,17549.680538227,0,,,,
2050-04-15 18:00:00+00:00,0,2073.1915,16711.063,1350,2729.45066116248,17404.8036978451,0,,,,
2050-04-15 19:00:00+00:00,0,1498.5799,16711.063,1350,2841.14544673853,16718.4972637455,0,,,,
2050-04-15 20:00:00+00:00,0,0,16242.835,1350,2556.46880168271,15036.3665400623,0,,,,
2050-04-15 21:00:00+00:00,0,0,12065.704,1350,1846.40909337791,11569.2951196087,0,,,,
2050-04-15 22:00:00+00:00,0,0,9108.8749,1350,1096.63971292837,9362.2351682589,0,,,,
2050-04-15 23:00:00+00:00,0,0,7117.9516,1350,861.282843321718,7606.66874951347,0,,,,
2050-04-16 00:00:00+00:00,0,0,7576.8794,1350,900.085901947159,8026.79345435062,0,,,,
2050-04-16 01:00:00+00:00,0,0,7795.1919,1350,768.626941650688,8376.56495009115,0,,,,
2050-04-16 02:00:00+00:00,0,0,8911.9584,1350,946.86715954232,9315.09126525603,0,,,,
2050-04-16 03:00:00+00:00,0,0,11583.204,1350,1580.22736411553,11352.9771339071,0,,,,
2050-04-16 04:00:00+00:00,0,126.14835,16711.063,1350,3177.31773968978,15009.8934252992,0,,,,
2050-04-16 05:00:00+00:00,0,3578.714,16711.063,1350,4425.54323304278,17214.2335360912,0,,,,
2050-04-16 06:00:00+00:00,0,8284.5239,11116.409,1350,4216.84080090314,16534.0920739228,0,,,,
2050-04-16 07:00:00+00:00,3577.192,17559.829,0,-1350,3292.45765663911,16494.5637244819,0,,,,
2050-04-16 08:00:00+00:00,2243.5635,17559.829,0,-1350,3131.80574102163,15321.5871532297,0,,,,
2050-04-16 09:00:00+00:00,894.70393,17559.829,0,-1350,3008.86894780644,14095.6643524512,0,,,,
2050-04-16 10:00:00+00:00,393.89063,17559.829,0,-1350,2840.60147862696,13763.118513577,0,,,,
2050-04-16 11:00:00+00:00,0,17462.879,0,-1350,2769.70430141878,13343.1751314438,0,,,,
2050-04-16 12:00:00+00:00,0,16815.195,0,-1350,2305.88082495206,13159.3139097325,0,,,,
2050-04-16 13:00:00+00:00,0,16685.73,0,-1350,2419.93280567825,12915.7975184523,0,,,,
2050-04-16 14:00:00+00:00,0,17258.166,0,-1350,2175.87244628645,13732.2936539213,0,,,,
2050-04-16 15:00:00+00:00,636.5004,17559.829,0,-1350,2304.97421143277,14541.3555585322,0,,,,
2050-04-16 16:00:00+00:00,0,0,16564.139,1350,2495.72569589056,15418.4134770894,0,,,,
2050-04-16 17:00:00+00:00,0,382.35733,16711.063,1350,2499.3521499677,15944.0679955715,0,,,,
2050-04-16 18:00:00+00:00,0,367.30755,16711.063,1350,2618.48116640188,15809.8891947171,0,,,,
2050-04-16 19:00:00+00:00,0,0,16687.983,1350,2724.37362545449,15313.60895426,0,,,,
2050-04-16 20:00:00+00:00,0,0,14858.618,1350,2502.07199052556,13706.5458299736,0,,,,
2050-04-16 21:00:00+00:00,0,0,11251.021,1350,1799.08386767118,10801.9374368851,0,,,,
2050-04-16 22:00:00+00:00,0,0,8306.7032,1350,1057.83665430293,8598.86658502008,0,,,,
2050-04-16 23:00:00+00:00,0,0,5661.0237,1350,808.155291091558,6202.86837625101,0,,,,
2050-04-17 00:00:00+00:00,0,0,6323.7581,1350,940.33954220346,6733.41860773719,0,,,,
2050-04-17 01:00:00+00:00,0,0,6121.5833,1350,950.312290915606,6521.27104422426,0,,,,
2050-04-17 02:00:00+00:00,0,0,7136.0839,1350,1235.8955494907,7250.18831373021,0,,,,
2050-04-17 03:00:00+00:00,0,0,9874.9633,1350,1934.35060474865,9290.6127002353,0,,,,
2050-04-17 04:00:00+00:00,0,0,15089.079,1350,3497.17098929389,12941.9079878078,0,,,,
2050-04-17 05:00:00+00:00,0,290.2454,16711.063,1350,4234.24778047343,14117.0604315063,0,,,,
2050-04-17 06:00:00+00:00,0,9192.6876,6925.3977,1350,4107.14056506953,13360.9447564218,0,,,,
2050-04-17 07:00:00+00:00,0,17553.178,0,-1350,3162.63060067736,13040.5475387061,0,,,,
2050-04-17 08:00:00+00:00,0,16500.056,0,-1350,3019.74831003788,12130.3075653429,0,,,,
2050-04-17 09:00:00+00:00,0,15458.72,0,-1350,2830.6287299148,11278.0908572141,0,,,,
2050-04-17 10:00:00+00:00,0,14878.487,0,-1350,2772.2428192728,10756.244115513,0,,,,
2050-04-17 11:00:00+00:00,0,14447.12,0,-1350,2715.48881296549,10381.6314093441,0,,,,
2050-04-17 12:00:00+00:00,0,14133.069,0,-1350,2292.82559027435,10490.2437089546,0,,,,
2050-04-17 13:00:00+00:00,0,14358.453,0,-1350,2225.1922217356,10783.2611983878,0,,,,
2050-04-17 14:00:00+00:00,0,14574.59,0,-1350,2025.91857019654,11198.6715129247,0,,,,
2050-04-17 15:00:00+00:00,0,15400.334,0,-1350,2199.98836589945,11850.3453105874,0,,,,
2050-04-17 16:00:00+00:00,0,0,13552.732,1350,2489.92336936712,12412.8083379524,0,,,,
2050-04-17 17:00:00+00:00,0,0,14036.138,1350,2515.8525160187,12870.2855197842,0,,,,
2050-04-17 18:00:00+00:00,0,0,14380.651,1350,2662.17993803146,13068.4712351001,0,,,,
2050-04-17 19:00:00+00:00,0,0,14192.982,1350,2774.96265983065,12768.0195148087,0,,,,
2050-04-17 20:00:00+00:00,0,0,12653.734,1350,2567.16684121029,11436.5669003852,0,,,,
2050-04-17 21:00:00+00:00,0,0,9539.8789,1350,1842.78263930076,9047.09630895509,0,,,,
2050-04-17 22:00:00+00:00,0,0,6701.816,1350,1134.53615803453,6917.27982944839,0,,,,
2050-04-17 23:00:00+00:00,0,0,4434.3756,1350,779.868949289834,5004.50662645877,0,,,,
2050-04-18 00:00:00+00:00,0,0,4788.1362,1350,897.728706797017,5240.40746417699,0,,,,
2050-04-18 01:00:00+00:00,0,0,5012.0697,1350,867.629137956721,5494.44057228093,0,,,,
2050-04-18 02:00:00+00:00,0,0,5919.7712,1350,980.955827867473,6288.81533787933,0,,,,
2050-04-18 03:00:00+00:00,0,0,8189.2061,1350,1661.64125814742,7877.56486907613,0,,,,
2050-04-18 04:00:00+00:00,0,0,12669.509,1350,3495.90173036688,10523.6070864643,0,,,,
2050-04-18 05:00:00+00:00,0,0,15915.911,1350,4558.81542037783,12707.0950863127,0,,,,
2050-04-18 06:00:00+00:00,0,0,15509.022,1350,4299.52395386201,12559.4984053729,0,,,,
2050-04-18 07:00:00+00:00,0,16839.673,0,-1350,3316.02960814055,12173.6436915648,0,,,,
2050-04-18 08:00:00+00:00,0,15707.494,0,-1350,3190.73561977521,11166.7587170457,0,,,,
2050-04-18 09:00:00+00:00,0,14583.475,0,-1350,2968.79663025399,10264.6782653562,0,,,,
2050-04-18 10:00:00+00:00,0,13667.977,0,-1350,2935.07060733657,9382.90595649862,0,,,,
2050-04-18 11:00:00+00:00,0,13207.598,0,-1350,2845.31586892724,9012.28234981451,0,,,,
2050-04-18 12:00:00+00:00,0,12920.927,0,-1350,2364.99202640951,9205.93499753399,0,,,,
2050-04-18 13:00:00+00:00,0,12801.435,0,-1350,2297.17733516691,9154.25802693469,0,,,,
2050-04-18 14:00:00+00:00,0,13065.804,0,-1350,2095.5464884777,9620.2573758477,0,,,,
2050-04-18 15:00:00+00:00,0,10873.145,0,1350,2251.84665920262,9971.29813051523,0,,,,
2050-04-18 16:00:00+00:00,0,0,11565.979,1350,2545.40811674742,10370.5707244088,0,,,,
2050-04-18 17:00:00+00:00,0,0,12202.422,1350,2538.33653129701,11014.085000398,0,,,,
2050-04-18 18:00:00+00:00,0,0,12769.055,1350,2708.23590481121,11410.8190764375,0,,,,
2050-04-18 19:00:00+00:00,0,0,12486.373,1350,2858.91507171653,10977.4578142189,0,,,,
2050-04-18 20:00:00+00:00,0,0,11304.693,1350,2551.75441138242,10102.9384135156,0,,,,
2050-04-18 21:00:00+00:00,0,0,8153.6669,1350,1873.42617625263,7630.24070101491,0,,,,
2050-04-18 22:00:00+00:00,0,0,5373.9898,1350,1119.12372820666,5604.86609892996,0,,,,
2050-04-18 23:00:00+00:00,0,0,2929.3971,1350,765.725778388972,3513.67135534485,0,,,,
2050-04-19 00:00:00+00:00,0,0,3129.2148,1350,880.140404522868,3599.0743488616,0,,,,
2050-04-19 01:00:00+00:00,0,0,3330.8456,1350,851.128771905716,3829.71682816796,0,,,,
2050-04-19 02:00:00+00:00,0,0,4006.454,1350,964.455461816467,4391.99853282915,0,,,,
2050-04-19 03:00:00+00:00,0,0,5914.8755,1350,1655.83893162399,5609.03652111868,0,,,,
2050-04-19 04:00:00+00:00,0,0,9773.9666,1350,3483.02781839303,7640.93874054248,0,,,,
2050-04-19 05:00:00+00:00,0,0,13176.714,757.21094,4568.24420097841,9365.68029963219,0,,,,
2050-04-19 06:00:00+00:00,0,6315.8276,5955.8592,1350,4302.96908523531,9318.71771933318,0,,,,
2050-04-19 07:00:00+00:00,0,13745.22,0,-1350,3363.35483384728,9031.86520183108,0,,,,
2050-04-19 08:00:00+00:00,12087.287,673.16935,0,-1350,3236.79158655496,8173.66484447494,0,,,,
2050-04-19 09:00:00+00:00,0,11748.494,0,-1350,3014.85259703374,7383.64182376911,0,,,,
2050-04-19 10:00:00+00:00,0,10983.675,0,-1350,2975.142924889,6658.53233104417,0,,,,
2050-04-19 11:00:00+00:00,10522.39,0,0,-1350,2881.94305510639,6290.44724221405,0,,,,
2050-04-19 12:00:00+00:00,0,10298.638,0,-1350,2390.92117306109,6557.71690769956,0,,,,
2050-04-19 13:00:00+00:00,0,10113.689,0,-1350,2299.53453031705,6464.15439250924,0,,,,
2050-04-19 14:00:00+00:00,0,10250.769,0,-1350,2089.74416195428,6811.02472498807,0,,,,
2050-04-19 15:00:00+00:00,0,10668.174,0,-1350,2230.63190285132,7087.5418483703,0,,,,
2050-04-19 16:00:00+00:00,0,0,8471.3443,1350,2532.35288206971,7288.99137235565,0,,,,
2050-04-19 17:00:00+00:00,0,0,9022.5653,1350,2530.17700962342,7842.38826452783,0,,,,
2050-04-19 18:00:00+00:00,0,0,9643.7769,1350,2693.91141120647,8299.86544635955,0,,,,
2050-04-19 19:00:00+00:00,0,0,9458.1024,1350,2825.73301691066,7982.36939190559,0,,,,
2050-04-19 20:00:00+00:00,0,0,8634.3534,1350,2523.46806958071,7460.88529561228,0,,,,
2050-04-19 21:00:00+00:00,0,0,7411.0216,0,1847.49702960105,5563.52452245053,0,,,,
2050-04-19 22:00:00+00:00,0,0,4606.1164,391.5,1098.99690807851,3898.6194556337,0,,,,
2050-04-19 23:00:00+00:00,0,0,3250.2095,0,763.368583238828,2486.84088340152,0,,,,
2050-04-20 00:00:00+00:00,0,0,3380.3992,0,876.513950445723,2503.8852175641,0,,,,
2050-04-20 01:00:00+00:00,0,0,3538.8752,0,847.683640532428,2691.19157064859,0,,,,
2050-04-20 02:00:00+00:00,0,0,4080.3048,0,961.010330443182,3119.29447445545,0,,,,
2050-04-20 03:00:00+00:00,0,0,5599.7891,0,1650.94321861984,3948.84584460215,0,,,,
2050-04-20 04:00:00+00:00,0,0,7364.7318,1350,3474.68697401561,5240.04481876928,0,,,,
2050-04-20 05:00:00+00:00,0,0,10999.942,0,4559.90335660097,6440.03847289624,0,,,,
2050-04-20 06:00:00+00:00,0,0,9383.0348,1350,4294.62824085787,6438.40656856152,0,,,,
2050-04-20 07:00:00+00:00,0,11082.859,0,-1350,3356.10192569298,6376.75684925008,0,,,,
2050-04-20 08:00:00+00:00,0,10303.715,0,-1350,3230.80793732766,5722.90717914101,0,,,,
2050-04-20 09:00:00+00:00,0,9477.7902,0,-1350,3008.86894780644,5118.92125259267,0,,,,
2050-04-20 10:00:00+00:00,0,8859.4798,0,-1350,2969.15927566172,4540.32050458433,0,,,,
2050-04-20 11:00:00+00:00,0,8483.2352,0,-1350,2875.95940587912,4257.27576386324,0,,,,
2050-04-20 12:00:00+00:00,0,8308.8027,0,-1350,2386.02546005695,4572.77726857478,0,,,,
2050-04-20 13:00:00+00:00,0,8144.343,0,-1350,2295.90807623992,4498.43495999332,0,,,,
2050-04-20 14:00:00+00:00,0,8238.2682,0,-1350,2085.02977165399,4803.23842517728,0,,,,
2050-04-20 15:00:00+00:00,0,6473.6306,0,753.52969,2228.27470770118,4998.8856226392,0,,,,
2050-04-20 16:00:00+00:00,0,0,6275.5263,1350,2528.72642799256,5096.79988272208,0,,,,
2050-04-20 17:00:00+00:00,0,0,6742.7949,1350,2526.55055554629,5566.24436300838,0,,,,
2050-04-20 18:00:00+00:00,0,0,7279.6914,1350,2689.19702090618,5940.49442376965,0,,,,
2050-04-20 19:00:00+00:00,0,0,8493.5181,0,2822.28788553738,5671.2302085417,0,,,,
2050-04-20 20:00:00+00:00,0,0,7876.2956,0,2519.84161550356,5356.4539946456,0,,,,
2050-04-20 21:00:00+00:00,0,0,5815.0191,0,1843.87057552391,3971.14853717658,0,,,,
2050-04-20 22:00:00+00:00,0,0,3838.6016,0,1095.55177670523,2743.04986395174,0,,,,
2050-04-20 23:00:00+00:00,0,0,2497.5389,0,764.456519461972,1733.08240346713,0,,,,
2050-04-21 00:00:00+00:00,0,0,2606.5139,0,878.871145595867,1727.64272235142,0,,,,
2050-04-21 01:00:00+00:00,0,0,2703.1589,0,850.040835682572,1853.1180334206,0,,,,
2050-04-21 02:00:00+00:00,0,0,3163.1746,0,963.004880185611,2200.16968860328,0,,,,
2050-04-21 03:00:00+00:00,0,0,4443.6755,0,1652.93776836227,2790.73773506619,0,,,,
2050-04-21 04:00:00+00:00,0,0,5849.0552,1244.4703,3476.68152375803,3616.84397383961,0,,,,
2050-04-21 05:00:00+00:00,0,0,7613.3252,1350,4559.72203389711,4403.603185876,0,,,,
2050-04-21 06:00:00+00:00,0,0,7346.2369,1350,4294.9908862656,4401.24599072586,0,,,,
2050-04-21 07:00:00+00:00,0,7783.0957,0,0,3357.00853921228,4426.0872011543,0,,,,
2050-04-21 08:00:00+00:00,0,7238.9463,0,0,3230.80793732766,4008.13836876345,0,,,,
2050-04-21 09:00:00+00:00,0,6530.6998,0,0,3009.23159321417,3521.46823161072,0,,,,
2050-04-21 10:00:00+00:00,6048.2001,0,0,0,2969.52192106942,3078.67818879143,0,,,,
2050-04-21 11:00:00+00:00,6474.1192,0,0,-714.76618,2876.50337399069,2882.84966862565,0,,,,
2050-04-21 12:00:00+00:00,6882.1557,0,0,-1350,2386.38810546466,3145.76758921859,0,,,,
2050-04-21 13:00:00+00:00,0,6740.9053,0,-1350,2295.00146272064,3095.90384565786,0,,,,
2050-04-21 14:00:00+00:00,0,6729.1193,0,-1350,2085.75506246942,3293.36427015836,0,,,,
2050-04-21 15:00:00+00:00,0,7022.8621,0,-1350,2226.28015795876,3446.58195491769,0,,,,
2050-04-21 16:00:00+00:00,0,4637.0944,0,1350,2527.27584636172,3459.81851229927,0,,,,
2050-04-21 17:00:00+00:00,0,0,4995.2067,1350,2525.09997391543,3820.10672486353,0,,,,
2050-04-21 18:00:00+00:00,0,4458.9036,978.9118,1350,2688.83437549848,4098.98104339591,0,,,,
2050-04-21 19:00:00+00:00,0,5841.3374,0,902.96061,2820.29333579494,3924.00463417371,0,,,,
2050-04-21 20:00:00+00:00,0,6236.7757,0,0,2518.57235657657,3718.20336529578,0,,,,
2050-04-21 21:00:00+00:00,0,4632.2511,0,0,1844.23322093162,2788.01789450833,0,,,,
2050-04-21 22:00:00+00:00,0,3030.265,0,0,1097.18368103994,1933.08134582163,0,,,,
2050-04-21 23:00:00+00:00,0,1832.4472,0,0,786.759212036407,1045.68803314448,0,,,,
2050-04-22 00:00:00+00:00,0,2597.7835,0,-633.33333,874.700723407151,1089.74945018178,0,,,,
2050-04-22 01:00:00+00:00,0,3310.4611,0,-1350,841.518668601283,1118.94240550279,0,,,,
2050-04-22 02:00:00+00:00,0,3733.3056,0,-1350,943.059382761317,1440.24623673776,0,,,,
2050-04-22 03:00:00+00:00,0,2217.5242,0,1350,1596.00243935111,1971.52175903936,0,,,,
2050-04-22 04:00:00+00:00,0,4679.7052,0,1350,3387.47075346028,2642.23444060714,0,,,,
2050-04-22 05:00:00+00:00,0,7618.636,0,0,4432.79614119706,3185.83990677103,0,,,,
2050-04-22 06:00:00+00:00,0,7377.6582,0,0,4232.97852154642,3144.67965299545,0,,,,
2050-04-22 07:00:00+00:00,0,6399.6035,0,0,3341.05214127283,3058.55136866328,0,,,,
2050-04-22 08:00:00+00:00,0,6061.9806,0,0,3213.21963505352,2848.76100030049,0,,,,
2050-04-22 09:00:00+00:00,0,5429.3457,0,0,2960.63710858043,2468.7086130158,0,,,,
2050-04-22 10:00:00+00:00,0,5015.7486,0,0,2916.39436883927,2099.35426525868,0,,,,
2050-04-22 11:00:00+00:00,0,4818.6509,0,0,2829.72211639552,1988.92873860964,0,,,,
2050-04-22 12:00:00+00:00,0,4447.4833,0,0,2379.8604881258,2067.62279208367,0,,,,
2050-04-22 13:00:00+00:00,0,4302.4251,0,0,2258.37427654147,2044.05084058223,0,,,,
2050-04-22 14:00:00+00:00,0,4168.065,0,0,2052.02903955198,2116.03595401354,0,,,,
2050-04-22 15:00:00+00:00,4406.1417,0,0,0,2188.56503555645,2217.57666817358,0,,,,
2050-04-22 16:00:00+00:00,0,4652.0153,0,0,2511.68209382999,2140.33319633041,0,,,,
2050-04-22 17:00:00+00:00,0,4959.176,0,0,2516.75912953799,2442.41682095651,0,,,,
2050-04-22 18:00:00+00:00,0,5349.7451,0,0,2702.79622369549,2646.94883090744,0,,,,
2050-04-22 19:00:00+00:00,0,5401.0594,0,0,2813.40307304838,2587.65630674612,0,,,,
2050-04-22 20:00:00+00:00,0,4960.0826,0,0,2531.80891395813,2428.27365005565,0,,,,
2050-04-22 21:00:00+00:00,0,3751.3854,0,0,1829.36475921533,1922.02066088634,0,,,,
2050-04-22 22:00:00+00:00,0,2385.6628,0,0,1087.39225503165,1298.27055961757,0,,,,
2050-04-22 23:00:00+00:00,0,1564.4523,0,0,849.496867571,714.955421308947,0,,,,
2050-04-23 00:00:00+00:00,0,1611.0522,0,0,887.574635381013,723.477588390235,0,,,,
2050-04-23 01:00:00+00:00,0,1716.9447,0,0,757.38493401154,959.559748812312,0,,,,
2050-04-23 02:00:00+00:00,0,2013.9513,0,0,932.723988641458,1081.22728310049,0,,,,
2050-04-23 03:00:00+00:00,0,3135.2509,0,0,1554.1168947601,1581.1339776348,0,,,,
2050-04-23 04:00:00+00:00,0,5523.0896,0,0,3117.84389282462,2405.24566666579,0,,,,
2050-04-23 05:00:00+00:00,0,6788.3594,0,0,4342.49743467618,2445.8619523298,0,,,,
2050-04-23 06:00:00+00:00,0,6440.7638,0,0,4139.77865176382,2300.98511194789,0,,,,
2050-04-23 07:00:00+00:00,0,5657.9937,0,0,3232.07719625467,2425.9164549055,0,,,,
2050-04-23 08:00:00+00:00,0,5433.8788,0,0,3073.60115308347,2360.2776361092,0,,,,
2050-04-23 09:00:00+00:00,0,4786.9194,0,0,2954.834782057,1832.08459977317,0,,,,
2050-04-23 10:00:00+00:00,0,4571.8707,0,0,2787.29260369295,1784.57805136258,0,,,,
2050-04-23 11:00:00+00:00,0,4338.1457,0,0,2717.84600811564,1620.29968166796,0,,,,
2050-04-23 12:00:00+00:00,0,3929.9883,0,0,2262.72602143405,1667.26226196697,0,,,,
2050-04-23 13:00:00+00:00,0,3666.889,0,0,2376.77800216023,1290.11103794399,0,,,,
2050-04-23 14:00:00+00:00,0,4887.7873,0,-1350,2137.06938766101,1400.71788729688,0,,,,
2050-04-23 15:00:00+00:00,4794.9179,0,0,-983.33333,2262.36337602633,1549.22118175593,0,,,,
2050-04-23 16:00:00+00:00,0,5477.4487,0,-1350,2447.49385666455,1679.95485123698,0,,,,
2050-04-23 17:00:00+00:00,0,5665.6617,0,-1350,2451.66427885326,1863.99739565203,0,,,,
2050-04-23 18:00:00+00:00,0,4702.0604,0,0,2568.25477743343,2133.80557899156,0,,,,
2050-04-23 19:00:00+00:00,0,6103.012,0,-1350,2671.79004133589,2081.22199487296,0,,,,
2050-04-23 20:00:00+00:00,0,5699.3877,0,-1350,2455.29073293039,1894.09696449233,0,,,,
2050-04-23 21:00:00+00:00,0,4671.8319,0,-1350,1766.98974908845,1554.84218557551,0,,,,
2050-04-23 22:00:00+00:00,0,3494.5036,0,-1350,1040.06702932492,1104.43658919421,0,,,,
2050-04-23 23:00:00+00:00,0,3008.5588,0,-1350,797.457251563984,861.101520617851,0,,,,
2050-04-24 00:00:00+00:00,0,3092.8738,0,-1350,928.372243748885,814.501585726551,0,,,,
2050-04-24 01:00:00+00:00,0,3190.6068,0,-1350,938.888960572603,901.717806281864,0,,,,
2050-04-24 02:00:00+00:00,0,3539.109,0,-1350,1221.57105588598,967.537947782029,0,,,,
2050-04-24 03:00:00+00:00,4796.038,0,0,-1350,1908.42145809707,1537.61652870907,0,,,,
2050-04-24 04:00:00+00:00,0,4749.5144,0,1350,3440.59830569044,2658.91612936201,0,,,,
2050-04-24 05:00:00+00:00,0,8285.0495,0,-1350,4158.81753566882,2776.23191875762,0,,,,
2050-04-24 06:00:00+00:00,0,7888.1341,0,-1350,4036.60603326908,2501.52802241395,0,,,,
2050-04-24 07:00:00+00:00,6872.3643,0,0,-1350,3107.68982140862,2414.67444726636,0,,,,
2050-04-24 08:00:00+00:00,0,6693.2174,0,-1350,2966.62075780772,2376.59667945634,0,,,,
2050-04-24 09:00:00+00:00,0,6134.1995,0,-1350,2781.67159987336,2002.52794139894,0,,,,
2050-04-24 10:00:00+00:00,0,5868.9244,0,-1350,2723.28568923135,1795.63873629787,0,,,,
2050-04-24 11:00:00+00:00,0,5631.2104,0,-1350,2667.80094185103,1613.40941892138,0,,,,
2050-04-24 12:00:00+00:00,0,5305.9174,0,-1350,2253.11591812963,1702.80151192298,0,,,,
2050-04-24 13:00:00+00:00,0,5208.7285,0,-1350,2186.38916311016,1672.33929767497,0,,,,
2050-04-24 14:00:00+00:00,0,5052.7909,0,-1350,1991.10461105596,1711.68632441199,0,,,,
2050-04-24 15:00:00+00:00,0,5308.2746,0,-1350,2161.18530727401,1797.08931792873,0,,,,
2050-04-24 16:00:00+00:00,0,5610.3582,0,-1350,2445.31798421826,1815.04026561059,0,,,,
2050-04-24 17:00:00+00:00,0,5806.3681,0,-1350,2471.60977627755,1984.75831642093,0,,,,
2050-04-24 18:00:00+00:00,0,6118.4245,0,-1350,2615.58000314016,2152.84446289656,0,,,,
2050-04-24 19:00:00+00:00,0,6325.3137,0,-1350,2726.36817519693,2248.94549594088,0,,,,
2050-04-24 20:00:00+00:00,0,5914.6177,0,-1350,2523.46806958071,2041.14967732052,0,,,,
2050-04-24 21:00:00+00:00,0,4801.115,0,-1350,1812.86439316433,1638.25062934982,0,,,,
2050-04-24 22:00:00+00:00,0,3562.137,0,-1350,1117.6731465758,1094.46384048207,0,,,,
2050-04-24 23:00:00+00:00,0,3535.8452,0,-1350,774.429268174118,1411.41592682446,0,,,,
2050-04-25 00:00:00+00:00,0,3643.3696,0,-1350,891.745057569729,1401.62450081617,0,,,,
2050-04-25 01:00:00+00:00,0,3688.3376,0,-1350,862.008134137149,1476.32945480533,0,,,,
2050-04-25 02:00:00+00:00,0,1450.3478,0,1350,974.246887824757,1826.10095054588,0,,,,
2050-04-25 03:00:00+00:00,0,2676.2706,0,1350,1648.94866887741,2377.32197027177,0,,,,
2050-04-25 04:00:00+00:00,0,5254.8608,0,1350,3466.52745234202,3138.33335836045,0,,,,
2050-04-25 05:00:00+00:00,0,6951.4974,0,1350,4518.74310282538,3782.75424786895,0,,,,
2050-04-25 06:00:00+00:00,0,9361.381,0,-1350,4262.17147686743,3749.20954765536,0,,,,
2050-04-25 07:00:00+00:00,8359.7544,0,0,-1350,3287.01797552339,3722.73643289221,0,,,,
2050-04-25 08:00:00+00:00,7959.7565,0,0,-1350,3162.63060067736,3447.12592302926,0,,,,
2050-04-25 09:00:00+00:00,0,7289.4065,0,-1350,2942.86748360243,2996.53900394412,0,,,,
2050-04-25 10:00:00+00:00,0,6864.0234,0,-1350,2909.14146068498,2604.88196361256,0,,,,
2050-04-25 11:00:00+00:00,0,6609.0837,0,-1350,2820.11201309109,2438.97168958322,0,,,,
2050-04-25 12:00:00+00:00,6305.9121,0,0,-1350,2343.95859276209,2611.95354906299,0,,,,
