,elec_Bus_NDE,elec_Bus_SDE,,,
2050-03-28 06:00:00+00:00,-20833.333,20000,,,
2050-03-28 07:00:00+00:00,-20833.333,20000,,,
2050-03-28 08:00:00+00:00,-1581.3886,1518.1331,,,
2050-03-28 09:00:00+00:00,0,0,,,
2050-03-28 10:00:00+00:00,0,0,,,
2050-03-28 11:00:00+00:00,0,0,,,
2050-03-28 12:00:00+00:00,0,0,,,
2050-03-28 13:00:00+00:00,0,0,,,
2050-03-28 14:00:00+00:00,-1619.7432,1554.9535,,,
2050-03-28 15:00:00+00:00,-17696.161,16988.314,,,
2050-03-28 16:00:00+00:00,-20833.333,20000,,,
2050-03-28 17:00:00+00:00,-20833.333,20000,,,
2050-03-28 18:00:00+00:00,-20833.333,20000,,,
2050-03-28 19:00:00+00:00,-20833.333,20000,,,
2050-03-28 20:00:00+00:00,-20833.333,20000,,,
2050-03-28 21:00:00+00:00,-20833.333,20000,,,
2050-03-28 22:00:00+00:00,-20833.333,20000,,,
2050-03-28 23:00:00+00:00,-20833.333,20000,,,
2050-03-29 00:00:00+00:00,-20833.333,20000,,,
2050-03-29 01:00:00+00:00,-20833.333,20000,,,
2050-03-29 02:00:00+00:00,-20833.333,20000,,,
2050-03-29 03:00:00+00:00,-20833.333,20000,,,
2050-03-29 04:00:00+00:00,-20833.333,20000,,,
2050-03-29 05:00:00+00:00,-20833.333,20000,,,
2050-03-29 06:00:00+00:00,-20833.333,20000,,,
2050-03-29 07:00:00+00:00,-9632.1885,9246.901,,,
2050-03-29 08:00:00+00:00,0,0,,,
2050-03-29 09:00:00+00:00,0,0,,,
2050-03-29 10:00:00+00:00,0,0,,,
2050-03-29 11:00:00+00:00,0,0,,,
2050-03-29 12:00:00+00:00,0,0,,,
2050-03-29 13:00:00+00:00,0,0,,,
2050-03-29 14:00:00+00:00,0,0,,,
2050-03-29 15:00:00+00:00,-15657.878,15031.563,,,
2050-03-29 16:00:00+00:00,-20833.333,20000,,,
2050-03-29 17:00:00+00:00,-20833.333,20000,,,
2050-03-29 18:00:00+00:00,-20833.333,20000,,,
2050-03-29 19:00:00+00:00,-20833.333,20000,,,
2050-03-29 20:00:00+00:00,-20833.333,20000,,,
2050-03-29 21:00:00+00:00,-20833.333,20000,,,
2050-03-29 22:00:00+00:00,-20833.333,20000,,,
2050-03-29 23:00:00+00:00,-20833.333,20000,,,
2050-03-30 00:00:00+00:00,-20833.333,20000,,,
2050-03-30 01:00:00+00:00,-20833.333,20000,,,
2050-03-30 02:00:00+00:00,-20833.333,20000,,,
2050-03-30 03:00:00+00:00,-20833.333,20000,,,
2050-03-30 04:00:00+00:00,-20833.333,20000,,,
2050-03-30 05:00:00+00:00,-20833.333,20000,,,
2050-03-30 06:00:00+00:00,-20833.333,20000,,,
2050-03-30 07:00:00+00:00,-8346.9903,8013.1107,,,
2050-03-30 08:00:00+00:00,140.43506,-146.28652,,,
2050-03-30 09:00:00+00:00,0,0,,,
2050-03-30 10:00:00+00:00,0,0,,,
2050-03-30 11:00:00+00:00,0,0,,,
2050-03-30 12:00:00+00:00,0,0,,,
2050-03-30 13:00:00+00:00,0,0,,,
2050-03-30 14:00:00+00:00,-11481.593,11022.33,,,
2050-03-30 15:00:00+00:00,-20833.333,20000,,,
2050-03-30 16:00:00+00:00,-20833.333,20000,,,
2050-03-30 17:00:00+00:00,-20833.333,20000,,,
2050-03-30 18:00:00+00:00,-20833.333,20000,,,
2050-03-30 19:00:00+00:00,-20833.333,20000,,,
2050-03-30 20:00:00+00:00,-20833.333,20000,,,
2050-03-30 21:00:00+00:00,-20833.333,20000,,,
2050-03-30 22:00:00+00:00,-20833.333,20000,,,
2050-03-30 23:00:00+00:00,-20833.333,20000,,,
2050-03-31 00:00:00+00:00,-20833.333,20000,,,
2050-03-31 01:00:00+00:00,-20833.333,20000,,,
2050-03-31 02:00:00+00:00,-20833.333,20000,,,
2050-03-31 03:00:00+00:00,-20833.333,20000,,,
2050-03-31 04:00:00+00:00,-20833.333,20000,,,
2050-03-31 05:00:00+00:00,-20833.333,20000,,,
2050-03-31 06:00:00+00:00,-20833.333,20000,,,
2050-03-31 07:00:00+00:00,-20833.333,20000,,,
2050-03-31 08:00:00+00:00,0,0,,,
2050-03-31 09:00:00+00:00,0,0,,,
2050-03-31 10:00:00+00:00,0,0,,,
2050-03-31 11:00:00+00:00,0,0,,,
2050-03-31 12:00:00+00:00,0,0,,,
2050-03-31 13:00:00+00:00,-6234.9533,5985.5551,,,
2050-03-31 14:00:00+00:00,-16225.048,15576.046,,,
2050-03-31 15:00:00+00:00,-18882.903,18127.587,,,
2050-03-31 16:00:00+00:00,-17411.334,16714.881,,,
2050-03-31 17:00:00+00:00,-15169.123,14562.358,,,
2050-03-31 18:00:00+00:00,-13009.918,12489.521,,,
2050-03-31 19:00:00+00:00,-10368.26,9953.5301,,,
2050-03-31 20:00:00+00:00,-2567.2047,2464.5165,,,
2050-03-31 21:00:00+00:00,0,0,,,
2050-03-31 22:00:00+00:00,0,0,,,
2050-03-31 23:00:00+00:00,0,0,,,
2050-04-01 00:00:00+00:00,0,0,,,
2050-04-01 01:00:00+00:00,0,0,,,
2050-04-01 02:00:00+00:00,0,0,,,
2050-04-01 03:00:00+00:00,-105.02879,100.82764,,,
2050-04-01 04:00:00+00:00,-13200.054,12672.052,,,
2050-04-01 05:00:00+00:00,-20833.333,20000,,,
2050-04-01 06:00:00+00:00,-20833.333,20000,,,
2050-04-01 07:00:00+00:00,-4516.5771,4335.914,,,
2050-04-01 08:00:00+00:00,0,0,,,
2050-04-01 09:00:00+00:00,0,0,,,
2050-04-01 10:00:00+00:00,0,0,,,
2050-04-01 11:00:00+00:00,0,0,,,
2050-04-01 12:00:00+00:00,0,0,,,
2050-04-01 13:00:00+00:00,0,0,,,
2050-04-01 14:00:00+00:00,-774.04248,743.08078,,,
2050-04-01 15:00:00+00:00,-20833.333,20000,,,
2050-04-01 16:00:00+00:00,-20833.333,20000,,,
2050-04-01 17:00:00+00:00,-20833.333,20000,,,
2050-04-01 18:00:00+00:00,-20833.333,20000,,,
2050-04-01 19:00:00+00:00,-20833.333,20000,,,
2050-04-01 20:00:00+00:00,-20833.333,20000,,,
2050-04-01 21:00:00+00:00,-20833.333,20000,,,
2050-04-01 22:00:00+00:00,-20833.333,20000,,,
2050-04-01 23:00:00+00:00,-20833.333,20000,,,
2050-04-02 00:00:00+00:00,-20833.333,20000,,,
2050-04-02 01:00:00+00:00,-20833.333,20000,,,
2050-04-02 02:00:00+00:00,-20833.333,20000,,,
2050-04-02 03:00:00+00:00,-20833.333,20000,,,
2050-04-02 04:00:00+00:00,-20833.333,20000,,,
2050-04-02 05:00:00+00:00,-20833.333,20000,,,
2050-04-02 06:00:00+00:00,-20833.333,20000,,,
2050-04-02 07:00:00+00:00,0,0,,,
2050-04-02 08:00:00+00:00,0,0,,,
2050-04-02 09:00:00+00:00,0,0,,,
2050-04-02 10:00:00+00:00,0,0,,,
2050-04-02 11:00:00+00:00,0,0,,,
2050-04-02 12:00:00+00:00,0,0,,,
2050-04-02 13:00:00+00:00,0,0,,,
2050-04-02 14:00:00+00:00,0,0,,,
2050-04-02 15:00:00+00:00,0,0,,,
2050-04-02 16:00:00+00:00,-10881.191,10445.944,,,
2050-04-02 17:00:00+00:00,-20833.333,20000,,,
2050-04-02 18:00:00+00:00,-20833.333,20000,,,
2050-04-02 19:00:00+00:00,-20833.333,20000,,,
2050-04-02 20:00:00+00:00,-20833.333,20000,,,
2050-04-02 21:00:00+00:00,-20833.333,20000,,,
2050-04-02 22:00:00+00:00,-20833.333,20000,,,
2050-04-02 23:00:00+00:00,-20833.333,20000,,,
2050-04-03 00:00:00+00:00,-20833.333,20000,,,
2050-04-03 01:00:00+00:00,-20625.763,19800.733,,,
2050-04-03 02:00:00+00:00,-17908.694,17192.346,,,
2050-04-03 03:00:00+00:00,-12305.644,11813.418,,,
2050-04-03 04:00:00+00:00,-12083.218,11599.89,,,
2050-04-03 05:00:00+00:00,-9864.1639,9469.5974,,,
2050-04-03 06:00:00+00:00,-5523.3773,5302.4422,,,
2050-04-03 07:00:00+00:00,0,0,,,
2050-04-03 08:00:00+00:00,0,0,,,
2050-04-03 09:00:00+00:00,0,0,,,
2050-04-03 10:00:00+00:00,0,0,,,
2050-04-03 11:00:00+00:00,0,0,,,
2050-04-03 12:00:00+00:00,0,0,,,
2050-04-03 13:00:00+00:00,1119.5014,-1166.1473,,,
2050-04-03 14:00:00+00:00,1546.356,-1610.7875,,,
2050-04-03 15:00:00+00:00,-1406.8927,1350.617,,,
2050-04-03 16:00:00+00:00,-20833.333,20000,,,
2050-04-03 17:00:00+00:00,-20833.333,20000,,,
2050-04-03 18:00:00+00:00,-20833.333,20000,,,
2050-04-03 19:00:00+00:00,-20833.333,20000,,,
2050-04-03 20:00:00+00:00,-20833.333,20000,,,
2050-04-03 21:00:00+00:00,-20833.333,20000,,,
2050-04-03 22:00:00+00:00,-20833.333,20000,,,
2050-04-03 23:00:00+00:00,-20833.333,20000,,,
2050-04-04 00:00:00+00:00,-20833.333,20000,,,
2050-04-04 01:00:00+00:00,-20833.333,20000,,,
2050-04-04 02:00:00+00:00,-20833.333,20000,,,
2050-04-04 03:00:00+00:00,-20833.333,20000,,,
2050-04-04 04:00:00+00:00,-20833.333,20000,,,
2050-04-04 05:00:00+00:00,-20833.333,20000,,,
2050-04-04 06:00:00+00:00,-20833.333,20000,,,
2050-04-04 07:00:00+00:00,-8958.0626,8599.7401,,,
2050-04-04 08:00:00+00:00,0,0,,,
2050-04-04 09:00:00+00:00,0,0,,,
2050-04-04 10:00:00+00:00,0,0,,,
2050-04-04 11:00:00+00:00,0,0,,,
2050-04-04 12:00:00+00:00,0,0,,,
2050-04-04 13:00:00+00:00,0,0,,,
2050-04-04 14:00:00+00:00,0,0,,,
2050-04-04 15:00:00+00:00,-16979.541,16300.36,,,
2050-04-04 16:00:00+00:00,-20833.333,20000,,,
2050-04-04 17:00:00+00:00,-20833.333,20000,,,
2050-04-04 18:00:00+00:00,-20833.333,20000,,,
2050-04-04 19:00:00+00:00,-20833.333,20000,,,
2050-04-04 20:00:00+00:00,-20833.333,20000,,,
2050-04-04 21:00:00+00:00,-20833.333,20000,,,
2050-04-04 22:00:00+00:00,-20833.333,20000,,,
2050-04-04 23:00:00+00:00,-20833.333,20000,,,
2050-04-05 00:00:00+00:00,-20833.333,20000,,,
2050-04-05 01:00:00+00:00,-20833.333,20000,,,
2050-04-05 02:00:00+00:00,-20833.333,20000,,,
2050-04-05 03:00:00+00:00,-20833.333,20000,,,
2050-04-05 04:00:00+00:00,-20833.333,20000,,,
2050-04-05 05:00:00+00:00,-20833.333,20000,,,
2050-04-05 06:00:00+00:00,-20833.333,20000,,,
2050-04-05 07:00:00+00:00,0,0,,,
2050-04-05 08:00:00+00:00,0,0,,,
2050-04-05 09:00:00+00:00,0,0,,,
2050-04-05 10:00:00+00:00,0,0,,,
2050-04-05 11:00:00+00:00,0,0,,,
2050-04-05 12:00:00+00:00,0,0,,,
2050-04-05 13:00:00+00:00,0,0,,,
2050-04-05 14:00:00+00:00,-1594.1089,1530.3445,,,
2050-04-05 15:00:00+00:00,-18674.399,17927.423,,,
2050-04-05 16:00:00+00:00,-20833.333,20000,,,
2050-04-05 17:00:00+00:00,-20833.333,20000,,,
2050-04-05 18:00:00+00:00,-20833.333,20000,,,
2050-04-05 19:00:00+00:00,-20833.333,20000,,,
2050-04-05 20:00:00+00:00,-20833.333,20000,,,
2050-04-05 21:00:00+00:00,-20833.333,20000,,,
2050-04-05 22:00:00+00:00,-20833.333,20000,,,
2050-04-05 23:00:00+00:00,-20833.333,20000,,,
2050-04-06 00:00:00+00:00,-20833.333,20000,,,
2050-04-06 01:00:00+00:00,-20833.333,20000,,,
2050-04-06 02:00:00+00:00,-20833.333,20000,,,
2050-04-06 03:00:00+00:00,-20833.333,20000,,,
2050-04-06 04:00:00+00:00,-20833.333,20000,,,
2050-04-06 05:00:00+00:00,-20833.333,20000,,,
2050-04-06 06:00:00+00:00,-20833.333,20000,,,
2050-04-06 07:00:00+00:00,-19465.65,18687.024,,,
2050-04-06 08:00:00+00:00,0,0,,,
2050-04-06 09:00:00+00:00,0,0,,,
2050-04-06 10:00:00+00:00,0,0,,,
2050-04-06 11:00:00+00:00,0,0,,,
2050-04-06 12:00:00+00:00,0,0,,,
2050-04-06 13:00:00+00:00,0,0,,,
2050-04-06 14:00:00+00:00,0,0,,,
2050-04-06 15:00:00+00:00,-14665.05,14078.448,,,
2050-04-06 16:00:00+00:00,-20833.333,20000,,,
2050-04-06 17:00:00+00:00,-20833.333,20000,,,
2050-04-06 18:00:00+00:00,-20833.333,20000,,,
2050-04-06 19:00:00+00:00,-20833.333,20000,,,
2050-04-06 20:00:00+00:00,-20833.333,20000,,,
2050-04-06 21:00:00+00:00,-20833.333,20000,,,
2050-04-06 22:00:00+00:00,-20833.333,20000,,,
2050-04-06 23:00:00+00:00,-20833.333,20000,,,
2050-04-07 00:00:00+00:00,-20833.333,20000,,,
2050-04-07 01:00:00+00:00,-20833.333,20000,,,
2050-04-07 02:00:00+00:00,-20833.333,20000,,,
2050-04-07 03:00:00+00:00,-20833.333,20000,,,
2050-04-07 04:00:00+00:00,-20833.333,20000,,,
2050-04-07 05:00:00+00:00,-20833.333,20000,,,
2050-04-07 06:00:00+00:00,-7890.8216,7575.1888,,,
2050-04-07 07:00:00+00:00,0,0,,,
2050-04-07 08:00:00+00:00,0,0,,,
2050-04-07 09:00:00+00:00,0,0,,,
2050-04-07 10:00:00+00:00,0,0,,,
2050-04-07 11:00:00+00:00,0,0,,,
2050-04-07 12:00:00+00:00,0,0,,,
2050-04-07 13:00:00+00:00,0,0,,,
2050-04-07 14:00:00+00:00,0,0,,,
2050-04-07 15:00:00+00:00,0,0,,,
2050-04-07 16:00:00+00:00,0,0,,,
2050-04-07 17:00:00+00:00,-10814.17,10381.603,,,
2050-04-07 18:00:00+00:00,-18530.947,17789.71,,,
2050-04-07 19:00:00+00:00,-20833.333,20000,,,
2050-04-07 20:00:00+00:00,-20833.333,20000,,,
2050-04-07 21:00:00+00:00,-20833.333,20000,,,
2050-04-07 22:00:00+00:00,-20833.333,20000,,,
2050-04-07 23:00:00+00:00,-20833.333,20000,,,
2050-04-08 00:00:00+00:00,-20833.333,20000,,,
2050-04-08 01:00:00+00:00,-20833.333,20000,,,
2050-04-08 02:00:00+00:00,-20833.333,20000,,,
2050-04-08 03:00:00+00:00,-20833.333,20000,,,
2050-04-08 04:00:00+00:00,-20833.333,20000,,,
2050-04-08 05:00:00+00:00,-20833.333,20000,,,
2050-04-08 06:00:00+00:00,-19067.766,18305.056,,,
2050-04-08 07:00:00+00:00,0,0,,,
2050-04-08 08:00:00+00:00,0,0,,,
2050-04-08 09:00:00+00:00,0,0,,,
2050-04-08 10:00:00+00:00,0,0,,,
2050-04-08 11:00:00+00:00,0,0,,,
2050-04-08 12:00:00+00:00,0,0,,,
2050-04-08 13:00:00+00:00,0,0,,,
2050-04-08 14:00:00+00:00,0,0,,,
2050-04-08 15:00:00+00:00,0,0,,,
2050-04-08 16:00:00+00:00,0,0,,,
2050-04-08 17:00:00+00:00,-5048.8831,4846.9278,,,
2050-04-08 18:00:00+00:00,-9189.1929,8821.6252,,,
2050-04-08 19:00:00+00:00,-11354.666,10900.48,,,
2050-04-08 20:00:00+00:00,-11329.826,10876.633,,,
2050-04-08 21:00:00+00:00,-6266.6055,6015.9413,,,
2050-04-08 22:00:00+00:00,-1845.9124,1772.0759,,,
2050-04-08 23:00:00+00:00,-3134.0639,3008.7013,,,
2050-04-09 00:00:00+00:00,-20833.333,20000,,,
2050-04-09 01:00:00+00:00,-16797.614,16125.709,,,
2050-04-09 02:00:00+00:00,-16025.259,15384.248,,,
2050-04-09 03:00:00+00:00,-20833.333,20000,,,
2050-04-09 04:00:00+00:00,-20833.333,20000,,,
2050-04-09 05:00:00+00:00,-20833.333,20000,,,
2050-04-09 06:00:00+00:00,-4862.5087,4668.0083,,,
2050-04-09 07:00:00+00:00,0,0,,,
2050-04-09 08:00:00+00:00,0,0,,,
2050-04-09 09:00:00+00:00,0,0,,,
2050-04-09 10:00:00+00:00,0,0,,,
2050-04-09 11:00:00+00:00,0,0,,,
2050-04-09 12:00:00+00:00,0,0,,,
2050-04-09 13:00:00+00:00,0,0,,,
2050-04-09 14:00:00+00:00,0,0,,,
2050-04-09 15:00:00+00:00,0,0,,,
2050-04-09 16:00:00+00:00,-15462.508,14844.007,,,
2050-04-09 17:00:00+00:00,-20833.333,20000,,,
2050-04-09 18:00:00+00:00,-20833.333,20000,,,
2050-04-09 19:00:00+00:00,-20833.333,20000,,,
2050-04-09 20:00:00+00:00,-20833.333,20000,,,
2050-04-09 21:00:00+00:00,-20833.333,20000,,,
2050-04-09 22:00:00+00:00,-20833.333,20000,,,
2050-04-09 23:00:00+00:00,-20833.333,20000,,,
2050-04-10 00:00:00+00:00,-20833.333,20000,,,
2050-04-10 01:00:00+00:00,-20833.333,20000,,,
2050-04-10 02:00:00+00:00,-20833.333,20000,,,
2050-04-10 03:00:00+00:00,-20833.333,20000,,,
2050-04-10 04:00:00+00:00,-20833.333,20000,,,
2050-04-10 05:00:00+00:00,-20833.333,20000,,,
2050-04-10 06:00:00+00:00,-1613.2612,1548.7307,,,
2050-04-10 07:00:00+00:00,0,0,,,
2050-04-10 08:00:00+00:00,0,0,,,
2050-04-10 09:00:00+00:00,0,0,,,
2050-04-10 10:00:00+00:00,0,0,,,
2050-04-10 11:00:00+00:00,0,0,,,
2050-04-10 12:00:00+00:00,0,0,,,
2050-04-10 13:00:00+00:00,0,0,,,
2050-04-10 14:00:00+00:00,0,0,,,
2050-04-10 15:00:00+00:00,0,0,,,
2050-04-10 16:00:00+00:00,-7672.3713,7365.4764,,,
2050-04-10 17:00:00+00:00,-20833.333,20000,,,
2050-04-10 18:00:00+00:00,-20833.333,20000,,,
2050-04-10 19:00:00+00:00,-20833.333,20000,,,
2050-04-10 20:00:00+00:00,-20833.333,20000,,,
2050-04-10 21:00:00+00:00,-20833.333,20000,,,
2050-04-10 22:00:00+00:00,-20833.333,20000,,,
2050-04-10 23:00:00+00:00,-20833.333,20000,,,
2050-04-11 00:00:00+00:00,-20833.333,20000,,,
2050-04-11 01:00:00+00:00,-20833.333,20000,,,
2050-04-11 02:00:00+00:00,-20833.333,20000,,,
2050-04-11 03:00:00+00:00,-20833.333,20000,,,
2050-04-11 04:00:00+00:00,-20833.333,20000,,,
2050-04-11 05:00:00+00:00,-20833.333,20000,,,
2050-04-11 06:00:00+00:00,-20833.333,20000,,,
2050-04-11 07:00:00+00:00,1395.2599,-1453.3958,,,
2050-04-11 08:00:00+00:00,0,0,,,
2050-04-11 09:00:00+00:00,0,0,,,
2050-04-11 10:00:00+00:00,0,0,,,
2050-04-11 11:00:00+00:00,0,0,,,
2050-04-11 12:00:00+00:00,0,0,,,
2050-04-11 13:00:00+00:00,0,0,,,
2050-04-11 14:00:00+00:00,0,0,,,
2050-04-11 15:00:00+00:00,-11914.708,11438.12,,,
2050-04-11 16:00:00+00:00,-13528.3,12987.168,,,
2050-04-11 17:00:00+00:00,-20833.333,20000,,,
2050-04-11 18:00:00+00:00,-20833.333,20000,,,
2050-04-11 19:00:00+00:00,-18016.749,17296.079,,,
2050-04-11 20:00:00+00:00,-19481.036,18701.794,,,
2050-04-11 21:00:00+00:00,-20833.333,20000,,,
2050-04-11 22:00:00+00:00,-13171.057,12644.215,,,
2050-04-11 23:00:00+00:00,-10225.273,9816.2624,,,
2050-04-12 00:00:00+00:00,-9375.6651,9000.6385,,,
2050-04-12 01:00:00+00:00,-7006.4352,6726.1778,,,
2050-04-12 02:00:00+00:00,-4246.8902,4077.0146,,,
2050-04-12 03:00:00+00:00,-6595.659,6331.8326,,,
2050-04-12 04:00:00+00:00,-13566.696,13024.028,,,
2050-04-12 05:00:00+00:00,-19457.036,18678.755,,,
2050-04-12 06:00:00+00:00,-3200.5102,3072.4898,,,
2050-04-12 07:00:00+00:00,0,0,,,
2050-04-12 08:00:00+00:00,0,0,,,
2050-04-12 09:00:00+00:00,0,0,,,
2050-04-12 10:00:00+00:00,0,0,,,
2050-04-12 11:00:00+00:00,0,0,,,
2050-04-12 12:00:00+00:00,0,0,,,
2050-04-12 13:00:00+00:00,0,0,,,
2050-04-12 14:00:00+00:00,0,0,,,
2050-04-12 15:00:00+00:00,0,0,,,
2050-04-12 16:00:00+00:00,0,0,,,
2050-04-12 17:00:00+00:00,-18137.291,17411.8,,,
2050-04-12 18:00:00+00:00,-20833.333,20000,,,
2050-04-12 19:00:00+00:00,-20833.333,20000,,,
2050-04-12 20:00:00+00:00,-20833.333,20000,,,
2050-04-12 21:00:00+00:00,-17493.718,16793.969,,,
2050-04-12 22:00:00+00:00,-10074.01,9671.0501,,,
2050-04-12 23:00:00+00:00,-9270.798,8899.9661,,,
2050-04-13 00:00:00+00:00,-8882.657,8527.3507,,,
2050-04-13 01:00:00+00:00,-20833.333,20000,,,
2050-04-13 02:00:00+00:00,-12707.764,12199.453,,,
2050-04-13 03:00:00+00:00,-20512.346,19691.853,,,
2050-04-13 04:00:00+00:00,-20833.333,20000,,,
2050-04-13 05:00:00+00:00,-20833.333,20000,,,
2050-04-13 06:00:00+00:00,-1010.4085,969.99221,,,
2050-04-13 07:00:00+00:00,0,0,,,
2050-04-13 08:00:00+00:00,0,0,,,
2050-04-13 09:00:00+00:00,0,0,,,
2050-04-13 10:00:00+00:00,0,0,,,
2050-04-13 11:00:00+00:00,0,0,,,
2050-04-13 12:00:00+00:00,0,0,,,
2050-04-13 13:00:00+00:00,0,0,,,
2050-04-13 14:00:00+00:00,0,0,,,
2050-04-13 15:00:00+00:00,0,0,,,
2050-04-13 16:00:00+00:00,-20587.834,19764.321,,,
2050-04-13 17:00:00+00:00,-20833.333,20000,,,
2050-04-13 18:00:00+00:00,-20833.333,20000,,,
2050-04-13 19:00:00+00:00,-20833.333,20000,,,
2050-04-13 20:00:00+00:00,-20833.333,20000,,,
2050-04-13 21:00:00+00:00,-20833.333,20000,,,
2050-04-13 22:00:00+00:00,-20833.333,20000,,,
2050-04-13 23:00:00+00:00,-20833.333,20000,,,
2050-04-14 00:00:00+00:00,-20833.333,20000,,,
2050-04-14 01:00:00+00:00,-20833.333,20000,,,
2050-04-14 02:00:00+00:00,-20833.333,20000,,,
2050-04-14 03:00:00+00:00,-20833.333,20000,,,
2050-04-14 04:00:00+00:00,-20833.333,20000,,,
2050-04-14 05:00:00+00:00,-20833.333,20000,,,
2050-04-14 06:00:00+00:00,-20833.333,20000,,,
2050-04-14 07:00:00+00:00,-14948.555,14350.612,,,
2050-04-14 08:00:00+00:00,-10555.431,10133.214,,,
2050-04-14 09:00:00+00:00,0,0,,,
2050-04-14 10:00:00+00:00,0,0,,,
2050-04-14 11:00:00+00:00,0,0,,,
2050-04-14 12:00:00+00:00,0,0,,,
2050-04-14 13:00:00+00:00,0,0,,,
2050-04-14 14:00:00+00:00,-7431.7715,7134.5006,,,
2050-04-14 15:00:00+00:00,-15565.588,14942.964,,,
2050-04-14 16:00:00+00:00,-20833.333,20000,,,
2050-04-14 17:00:00+00:00,-20833.333,20000,,,
2050-04-14 18:00:00+00:00,-20036.707,19235.239,,,
2050-04-14 19:00:00+00:00,-20321.664,19508.797,,,
2050-04-14 20:00:00+00:00,-20665.341,19838.727,,,
2050-04-14 21:00:00+00:00,-20833.333,20000,,,
2050-04-14 22:00:00+00:00,-17251.467,16561.408,,,
2050-04-14 23:00:00+00:00,-20350.988,19536.949,,,
2050-04-15 00:00:00+00:00,-20833.333,20000,,,
2050-04-15 01:00:00+00:00,-17616.756,16912.086,,,
2050-04-15 02:00:00+00:00,-17148.878,16462.923,,,
2050-04-15 03:00:00+00:00,-16333.23,15679.901,,,
2050-04-15 04:00:00+00:00,-15449.732,14831.743,,,
2050-04-15 05:00:00+00:00,-19502.01,18721.93,,,
2050-04-15 06:00:00+00:00,-20833.333,20000,,,
2050-04-15 07:00:00+00:00,-3485.3755,3345.9605,,,
2050-04-15 08:00:00+00:00,0,0,,,
2050-04-15 09:00:00+00:00,0,0,,,
2050-04-15 10:00:00+00:00,0,0,,,
2050-04-15 11:00:00+00:00,0,0,,,
2050-04-15 12:00:00+00:00,0,0,,,
2050-04-15 13:00:00+00:00,0,0,,,
2050-04-15 14:00:00+00:00,0,0,,,
2050-04-15 15:00:00+00:00,-4664.4624,4477.8839,,,
2050-04-15 16:00:00+00:00,-20833.333,20000,,,
2050-04-15 17:00:00+00:00,-20833.333,20000,,,
2050-04-15 18:00:00+00:00,-18458.935,17720.577,,,
2050-04-15 19:00:00+00:00,-19041.351,18279.697,,,
2050-04-15 20:00:00+00:00,-20275.129,19464.124,,,
2050-04-15 21:00:00+00:00,-20833.333,20000,,,
2050-04-15 22:00:00+00:00,-20833.333,20000,,,
2050-04-15 23:00:00+00:00,-20833.333,20000,,,
2050-04-16 00:00:00+00:00,-20833.333,20000,,,
2050-04-16 01:00:00+00:00,-20833.333,20000,,,
2050-04-16 02:00:00+00:00,-20833.333,20000,,,
2050-04-16 03:00:00+00:00,-20833.333,20000,,,
2050-04-16 04:00:00+00:00,-20833.333,20000,,,
2050-04-16 05:00:00+00:00,-20833.333,20000,,,
2050-04-16 06:00:00+00:00,-11036.68,10595.213,,,
2050-04-16 07:00:00+00:00,0,0,,,
2050-04-16 08:00:00+00:00,0,0,,,
2050-04-16 09:00:00+00:00,0,0,,,
2050-04-16 10:00:00+00:00,0,0,,,
2050-04-16 11:00:00+00:00,0,0,,,
2050-04-16 12:00:00+00:00,0,0,,,
2050-04-16 13:00:00+00:00,0,0,,,
2050-04-16 14:00:00+00:00,-9968.6884,9569.9408,,,
2050-04-16 15:00:00+00:00,-4657.955,4471.6368,,,
2050-04-16 16:00:00+00:00,-20833.333,20000,,,
2050-04-16 17:00:00+00:00,-20833.333,20000,,,
2050-04-16 18:00:00+00:00,-20833.333,20000,,,
2050-04-16 19:00:00+00:00,-20833.333,20000,,,
2050-04-16 20:00:00+00:00,-20833.333,20000,,,
2050-04-16 21:00:00+00:00,-20833.333,20000,,,
2050-04-16 22:00:00+00:00,-20833.333,20000,,,
2050-04-16 23:00:00+00:00,-20833.333,20000,,,
2050-04-17 00:00:00+00:00,-20833.333,20000,,,
2050-04-17 01:00:00+00:00,-20833.333,20000,,,
2050-04-17 02:00:00+00:00,-20833.333,20000,,,
2050-04-17 03:00:00+00:00,-20833.333,20000,,,
2050-04-17 04:00:00+00:00,-20833.333,20000,,,
2050-04-17 05:00:00+00:00,-20833.333,20000,,,
2050-04-17 06:00:00+00:00,-2303.5274,2211.3863,,,
2050-04-17 07:00:00+00:00,0,0,,,
2050-04-17 08:00:00+00:00,0,0,,,
2050-04-17 09:00:00+00:00,0,0,,,
2050-04-17 10:00:00+00:00,0,0,,,
2050-04-17 11:00:00+00:00,0,0,,,
2050-04-17 12:00:00+00:00,0,0,,,
2050-04-17 13:00:00+00:00,0,0,,,
2050-04-17 14:00:00+00:00,0,0,,,
2050-04-17 15:00:00+00:00,0,0,,,
2050-04-17 16:00:00+00:00,-13231.992,12702.713,,,
2050-04-17 17:00:00+00:00,-20833.333,20000,,,
2050-04-17 18:00:00+00:00,-20833.333,20000,,,
2050-04-17 19:00:00+00:00,-20833.333,20000,,,
2050-04-17 20:00:00+00:00,-20833.333,20000,,,
2050-04-17 21:00:00+00:00,-20833.333,20000,,,
2050-04-17 22:00:00+00:00,-20833.333,20000,,,
2050-04-17 23:00:00+00:00,-20833.333,20000,,,
2050-04-18 00:00:00+00:00,-20833.333,20000,,,
2050-04-18 01:00:00+00:00,-20833.333,20000,,,
