timeindex,ashp_NDE,gshp_NDE,chp_NDE,tes_NDE,dhw_NDE,space_NDE,excess_heat_NDE,,,,,
2050-07-07 00:00:00+00:00,0,0,24797.873,0,846.777027013143,377.513869430694,23573.582,,,,,
2050-07-07 01:00:00+00:00,0,0,18529.416,-900,819.941266842276,387.123972735126,16422.351,,,,,
2050-07-07 02:00:00+00:00,0,0,24797.873,-900,926.921662118026,585.309688051048,22385.642,,,,,
2050-07-07 03:00:00+00:00,0,0,8163.9545,-422.22222,1585.30439982353,751.582607488101,5404.8453,,,,,
2050-07-07 04:00:00+00:00,0,0,3467.1573,900,3320.20003032926,1046.95729207149,0,,,,,
2050-07-07 05:00:00+00:00,0,0,4471.6851,900,4345.21727523403,1026.46782653562,0,,,,,
2050-07-07 06:00:00+00:00,0,5103.3275,0,0,4096.62384824582,1006.70365181519,0,,,,,
2050-07-07 07:00:00+00:00,0,4295.3535,0,0,3201.61498200665,1093.73854966664,0,,,,,
2050-07-07 08:00:00+00:00,0,4137.4215,0,0,3080.49141583004,1056.93004078363,0,,,,,
2050-07-07 09:00:00+00:00,0,3682.4828,0,0,2870.70104746725,811.781745168693,0,,,,,
2050-07-07 10:00:00+00:00,0,3448.2139,0,0,2831.35402073023,616.859838522201,0,,,,,
2050-07-07 11:00:00+00:00,0,3326.5463,0,0,2742.14325043249,584.403074531762,0,,,,,
2050-07-07 12:00:00+00:00,0,2978.7694,0,0,2274.69331988863,704.076059077515,0,,,,,
2050-07-07 13:00:00+00:00,0,2885.2069,0,0,2186.57048581402,698.636377961798,0,,,,,
2050-07-07 14:00:00+00:00,0,2683.9387,0,0,1988.02212509038,695.916537403941,0,,,,,
2050-07-07 15:00:00+00:00,0,2881.0364,0,0,2118.21182645986,762.824615127248,0,,,,,
2050-07-07 16:00:00+00:00,0,0,10888.081,0,2403.43243962724,670.168713456218,7814.4795,,,,,
2050-07-07 17:00:00+00:00,0,0,16915.519,0,2402.34450340409,815.770844653551,13697.404,,,,,
2050-07-07 18:00:00+00:00,0,0,24797.873,0,2559.55128764828,930.004148083588,21308.317,,,,,
2050-07-07 19:00:00+00:00,0,0,24797.873,0,2684.84527601362,917.855526925155,21195.172,,,,,
2050-07-07 20:00:00+00:00,0,0,24797.873,0,2398.35540391923,877.783209372714,21521.734,,,,,
2050-07-07 21:00:00+00:00,0,0,24797.873,0,1761.36874526888,714.774098605089,22321.73,,,,,
2050-07-07 22:00:00+00:00,0,0,24797.873,0,1051.30903696407,495.192304234018,23251.372,,,,,
2050-07-07 23:00:00+00:00,0,0,24797.873,-447.34901,763.9125513504,365.365248272261,23221.246,,,,,
2050-07-08 00:00:00+00:00,0,0,24797.873,-900,849.496867571,379.508419173123,22668.868,,,,,
2050-07-08 01:00:00+00:00,0,0,23749.043,-900,817.946717099847,386.398681919697,21644.698,,,,,
2050-07-08 02:00:00+00:00,0,0,18567.119,-900,914.591718255737,598.72756813648,16153.799,,,,,
2050-07-08 03:00:00+00:00,0,0,1474.9648,900,1543.05620982481,831.908565296842,0,,,,,
2050-07-08 04:00:00+00:00,0,0,3473.6849,900,3264.89660565281,1108.78833408678,0,,,,,
2050-07-08 05:00:00+00:00,0,0,4643.9098,749.3527,4264.8913174253,1128.37118610337,0,,,,,
2050-07-08 06:00:00+00:00,0,5205.4122,0,0,4077.22231893309,1128.18986339951,0,,,,,
2050-07-08 07:00:00+00:00,0,4395.625,0,0,3218.47799346536,1177.14699344096,0,,,,,
2050-07-08 08:00:00+00:00,4216.1155,0,0,0,3094.81590943476,1121.29960065294,0,,,,,
2050-07-08 09:00:00+00:00,0,3757.3691,0,0,2851.8434862661,905.525583062866,0,,,,,
2050-07-08 10:00:00+00:00,0,3489.3741,0,0,2807.78206922881,681.592043799221,0,,,,,
2050-07-08 11:00:00+00:00,0,3349.937,0,0,2724.19230275064,625.744651011203,0,,,,,
2050-07-08 12:00:00+00:00,0,3014.1273,0,0,2291.55633134734,722.570974870949,0,,,,,
2050-07-08 13:00:00+00:00,0,2900.438,0,0,2173.15260572858,727.285365171236,0,,,,,
2050-07-08 14:00:00+00:00,0,2735.4343,0,0,1975.32953582038,760.10477456939,0,,,,,
2050-07-08 15:00:00+00:00,0,2909.6854,0,0,2103.70601015127,805.979418645262,0,,,,,
2050-07-08 16:00:00+00:00,0,3095.9038,0,0,2413.94915645095,681.954689206937,0,,,,,
2050-07-08 17:00:00+00:00,0,0,3287.9246,0,2419.93280567825,867.991783364426,0,,,,,
2050-07-08 18:00:00+00:00,0,0,19766.643,0,2600.53021872001,955.026681215882,16211.086,,,,,
2050-07-08 19:00:00+00:00,0,0,18837.586,0,2706.42267777262,939.251605980306,15191.912,,,,,
2050-07-08 20:00:00+00:00,0,0,22652.127,0,2436.79581713696,888.299926196432,19327.032,,,,,
2050-07-08 21:00:00+00:00,0,0,20924.508,-109.99985,1764.08858582674,751.219962080387,18299.2,,,,,
2050-07-08 22:00:00+00:00,0,0,4494.6644,0,1051.12771426021,507.159602688593,2936.3771,,,,,
2050-07-08 23:00:00+00:00,0,0,10987.562,-900,827.375497700421,250.225331322938,9009.9608,,,,,
2050-07-09 00:00:00+00:00,0,0,1114.228,0,863.821361175721,250.406654026796,0,,,,,
2050-07-09 01:00:00+00:00,0,0,341.45881,818.09988,736.351500364105,423.207190802709,0,,,,,
2050-07-09 02:00:00+00:00,0,1359.5576,0,0,906.613519286019,452.94411423529,0,,,,,
2050-07-09 03:00:00+00:00,0,2192.9168,0,0,1505.52241012636,687.394370322652,0,,,,,
2050-07-09 04:00:00+00:00,0,4048.936,0,0,3006.874398064,1042.06157906734,0,,,,,
2050-07-09 05:00:00+00:00,0,5125.6302,0,0,4187.46652287828,938.163669757162,0,,,,,
2050-07-09 06:00:00+00:00,0,4837.8711,0,0,3995.98974760505,841.881314008989,0,,,,,
2050-07-09 07:00:00+00:00,0,4164.9825,0,0,3119.47579715934,1045.50671044063,0,,,,,
2050-07-09 08:00:00+00:00,0,4020.6496,0,0,2965.17017617686,1055.47945915277,0,,,,,
2050-07-09 09:00:00+00:00,0,3535.6114,0,0,2853.65671330468,681.954689206937,0,,,,,
2050-07-09 10:00:00+00:00,0,3400.7073,0,0,2687.74643927534,712.960871566518,0,,,,,
2050-07-09 11:00:00+00:00,0,3249.1215,0,0,2621.01968425588,628.101846161347,0,,,,,
2050-07-09 12:00:00+00:00,0,2899.5314,0,0,2182.0374182176,717.493939162948,0,,,,,
2050-07-09 13:00:00+00:00,0,2717.302,0,0,2296.08939894378,421.21264106028,0,,,,,
2050-07-09 14:00:00+00:00,0,2537.0673,0,0,2064.90295152584,472.164320844154,0,,,,,
2050-07-09 15:00:00+00:00,0,3659.0063,0,-900,2182.58138632916,576.424875562045,0,,,,,
2050-07-09 16:00:00+00:00,0,3450.1301,0,-422.22222,2357.3764728475,670.531358863932,0,,,,,
2050-07-09 17:00:00+00:00,0,3992.2774,0,-900,2362.27218585166,730.005205729094,0,,,,,
2050-07-09 18:00:00+00:00,0,0,2481.6684,900,2474.69226224312,906.976164693724,0,,,,,
2050-07-09 19:00:00+00:00,0,0,2554.7415,900,2574.05710395687,880.684372634429,0,,,,,
2050-07-09 20:00:00+00:00,0,0,3141.9598,0,2367.71186696738,774.247945470252,0,,,,,
2050-07-09 21:00:00+00:00,0,0,2380.4045,0,1707.15325681558,673.251199421791,0,,,,,
2050-07-09 22:00:00+00:00,0,0,1507.3356,0,1007.06629722291,500.26933994202,0,,,,,
2050-07-09 23:00:00+00:00,0,0,1544.6098,-422.22222,777.51175413969,344.875782736398,0,,,,,
2050-07-10 00:00:00+00:00,0,0,2089.1143,-900,905.888228470591,283.22606342495,0,,,,,
2050-07-10 01:00:00+00:00,0,0,1259.2862,0,917.492881517452,341.793296770825,0,,,,,
2050-07-10 02:00:00+00:00,0,0,11511.666,-900,1194.01000489969,399.997884708987,9017.6581,,,,,
2050-07-10 03:00:00+00:00,0,0,1588.4728,900,1859.10168264791,629.371105088347,0,,,,,
2050-07-10 04:00:00+00:00,0,0,3587.0116,900,3333.43658771084,1153.57504193952,0,,,,,
2050-07-10 05:00:00+00:00,0,5207.5881,0,0,4015.39127691778,1192.1967778611,0,,,,,
2050-07-10 06:00:00+00:00,0,4883.927,0,0,3902.78987782245,981.137150571319,0,,,,,
2050-07-10 07:00:00+00:00,0,4024.2761,0,0,3003.42926669072,1020.84682271605,0,,,,,
2050-07-10 08:00:00+00:00,0,3943.9501,0,0,2865.98665716696,1077.96347443107,0,,,,,
2050-07-10 09:00:00+00:00,0,3522.9188,0,0,2688.83437549848,834.084437743128,0,,,,,
2050-07-10 10:00:00+00:00,0,3359.7284,0,0,2630.81111026418,728.917269505951,0,,,,,
2050-07-10 11:00:00+00:00,0,4093.6368,0,-900,2577.683558034,615.953225002915,0,,,,,
2050-07-10 12:00:00+00:00,0,2888.652,0,0,2177.68567332502,710.966321824088,0,,,,,
2050-07-10 13:00:00+00:00,0,3015.8107,0,-211.11111,2112.77214534414,691.927437919082,0,,,,,
2050-07-10 14:00:00+00:00,0,2636.2508,0,0,1924.74050144422,711.51028993566,0,,,,,
2050-07-10 15:00:00+00:00,0,512.18161,1423.7055,900,2087.56828950799,748.318798818672,0,,,,,
2050-07-10 16:00:00+00:00,0,0,3712.1502,0,2361.00292692465,739.252663625812,611.89465,,,,,
2050-07-10 17:00:00+00:00,0,0,14835.974,0,2387.83868709552,801.808996456546,11646.326,,,,,
2050-07-10 18:00:00+00:00,0,0,14029.55,0,2527.45716906557,869.261042291426,10632.831,,,,,
2050-07-10 19:00:00+00:00,0,0,24797.873,0,2634.07491893361,970.43911104374,21193.359,,,,,
2050-07-10 20:00:00+00:00,0,0,12137.739,0,2440.78491662182,863.09607036028,8833.8575,,,,,
2050-07-10 21:00:00+00:00,0,0,13149.416,0,1756.29170956088,715.499389420519,10677.625,,,,,
2050-07-10 22:00:00+00:00,0,0,16148.235,0,1085.9416734008,468.356544063152,14593.936,,,,,
2050-07-10 23:00:00+00:00,0,0,15319.462,0,750.675993968825,451.312209900575,14117.474,,,,,
2050-07-11 00:00:00+00:00,0,0,19149.547,0,865.271942806577,399.453916597415,17884.821,,,,,
2050-07-11 01:00:00+00:00,0,0,24797.873,0,837.348246412569,392.201008443128,23568.324,,,,,
2050-07-11 02:00:00+00:00,0,0,24797.873,0,944.509964392176,606.887089810055,23246.476,,,,,
2050-07-11 03:00:00+00:00,0,0,24797.873,-900,1593.46392149711,807.611322979977,21496.798,,,,,
2050-07-11 04:00:00+00:00,0,0,12028.785,-211.11111,3338.69494612269,1100.99145782093,7377.987,,,,,
2050-07-11 05:00:00+00:00,0,0,4498.5209,900,4343.76669360317,1054.75416833734,0,,,,,
2050-07-11 06:00:00+00:00,0,5131.6138,0,0,4100.43162502682,1031.18221683591,0,,,,,
2050-07-11 07:00:00+00:00,4321.1014,0,0,0,3160.81737363877,1160.28398198223,0,,,,,
2050-07-11 08:00:00+00:00,0,4171.8728,0,0,3040.60042098145,1131.27234936508,0,,,,,
2050-07-11 09:00:00+00:00,0,3688.4664,0,0,2830.44740721095,858.019034652279,0,,,,,
2050-07-11 10:00:00+00:00,0,3449.8458,0,0,2796.72138429352,653.124379293641,0,,,,,
2050-07-11 11:00:00+00:00,0,3308.0514,0,0,2710.95574536906,597.095663801765,0,,,,,
2050-07-11 12:00:00+00:00,0,2988.7421,0,0,2253.11591812963,735.626209548668,0,,,,,
2050-07-11 13:00:00+00:00,0,3131.1319,0,-211.11111,2188.02106744488,731.999755471524,0,,,,,
2050-07-11 14:00:00+00:00,0,2694.9993,0,0,1997.2695829871,697.729764442512,0,,,,,
2050-07-11 15:00:00+00:00,0,3794.273,0,-900,2143.05303688829,751.219962080387,0,,,,,
2050-07-11 16:00:00+00:00,0,0,2193.728,900,2420.65809649368,673.069876717933,0,,,,,
2050-07-11 17:00:00+00:00,0,0,11750.051,0,2415.03709267409,856.568453021421,8478.4454,,,,,
2050-07-11 18:00:00+00:00,0,0,23653.729,0,2578.04620344173,971.527047266888,20104.156,,,,,
2050-07-11 19:00:00+00:00,0,0,24797.873,0,2722.1977530082,932.542665937589,21143.132,,,,,
2050-07-11 20:00:00+00:00,0,0,24797.873,0,2430.63084520581,898.635320316293,21468.607,,,,,
2050-07-11 21:00:00+00:00,0,0,19251.959,0,1790.01773247832,733.450337102381,16728.491,,,,,
2050-07-11 22:00:00+00:00,0,0,24797.873,0,1072.70511601922,525.291873074314,23199.876,,,,,
2050-07-11 23:00:00+00:00,0,0,24797.873,0,731.818432767675,338.710810805253,23727.344,,,,,
2050-07-12 00:00:00+00:00,0,0,24797.873,0,842.42528212057,323.479703681248,23631.968,,,,,
2050-07-12 01:00:00+00:00,0,0,24797.873,0,815.952167357418,329.463352908536,23652.457,,,,,
2050-07-12 02:00:00+00:00,0,0,24797.873,0,922.025949113882,501.719921572877,23374.127,,,,,
2050-07-12 03:00:00+00:00,0,0,24797.873,-211.11111,1576.05694192682,638.799885688922,22371.905,,,,,
2050-07-12 04:00:00+00:00,0,0,11093.913,-900,3298.98527397796,907.338810101438,5987.5888,,,,,
2050-07-12 05:00:00+00:00,0,0,4311.5772,900,4316.20564261689,895.371511646863,0,,,,,
2050-07-12 06:00:00+00:00,0,4929.439,0,0,4069.78808807495,859.650938986994,0,,,,,
2050-07-12 07:00:00+00:00,0,4120.9211,0,0,3180.58154835921,940.339542203449,0,,,,,
2050-07-12 08:00:00+00:00,0,3969.698,0,0,3060.18327299803,909.514682547724,0,,,,,
2050-07-12 09:00:00+00:00,0,3551.3865,0,0,2851.8434862661,699.542991481085,0,,,,,
2050-07-12 10:00:00+00:00,0,3344.4973,0,0,2812.4964595291,532.00081311703,0,,,,,
2050-07-12 11:00:00+00:00,0,3229.176,0,0,2723.82965734291,505.346375650022,0,,,,,
2050-07-12 12:00:00+00:00,0,2870.701,0,0,2259.46221276463,611.238834702627,0,,,,,
2050-07-12 13:00:00+00:00,0,2782.9409,0,0,2171.70202409774,611.238834702627,0,,,,,
2050-07-12 14:00:00+00:00,0,2581.4913,0,0,1974.78556770881,606.705767106197,0,,,,,
2050-07-12 15:00:00+00:00,0,3033.2452,0,-261.00235,2103.52468744742,668.71813182536,0,,,,,
2050-07-12 16:00:00+00:00,0,2974.9616,0,0,2386.56942816851,588.39217401662,0,,,,,
2050-07-12 17:00:00+00:00,0,3945.8313,0,-850.10876,2385.66281464923,710.059708304803,0,,,,,
2050-07-12 18:00:00+00:00,0,2449.393,0,900,2541.96298537414,807.43000027612,0,,,,,
2050-07-12 19:00:00+00:00,0,3465.6208,0,0,2666.35036022019,799.270478602545,0,,,,,
2050-07-12 20:00:00+00:00,0,3144.6797,0,0,2382.03636057209,762.643292423391,0,,,,,
2050-07-12 21:00:00+00:00,0,2368.0745,0,0,1750.12673762973,617.947774745344,0,,,,,
2050-07-12 22:00:00+00:00,0,1475.6042,0,0,1045.14406503292,430.460098956997,0,,,,,
2050-07-12 23:00:00+00:00,0,1146.3221,0,0,735.082241437104,411.239892348134,0,,,,,
2050-07-13 00:00:00+00:00,0,1244.0551,0,0,845.145122678427,398.909948485844,0,,,,,
2050-07-13 01:00:00+00:00,0,1225.9228,0,0,818.30936250756,407.613438270989,0,,,,,
2050-07-13 02:00:00+00:00,0,1530.5449,0,0,925.471080487169,605.073862771483,0,,,,,
2050-07-13 03:00:00+00:00,2373.3329,0,0,0,1584.39778630425,788.935084482685,0,,,,,
2050-07-13 04:00:00+00:00,0,4426.6312,0,0,3320.92532114469,1105.70584812122,0,,,,,
2050-07-13 05:00:00+00:00,0,5482.1106,0,0,4349.20637471889,1132.9042536998,0,,,,,
2050-07-13 06:00:00+00:00,0,5210.8519,0,0,4099.70633421139,1111.14552923693,0,,,,,
2050-07-13 07:00:00+00:00,0,4375.6795,0,0,3203.42820904522,1172.25128043681,0,,,,,
2050-07-13 08:00:00+00:00,0,4213.7583,0,0,3083.21125638789,1130.54705854965,0,,,,,
2050-07-13 09:00:00+00:00,0,3756.8251,0,0,2872.69559720969,884.129504007717,0,,,,,
2050-07-13 10:00:00+00:00,0,3527.2706,0,0,2833.34857047267,693.921987661512,0,,,,,
2050-07-13 11:00:00+00:00,0,3401.9766,0,0,2743.95647747107,658.020092297785,0,,,,,
2050-07-13 12:00:00+00:00,0,3038.7872,0,0,2276.32522422334,762.461969719534,0,,,,,
2050-07-13 13:00:00+00:00,0,2941.0543,0,0,2189.10900366803,751.945252895816,0,,,,,
2050-07-13 14:00:00+00:00,0,2738.6981,0,0,1988.92873860967,749.76938044953,0,,,,,
2050-07-13 15:00:00+00:00,0,2931.8068,0,0,2122.01960324087,809.787195426263,0,,,,,
2050-07-13 16:00:00+00:00,0,3139.0586,0,0,2406.87757100052,732.181078175381,0,,,,,
2050-07-13 17:00:00+00:00,0,3280.6717,0,0,2405.78963477739,874.882046110999,0,,,,,
2050-07-13 18:00:00+00:00,0,3558.8207,0,0,2562.0898055023,996.730903103038,0,,,,,
2050-07-13 19:00:00+00:00,0,3672.3287,0,0,2689.01569820233,983.313023017604,0,,,,,
2050-07-13 20:00:00+00:00,0,3338.3323,0,0,2401.80053529253,936.531765422447,0,,,,,
2050-07-13 21:00:00+00:00,2521.8362,0,0,0,1762.63800419588,759.198161050104,0,,,,,
2050-07-13 22:00:00+00:00,0,1571.7052,0,0,1050.40242344478,521.302773589455,0,,,,,
2050-07-13 23:00:00+00:00,0,1495.5497,0,0,752.489221007395,743.060440406813,0,,,,,
2050-07-14 00:00:00+00:00,0,1604.7059,0,0,865.271942806577,739.433986329669,0,,,,,
2050-07-14 01:00:00+00:00,0,1602.5301,0,0,837.348246412569,765.181810277392,0,,,,,
2050-07-14 02:00:00+00:00,0,1990.3793,0,0,947.773773061605,1042.60554717891,0,,,,,
2050-07-14 03:00:00+00:00,0,3024.2814,0,0,1624.47010385669,1399.8112737776,0,,,,,
2050-07-14 04:00:00+00:00,0,5301.3319,0,0,3410.86138225787,1890.47051041519,0,,,,,
2050-07-14 05:00:00+00:00,0,6649.8288,0,0,4469.42332737621,2180.40551388285,0,,,,,
2050-07-14 06:00:00+00:00,0,6356.63,0,0,4211.58244249127,2145.04758663069,0,,,,,
2050-07-14 07:00:00+00:00,0,5422.0928,0,0,3291.73236582368,2130.36044761826,0,,,,,
2050-07-14 08:00:00+00:00,0,5201.9671,0,0,3167.70763638535,2034.25941457394,0,,,,,
2050-07-14 09:00:00+00:00,0,4619.3772,0,0,2951.027005276,1668.35019819011,0,,,,,
2050-07-14 10:00:00+00:00,0,4297.1668,0,0,2911.49865583513,1385.66810287673,0,,,,,
2050-07-14 11:00:00+00:00,0,4129.4433,0,0,2819.93069038724,1309.51256725672,0,,,,,
2050-07-14 12:00:00+00:00,0,3756.8251,0,0,2339.42552516565,1417.39957605175,0,,,,,
2050-07-14 13:00:00+00:00,0,3635.1576,0,0,2249.48946405247,1385.66810287673,0,,,,,
2050-07-14 14:00:00+00:00,0,3430.8069,0,0,2044.77613139769,1386.03074828445,0,,,,,
2050-07-14 15:00:00+00:00,0,3662.7186,0,0,2180.94948199444,1481.76913592105,0,,,,,
2050-07-14 16:00:00+00:00,0,3877.586,0,0,2475.2362303547,1402.3497916316,0,,,,,
2050-07-14 17:00:00+00:00,0,4097.3491,0,0,2473.60432601998,1623.74481304124,0,,,,,
2050-07-14 18:00:00+00:00,0,4450.2031,0,0,2634.43756434131,1815.76555642602,0,,,,,
2050-07-14 19:00:00+00:00,0,4559.9034,0,0,2763.35800678378,1796.54534981716,0,,,,,
2050-07-14 20:00:00+00:00,0,4165.5265,0,0,2467.98332220039,1697.54315351112,0,,,,,
2050-07-14 21:00:00+00:00,0,3164.2625,0,0,1809.41926179104,1354.84324322102,0,,,,,
2050-07-14 22:00:00+00:00,0,1995.6377,0,0,1077.96347443108,917.674204221299,0,,,,,
2050-07-14 23:00:00+00:00,0,1591.6507,0,0,785.308630405551,806.342064052976,0,,,,,
2050-07-15 00:00:00+00:00,0,1717.67,0,0,873.068819072438,844.601154566846,0,,,,,
2050-07-15 01:00:00+00:00,0,1697.1805,0,0,839.88676426657,857.29374383685,0,,,,,
2050-07-15 02:00:00+00:00,0,2107.5138,0,0,941.064833018888,1166.44895391338,0,,,,,
2050-07-15 03:00:00+00:00,0,3261.4515,0,0,1592.37598527396,1669.07548900554,0,,,,,
2050-07-15 04:00:00+00:00,0,5659.9882,0,0,3379.12990908286,2280.85829181974,0,,,,,
2050-07-15 05:00:00+00:00,0,7126.1636,0,0,4421.19148815019,2704.97209614174,0,,,,,
2050-07-15 06:00:00+00:00,0,6896.4277,0,0,4222.28048201886,2674.14723648601,0,,,,,
2050-07-15 07:00:00+00:00,0,5882.4712,0,0,3332.52997419156,2549.94118434383,0,,,,,
2050-07-15 08:00:00+00:00,0,5630.9766,0,0,3205.06011337993,2425.9164549055,0,,,,,
2050-07-15 09:00:00+00:00,0,5009.9463,0,0,2953.20287772229,2056.74342985224,0,,,,,
2050-07-15 10:00:00+00:00,0,4631.3445,0,0,2908.96013798113,1722.38436393956,0,,,,,
2050-07-15 11:00:00+00:00,0,4440.2304,0,0,2822.46920824123,1617.76116381395,0,,,,,
2050-07-15 12:00:00+00:00,0,4038.4193,0,0,2373.69551619465,1664.72374411297,0,,,,,
2050-07-15 13:00:00+00:00,0,3882.1191,0,0,2252.57195001805,1629.54713956467,0,,,,,
2050-07-15 14:00:00+00:00,0,4119.0295,0,-422.22222,2046.77068114012,1650.03660510054,0,,,,,
2050-07-15 15:00:00+00:00,0,3912.0373,0,0,2182.76270903303,1729.27462668613,0,,,,,
2050-07-15 16:00:00+00:00,0,5037.2401,0,-900,2504.97315378727,1632.26698012253,0,,,,,
2050-07-15 17:00:00+00:00,0,5324.8179,0,-900,2510.23151219913,1914.58643002819,0,,,,,
2050-07-15 18:00:00+00:00,0,0,3901.7878,900,2695.90596094891,2105.88188259754,0,,,,,
2050-07-15 19:00:00+00:00,0,0,3998.0702,900,2806.15016489408,2091.92003440054,0,,,,,
2050-07-15 20:00:00+00:00,0,0,4486.8303,0,2525.28129661928,1961.54901032721,0,,,,,
2050-07-15 21:00:00+00:00,0,0,3422.1034,0,1825.01301432276,1597.09037557423,0,,,,,
2050-07-15 22:00:00+00:00,0,0,3044.3223,-900,1084.85373717765,1059.46855863763,0,,,,,
2050-07-15 23:00:00+00:00,0,0,1366.6292,0,847.320995124715,519.308223847026,0,,,,,
2050-07-16 00:00:00+00:00,0,0,2319.0315,-900,885.217440230869,533.814040155602,0,,,,,
2050-07-16 01:00:00+00:00,0,0,1934.8162,-422.22222,755.390384269111,757.203611307675,0,,,,,
2050-07-16 02:00:00+00:00,0,0,900.89709,900,930.185470787455,870.711623922283,0,,,,,
2050-07-16 03:00:00+00:00,0,0,1972.5143,900,1549.40250445981,1323.111770046,0,,,,,
2050-07-16 04:00:00+00:00,0,5178.0325,0,0,3107.32717600091,2070.70527804924,0,,,,,
2050-07-16 05:00:00+00:00,0,6376.5755,0,0,4327.62897295989,2048.94655358638,0,,,,,
2050-07-16 06:00:00+00:00,0,6016.2873,0,0,4125.99812627068,1890.28918771133,0,,,,,
2050-07-16 07:00:00+00:00,0,5240.0448,0,0,3221.37915672709,2018.66566204222,0,,,,,
2050-07-16 08:00:00+00:00,0,5077.0357,0,0,3063.26575896361,2013.76994903808,0,,,,,
2050-07-16 09:00:00+00:00,0,4444.9448,0,0,2945.0433560487,1499.90140630678,0,,,,,
2050-07-16 10:00:00+00:00,0,4251.2921,0,0,2777.86382309237,1473.42829154362,0,,,,,
2050-07-16 11:00:00+00:00,0,4027.1773,0,0,2708.59855021891,1318.57870244957,0,,,,,
2050-07-16 12:00:00+00:00,0,3616.4813,0,0,2254.92914516819,1361.55218326373,0,,,,,
2050-07-16 13:00:00+00:00,0,3350.8436,0,0,2368.98112589437,981.862441386747,0,,,,,
2050-07-16 14:00:00+00:00,0,3196.7193,0,0,2130.17912491443,1066.54014408806,0,,,,,
2050-07-16 15:00:00+00:00,0,3465.6208,0,0,2254.74782246434,1210.87301635839,0,,,,,
2050-07-16 16:00:00+00:00,0,3751.7481,0,0,2438.97168958326,1312.77637592614,0,,,,,
2050-07-16 17:00:00+00:00,0,3897.3502,0,0,2442.96078906811,1454.38940763862,0,,,,,
2050-07-16 18:00:00+00:00,0,4274.3201,0,0,2559.36996494443,1714.95013308142,0,,,,,
2050-07-16 19:00:00+00:00,0,4346.1239,0,0,2662.54258343919,1683.58130531412,0,,,,,
2050-07-16 20:00:00+00:00,0,3966.2528,0,0,2446.94988855297,1519.3029356195,0,,,,,
2050-07-16 21:00:00+00:00,0,3043.8642,0,0,1761.18742256502,1282.67680708585,0,,,,,
2050-07-16 22:00:00+00:00,0,1938.521,0,0,1036.98454335935,901.536483578008,0,,,,,
2050-07-16 23:00:00+00:00,0,1417.0369,0,0,793.649474782981,623.38745586106,0,,,,,
2050-07-17 00:00:00+00:00,0,1488.6594,0,0,924.02049885631,564.638899811327,0,,,,,
2050-07-17 01:00:00+00:00,0,1592.376,0,0,934.899861087743,657.476124186214,0,,,,,
2050-07-17 02:00:00+00:00,0,1913.1358,0,0,1216.13137477027,697.004473627084,0,,,,,
2050-07-17 03:00:00+00:00,0,3056.0129,0,0,1898.81135479264,1157.20149601666,0,,,,,
2050-07-17 04:00:00+00:00,0,5549.0187,0,0,3419.92751745072,2129.09118869127,0,,,,,
2050-07-17 05:00:00+00:00,0,6315.1071,0,0,4131.25648468254,2183.85064525614,0,,,,,
2050-07-17 06:00:00+00:00,0,5914.5653,0,0,4010.85820932135,1903.70706779676,0,,,,,
2050-07-17 07:00:00+00:00,0,4921.2795,0,0,3087.56300128048,1833.71650410788,0,,,,,
2050-07-17 08:00:00+00:00,0,4822.8213,0,0,2947.21922849499,1875.6020486989,0,,,,,
2050-07-17 09:00:00+00:00,0,4288.8259,0,0,2763.72065219151,1525.10526214293,0,,,,,
2050-07-17 10:00:00+00:00,0,4054.557,0,0,2705.51606425334,1349.04091669758,0,,,,,
2050-07-17 11:00:00+00:00,0,3833.7059,0,0,2650.39396228074,1183.3119653721,0,,,,,
2050-07-17 12:00:00+00:00,0,3509.1383,0,0,2238.61010182104,1270.52818592741,0,,,,,
2050-07-17 13:00:00+00:00,0,3404.3338,0,0,2172.2459922093,1232.08777270969,0,,,,,
2050-07-17 14:00:00+00:00,0,3219.9286,0,0,1978.2306990821,1241.69787601412,0,,,,,
2050-07-17 15:00:00+00:00,0,3455.2854,0,0,2147.04213637315,1308.24330832971,0,,,,,
2050-07-17 16:00:00+00:00,0,3736.8796,0,0,2429.18026357495,1307.69934021814,0,,,,,
2050-07-17 17:00:00+00:00,0,4099.9391,0,-211.11111,2455.65337833812,1433.17465128732,0,,,,,
2050-07-17 18:00:00+00:00,0,5065.8891,0,-900,2598.71699168145,1567.17212943779,0,,,,,
2050-07-17 19:00:00+00:00,0,3505.2351,0,900,2708.59855021891,1696.63653999184,0,,,,,
2050-07-17 20:00:00+00:00,0,4045.8535,0,0,2507.51167164128,1538.3418195245,0,,,,,
2050-07-17 21:00:00+00:00,0,3058.0074,0,0,1801.98503093289,1256.02236961884,0,,,,,
2050-07-17 22:00:00+00:00,0,1936.3452,0,0,1111.68949734852,824.655657142554,0,,,,,
2050-07-17 23:00:00+00:00,0,1669.9821,0,0,770.258845985402,899.723256539435,0,,,,,
2050-07-18 00:00:00+00:00,0,1759.7368,0,0,887.2119899733,872.524850960856,0,,,,,
2050-07-18 01:00:00+00:00,0,1740.698,0,0,857.656389244574,883.041567784573,0,,,,,
2050-07-18 02:00:00+00:00,0,2150.4873,0,0,968.988529412897,1181.49873833353,0,,,,,
2050-07-18 03:00:00+00:00,0,3265.4406,0,0,1639.33856557298,1626.10200819139,0,,,,,
