timeindex,acaes_NDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,tes_NDE,tes_SDE
2050-07-21 06:00:00+00:00,0.0,0.0,0.0,0.0,1354.7127,0.0,0.0
2050-07-21 07:00:00+00:00,0.0,0.0,0.0,0.0,3345.6467,0.0,0.0
2050-07-21 08:00:00+00:00,0.0,0.0,0.0,0.0,5894.6455,0.0,0.0
2050-07-21 09:00:00+00:00,0.0,0.0,0.0,0.0,8846.7673,0.0,2345.9972
2050-07-21 10:00:00+00:00,0.0,0.0,0.0,0.0,11962.058,0.0,6035.9972
2050-07-21 11:00:00+00:00,0.0,0.0,12308.981,0.0,14940.232,0.0,6035.9972
2050-07-21 12:00:00+00:00,0.0,0.0,24617.962,0.0,17575.614,0.0,9725.9972
2050-07-21 13:00:00+00:00,0.0,0.0,30038.713,0.0,19703.665,0.0,13415.997
2050-07-21 14:00:00+00:00,0.0,0.0,30038.713,0.0,21332.611,0.0,17105.997
2050-07-21 15:00:00+00:00,0.0,0.0,30038.713,0.0,22484.391,0.0,20795.997
2050-07-21 16:00:00+00:00,0.0,0.0,30038.713,0.0,23202.882,0.0,20795.997
2050-07-21 17:00:00+00:00,0.0,0.0,25421.37,0.0,23562.128,0.0,16240.442
2050-07-21 18:00:00+00:00,0.0,0.0,13387.292,0.0,23656.738,0.0,11684.886
2050-07-21 19:00:00+00:00,0.0,0.0,4719.7733,0.0,23656.738,0.0,7129.3305
2050-07-21 20:00:00+00:00,0.0,0.0,0.0,0.0,23656.738,0.0,2573.7749
2050-07-21 21:00:00+00:00,0.0,0.0,0.0,0.0,23656.738,0.0,0.0
2050-07-21 22:00:00+00:00,0.0,0.0,0.0,0.0,23656.738,0.0,0.0
2050-07-21 23:00:00+00:00,0.0,0.0,0.0,0.0,23656.738,0.0,0.0
2050-07-22 00:00:00+00:00,0.0,0.0,0.0,0.0,23656.738,0.0,0.0
2050-07-22 01:00:00+00:00,0.0,0.0,0.0,0.0,23656.738,0.0,0.0
2050-07-22 02:00:00+00:00,0.0,0.0,0.0,-0.0,23656.739,0.0,0.0
2050-07-22 03:00:00+00:00,0.0,0.0,0.0,0.0,23656.739,0.0,0.0
2050-07-22 04:00:00+00:00,0.0,0.0,0.0,0.0,23762.318,0.0,0.0
2050-07-22 05:00:00+00:00,0.0,0.0,0.0,0.0,24091.398,0.0,0.0
2050-07-22 06:00:00+00:00,0.0,0.0,0.0,0.0,24711.166,0.0,0.0
2050-07-22 07:00:00+00:00,0.0,0.0,0.0,0.0,25655.9,0.0,0.0
2050-07-22 08:00:00+00:00,0.0,0.0,0.0,0.0,26973.591,0.0,0.0
2050-07-22 09:00:00+00:00,0.0,0.0,0.0,0.0,28595.681,0.0,0.0
2050-07-22 10:00:00+00:00,0.0,0.0,0.0,0.0,30476.922,0.0,0.0
2050-07-22 11:00:00+00:00,0.0,0.0,0.0,0.0,32499.392,0.0,0.0
2050-07-22 12:00:00+00:00,0.0,0.0,0.0,0.0,34469.759,0.0,745.8462
2050-07-22 13:00:00+00:00,0.0,0.0,0.0,0.0,36180.975,0.0,745.8462
2050-07-22 14:00:00+00:00,0.0,0.0,0.0,0.0,37506.893,0.0,745.8462
2050-07-22 15:00:00+00:00,0.0,0.0,0.0,0.0,38405.007,0.0,4435.8462
2050-07-22 16:00:00+00:00,0.0,0.0,0.0,0.0,38937.02,0.0,8125.8462
2050-07-22 17:00:00+00:00,0.0,0.0,0.0,0.0,39174.232,0.0,8125.8462
2050-07-22 18:00:00+00:00,0.0,0.0,0.0,0.0,39227.707,0.0,8125.8462
2050-07-22 19:00:00+00:00,0.0,0.0,0.0,0.0,39227.707,0.0,8125.8462
2050-07-22 20:00:00+00:00,0.0,0.0,0.0,0.0,39227.707,0.0,8125.8462
2050-07-22 21:00:00+00:00,0.0,0.0,0.0,0.0,39227.707,0.0,11815.846
2050-07-22 22:00:00+00:00,0.0,0.0,0.0,0.0,39227.707,0.0,15505.846
2050-07-22 23:00:00+00:00,0.0,0.0,0.0,0.0,39227.707,0.0,19195.846
2050-07-23 00:00:00+00:00,0.0,0.0,0.0,0.0,39227.707,0.0,22885.846
2050-07-23 01:00:00+00:00,0.0,0.0,0.0,0.0,39227.707,0.0,26575.846
2050-07-23 02:00:00+00:00,0.0,0.0,0.0,-0.0,39227.707,0.0,30265.846
2050-07-23 03:00:00+00:00,0.0,0.0,0.0,0.0,39227.707,0.0,25710.291
2050-07-23 04:00:00+00:00,0.0,0.0,0.0,0.0,39384.02,0.0,29400.291
2050-07-23 05:00:00+00:00,0.0,0.0,0.0,0.0,39898.208,0.0,33090.291
2050-07-23 06:00:00+00:00,0.0,0.0,0.0,0.0,40932.067,0.0,36780.291
2050-07-23 07:00:00+00:00,0.0,0.0,0.0,0.0,42684.418,0.0,40470.291
2050-07-23 08:00:00+00:00,0.0,0.0,0.0,0.0,45122.353,0.0,44160.291
2050-07-23 09:00:00+00:00,0.0,0.0,0.0,0.0,48122.465,0.0,47850.291
2050-07-23 10:00:00+00:00,0.0,0.0,0.0,130.08455,51366.646,0.0,51540.291
2050-07-23 11:00:00+00:00,0.0,0.0,0.0,271.63788,54791.82,0.0,55230.291
2050-07-23 12:00:00+00:00,0.0,0.0,0.0,413.13455,58215.623,0.0,58920.291
2050-07-23 13:00:00+00:00,0.0,0.0,0.0,542.16455,61337.77,0.0,62610.291
2050-07-23 14:00:00+00:00,0.0,0.0,0.0,654.13788,64047.195,0.0,66300.291
2050-07-23 15:00:00+00:00,0.0,0.0,2821.0365,736.24788,66034.016,0.0,69990.291
2050-07-23 16:00:00+00:00,0.0,0.0,2821.0365,786.85122,67258.467,0.0,73680.291
2050-07-23 17:00:00+00:00,0.0,0.0,2821.0365,813.76788,67909.772,0.0,77370.291
2050-07-23 18:00:00+00:00,0.0,0.0,1443.9473,820.85122,68081.167,0.0,72814.735
2050-07-23 19:00:00+00:00,0.0,0.0,0.0,820.85122,68081.167,0.0,68259.18
2050-07-23 20:00:00+00:00,0.0,0.0,0.0,820.85122,68081.167,0.0,65255.133
2050-07-23 21:00:00+00:00,0.0,0.0,0.0,820.85122,68081.167,0.0,68945.133
2050-07-23 22:00:00+00:00,0.0,0.0,0.0,820.85122,68081.167,0.0,72635.133
2050-07-23 23:00:00+00:00,0.0,0.0,0.0,820.85122,68081.167,0.0,76325.133
2050-07-24 00:00:00+00:00,0.0,0.0,0.0,820.85122,68081.167,0.0,80015.133
2050-07-24 01:00:00+00:00,0.0,0.0,0.0,820.85122,68081.167,0.0,83705.133
2050-07-24 02:00:00+00:00,0.0,0.0,0.0,820.85122,68081.167,0.0,87395.133
2050-07-24 03:00:00+00:00,0.0,0.0,0.0,821.24788,68090.766,0.0,91085.133
2050-07-24 04:00:00+00:00,0.0,0.0,0.0,830.99455,68326.606,0.0,94775.133
2050-07-24 05:00:00+00:00,0.0,0.0,0.0,857.68455,68972.426,0.0,98465.133
2050-07-24 06:00:00+00:00,0.0,0.0,0.0,900.58122,70010.399,0.0,102155.13
2050-07-24 07:00:00+00:00,0.0,0.0,0.0,957.47455,71387.05,0.0,105845.13
2050-07-24 08:00:00+00:00,0.0,0.0,0.0,1028.2512,73099.637,0.0,109535.13
2050-07-24 09:00:00+00:00,0.0,0.0,0.0,1110.9845,75101.541,0.0,113225.13
2050-07-24 10:00:00+00:00,0.0,0.0,0.0,1199.5545,77244.674,0.0,116915.13
2050-07-24 11:00:00+00:00,0.0,0.0,0.0,1288.7479,79402.891,0.0,120605.13
2050-07-24 12:00:00+00:00,0.0,0.0,0.0,1370.9145,81391.082,0.0,124295.13
2050-07-24 13:00:00+00:00,0.0,0.0,0.0,1444.7512,83177.712,0.0,127985.13
2050-07-24 14:00:00+00:00,0.0,0.0,0.0,1505.0445,84636.634,0.0,131675.13
2050-07-24 15:00:00+00:00,0.0,0.0,1471.35,1550.1512,85728.082,0.0,135365.13
2050-07-24 16:00:00+00:00,0.0,0.0,11572.255,1579.3912,86435.604,0.0,139055.13
2050-07-24 17:00:00+00:00,0.0,0.0,11572.255,1593.1045,86767.427,0.0,142745.13
2050-07-24 18:00:00+00:00,0.0,0.0,9720.3266,1595.6545,86829.129,0.0,138189.58
2050-07-24 19:00:00+00:00,0.0,0.0,8026.849,1595.6545,86829.129,0.0,133634.02
2050-07-24 20:00:00+00:00,0.0,0.0,7674.2381,1595.6545,86829.129,570.0,129078.47
2050-07-24 21:00:00+00:00,0.0,0.0,7674.2381,1595.6545,86829.129,570.0,131154.44
2050-07-24 22:00:00+00:00,0.0,0.0,7674.2381,1595.6545,86829.129,570.0,134844.44
2050-07-24 23:00:00+00:00,0.0,0.0,7674.2381,1595.6545,86829.129,570.0,138534.44
2050-07-25 00:00:00+00:00,0.0,0.0,13875.588,1595.6545,86829.129,1380.0,142224.44
2050-07-25 01:00:00+00:00,0.0,0.0,13875.588,1595.6545,86829.129,2190.0,145914.44
2050-07-25 02:00:00+00:00,0.0,0.0,13875.588,1595.6545,86829.129,3000.0,149604.44
2050-07-25 03:00:00+00:00,0.0,0.0,12606.601,1203.2264,86833.243,2000.0,145048.89
2050-07-25 04:00:00+00:00,0.0,0.0,4165.2462,818.78818,87030.691,1000.0,140493.33
2050-07-25 05:00:00+00:00,0.0,0.0,0.0,453.9,87701.191,0.0,135937.78
2050-07-25 06:00:00+00:00,0.0,0.0,0.0,508.01667,89010.655,0.0,139627.78
2050-07-25 07:00:00+00:00,0.0,0.0,0.0,591.48667,91030.384,0.0,143317.78
2050-07-25 08:00:00+00:00,0.0,0.0,0.34799944,695.3,93542.361,0.0,147007.78
2050-07-25 09:00:00+00:00,0.0,2098.6711,12309.329,816.17,96467.06,140.0,150697.78
2050-07-25 10:00:00+00:00,0.0,4800.6426,24618.31,959.87667,99944.338,950.0,154387.78
2050-07-25 11:00:00+00:00,0.0,7502.6141,36927.292,1119.9033,103816.51,1760.0,158077.78
2050-07-25 12:00:00+00:00,0.0,10204.586,49236.273,1290.0167,107932.76,2570.0,161767.78
2050-07-25 13:00:00+00:00,84.447783,12906.557,61545.254,1453.2167,111881.72,3380.0,165457.78
2050-07-25 14:00:00+00:00,332.22389,15608.529,73854.235,1593.6367,115279.47,4190.0,169147.78
2050-07-25 15:00:00+00:00,580.0,18310.5,83414.5,1700.0,117853.15,5000.0,172837.78
2050-07-25 16:00:00+00:00,580.0,18310.5,83414.5,1700.0,119413.53,4000.0,168282.22
2050-07-25 17:00:00+00:00,580.0,18310.5,70035.173,1692.1233,120169.05,3000.0,163726.67
2050-07-25 18:00:00+00:00,580.0,18310.5,56655.845,1700.0,110859.92,2000.0,159171.11
2050-07-25 19:00:00+00:00,580.0,18310.5,43276.518,1700.0,101360.2,1000.0,154615.56
2050-07-25 20:00:00+00:00,580.0,17621.553,35320.968,1700.0,91860.475,0.0,150060.0
2050-07-25 21:00:00+00:00,580.0,14684.628,27765.731,1570.3927,82360.754,810.0,145504.44
2050-07-25 22:00:00+00:00,240.58067,11747.702,23228.43,1177.7945,72861.032,1620.0,140948.89
2050-07-25 23:00:00+00:00,240.58067,8810.7766,16124.045,785.19637,63361.311,2380.0,136393.33
2050-07-26 00:00:00+00:00,0.0,5873.851,16124.045,392.59818,53861.59,3190.0,131837.78
2050-07-26 01:00:00+00:00,0.0,2936.9255,12317.286,392.59818,44361.868,3190.0,127282.22
2050-07-26 02:00:00+00:00,0.0,0.0,12317.286,0.0,34862.147,4000.0,122726.67
2050-07-26 03:00:00+00:00,0.0,0.0,0.0,0.45333333,34873.116,3000.0,118171.11
2050-07-26 04:00:00+00:00,0.0,0.0,0.0,0.0,25724.414,2000.0,113615.56
2050-07-26 05:00:00+00:00,0.0,0.0,0.0,41.253333,21654.458,1000.0,109060.0
2050-07-26 06:00:00+00:00,0.0,0.0,0.0,117.58333,23501.42,0.0,104504.44
2050-07-26 07:00:00+00:00,0.0,0.0,12308.981,234.37333,26327.394,0.0,108194.44
2050-07-26 08:00:00+00:00,0.0,0.0,21869.594,388.05333,30045.998,0.0,111884.44
2050-07-26 09:00:00+00:00,247.77611,2701.9715,21869.594,573.41,34531.084,0.0,115574.44
2050-07-26 10:00:00+00:00,247.77611,5403.943,34178.575,772.48,39347.993,0.0,119264.44
2050-07-26 11:00:00+00:00,495.55222,8105.9144,46487.556,963.10667,43960.598,0.0,122954.44
2050-07-26 12:00:00+00:00,495.55222,10807.886,58796.538,1131.5767,48037.076,0.0,126644.44
2050-07-26 13:00:00+00:00,495.55222,13509.857,71105.519,1276.7,51548.634,810.0,130334.44
2050-07-26 14:00:00+00:00,580.0,15608.529,83414.5,1397.23,54465.105,1190.0,134024.44
2050-07-26 15:00:00+00:00,580.0,18310.5,83414.5,1486.2533,56619.208,2000.0,137714.44
2050-07-26 16:00:00+00:00,580.0,18310.5,83414.5,1546.0933,58067.16,1000.0,133158.89
2050-07-26 17:00:00+00:00,580.0,18310.5,71352.249,1576.8067,58810.333,0.0,128603.33
2050-07-26 18:00:00+00:00,580.0,16657.934,57972.922,1570.3927,49492.976,0.0,124047.78
2050-07-26 19:00:00+00:00,240.58067,13721.008,44593.594,1177.7945,49492.976,0.0,119492.22
2050-07-26 20:00:00+00:00,240.58067,10784.083,44593.594,1177.7945,39993.255,0.0,114936.67
2050-07-26 21:00:00+00:00,0.0,10784.083,44593.594,1177.7945,30493.534,0.0,110381.11
2050-07-26 22:00:00+00:00,0.0,7847.1573,44593.594,1177.7945,25740.339,0.0,105825.56
2050-07-26 23:00:00+00:00,0.0,5873.851,44472.757,785.19637,18589.464,0.0,101270.0
2050-07-27 00:00:00+00:00,0.0,2936.9255,40137.982,392.59818,18589.464,570.0,96714.444
2050-07-27 01:00:00+00:00,0.0,2936.9255,26758.655,392.59818,9089.7425,1380.0,92158.889
2050-07-27 02:00:00+00:00,0.0,2936.9255,13379.327,0.0,9089.7425,2190.0,87603.333
2050-07-27 03:00:00+00:00,0.0,0.0,0.0,0.39666667,9099.3407,3000.0,83047.778
2050-07-27 04:00:00+00:00,0.0,0.0,0.0,16.943333,0.0,2000.0,78492.222
2050-07-27 05:00:00+00:00,0.0,0.0,0.0,63.863333,1135.326,1000.0,73936.667
2050-07-27 06:00:00+00:00,0.0,0.0,0.0,150.11,3222.2417,0.0,69381.111
2050-07-27 07:00:00+00:00,0.0,2701.9715,12308.981,278.57333,6330.6765,0.0,73071.111
2050-07-27 08:00:00+00:00,0.0,2701.9715,24617.962,444.04,10334.483,0.0,76761.111
2050-07-27 09:00:00+00:00,0.0,4800.6426,36926.944,635.46,14966.284,0.0,80451.111
2050-07-27 10:00:00+00:00,247.77611,7502.6141,46487.556,839.91333,19913.454,0.0,84141.111
2050-07-27 11:00:00+00:00,247.77611,10204.586,58796.538,1041.08,24781.095,570.0,87831.111
2050-07-27 12:00:00+00:00,247.77611,12906.557,71105.519,1226.89,29277.151,1380.0,91521.111
2050-07-27 13:00:00+00:00,332.22389,15608.529,83414.5,1390.09,33226.111,2190.0,95211.111
2050-07-27 14:00:00+00:00,580.0,18310.5,83414.5,1523.6533,36457.951,3000.0,98901.111
2050-07-27 15:00:00+00:00,580.0,18310.5,83414.5,1619.9867,38788.934,2000.0,94345.556
2050-07-27 16:00:00+00:00,580.0,18310.5,83414.5,1681.4133,40275.279,1000.0,89790.0
2050-07-27 17:00:00+00:00,580.0,18310.5,78279.218,1700.0,31489.935,0.0,85234.444
2050-07-27 18:00:00+00:00,580.0,15373.574,64899.89,1700.0,31648.99,0.0,80678.889
2050-07-27 19:00:00+00:00,240.58067,12436.649,64354.783,1700.0,31648.99,0.0,76123.333
2050-07-27 20:00:00+00:00,240.58067,9499.7234,55074.038,1700.0,28499.164,0.0,71567.778
2050-07-27 21:00:00+00:00,240.58067,6562.7979,41694.711,1570.3927,28499.164,0.0,67012.222
2050-07-27 22:00:00+00:00,240.58067,5873.851,41694.711,1177.7945,18999.443,0.0,62456.667
2050-07-27 23:00:00+00:00,0.0,5873.851,41694.711,785.19637,9499.7213,0.0,57901.111
2050-07-28 00:00:00+00:00,0.0,5873.851,33216.465,785.19637,-7.2759576e-12,570.0,53345.556
2050-07-28 01:00:00+00:00,0.0,2936.9255,28175.26,392.59818,-7.2759576e-12,1380.0,48790.0
2050-07-28 02:00:00+00:00,0.0,0.0,23120.204,-0.0,-0.0,2190.0,44234.444
2050-07-28 03:00:00+00:00,0.0,0.0,9740.8762,0.0,0.0,3000.0,39678.889
2050-07-28 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,2000.0,35123.333
2050-07-28 05:00:00+00:00,0.0,0.0,0.0,28.673333,693.81033,1000.0,30567.778
2050-07-28 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,26012.222
2050-07-28 07:00:00+00:00,0.0,0.0,6154.0369,83.243333,2014.2438,0.0,29702.222
2050-07-28 08:00:00+00:00,0.0,0.0,11559.587,192.04333,4646.8838,0.0,33392.222
2050-07-28 09:00:00+00:00,0.0,2098.6711,23868.568,320.50667,7755.3187,0.0,37082.222
2050-07-28 10:00:00+00:00,0.0,4800.6426,36177.549,456.84667,11054.346,0.0,40772.222
2050-07-28 11:00:00+00:00,0.0,7502.6141,48486.531,596.13333,14424.673,0.0,44462.222
2050-07-28 12:00:00+00:00,0.0,10204.586,60795.512,727.09,17593.44,810.0,48152.222
2050-07-28 13:00:00+00:00,247.77611,12906.557,73104.493,838.44,20287.782,1620.0,51842.222
2050-07-28 14:00:00+00:00,495.55222,15608.529,83414.5,922.30667,22317.109,2190.0,55532.222
2050-07-28 15:00:00+00:00,580.0,18310.5,83414.5,979.2,23693.76,3000.0,59222.222
2050-07-28 16:00:00+00:00,240.58067,18310.5,82714.498,1012.9733,17713.015,2000.0,54666.667
2050-07-28 17:00:00+00:00,240.58067,18310.5,69335.17,1027.7633,18070.89,1000.0,50111.111
2050-07-28 18:00:00+00:00,240.58067,18310.5,55955.843,1030.4267,9499.7213,0.0,45555.556
2050-07-28 19:00:00+00:00,240.58067,15373.574,42576.515,785.19637,0.0,0.0,41000.0
2050-07-28 20:00:00+00:00,240.58067,12436.649,29197.188,785.19637,0.0,0.0,36444.444
2050-07-28 21:00:00+00:00,0.0,9499.7234,15817.861,785.19637,0.0,190.0,31888.889
2050-07-28 22:00:00+00:00,0.0,7236.2511,3249.8539,392.59818,0.0,190.0,27333.333
2050-07-28 23:00:00+00:00,0.0,4299.3256,0.0,-1.7053026e-13,0.0,1000.0,22777.778
2050-07-29 00:00:00+00:00,0.0,1362.4,0.0,-1.7053026e-13,0.0,1000.0,18222.222
2050-07-29 01:00:00+00:00,0.0,0.0,0.0,-1.7053026e-13,0.0,1000.0,13666.667
2050-07-29 02:00:00+00:00,0.0,0.0,718.27526,-0.0,-0.0,0.0,9111.1111
2050-07-29 03:00:00+00:00,0.0,0.0,718.27526,0.0,0.0,0.0,4555.5556
2050-07-29 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-07-29 05:00:00+00:00,0.0,0.0,0.0,0.0,615.65383,0.0,0.0
2050-07-29 06:00:00+00:00,0.0,0.0,0.0,0.0,1892.21,0.0,0.0
2050-07-29 07:00:00+00:00,0.0,0.0,0.0,0.0,3964.0428,0.0,0.0
2050-07-29 08:00:00+00:00,0.0,0.0,0.0,0.0,6757.1093,0.0,0.0
2050-07-29 09:00:00+00:00,0.0,0.0,0.0,0.0,10254.956,0.0,0.0
2050-07-29 10:00:00+00:00,0.0,0.0,0.0,0.0,14125.759,0.0,0.0
2050-07-29 11:00:00+00:00,0.0,0.0,0.0,0.0,18004.789,0.0,0.0
2050-07-29 12:00:00+00:00,0.0,0.0,0.0,0.0,21554.74,0.0,2596.6667
2050-07-29 13:00:00+00:00,0.0,0.0,12308.981,0.0,24545.254,0.0,6286.6667
2050-07-29 14:00:00+00:00,0.0,0.0,14919.698,0.0,26841.959,0.0,9976.6667
2050-07-29 15:00:00+00:00,0.0,0.0,19513.22,60.916667,28315.963,0.0,13666.667
2050-07-29 16:00:00+00:00,0.0,0.0,19513.22,90.383333,29028.969,0.0,13666.667
2050-07-29 17:00:00+00:00,0.0,0.0,19513.22,101.66,29301.832,0.0,13666.667
2050-07-29 18:00:00+00:00,0.0,0.0,10046.704,103.36,29342.967,0.0,9111.1111
2050-07-29 19:00:00+00:00,0.0,0.0,3273.4258,103.36,29342.967,0.0,4555.5556
2050-07-29 20:00:00+00:00,0.0,0.0,0.0,103.36,29342.967,0.0,0.0
2050-07-29 21:00:00+00:00,0.0,0.0,0.0,103.36,29342.967,0.0,0.0
2050-07-29 22:00:00+00:00,0.0,0.0,0.0,103.36,29342.967,0.0,0.0
2050-07-29 23:00:00+00:00,0.0,0.0,0.0,103.36,29342.967,0.0,0.0
2050-07-30 00:00:00+00:00,0.0,0.0,0.0,103.36,29342.967,0.0,0.0
2050-07-30 01:00:00+00:00,0.0,0.0,0.0,103.36,29342.967,0.0,0.0
2050-07-30 02:00:00+00:00,0.0,0.0,0.0,103.36,29342.967,0.0,0.0
2050-07-30 03:00:00+00:00,0.0,0.0,0.0,103.36,29342.967,0.0,0.0
2050-07-30 04:00:00+00:00,0.0,0.0,0.0,108.51667,29467.743,0.0,0.0
2050-07-30 05:00:00+00:00,0.0,0.0,0.0,128.01,29939.424,0.0,0.0
2050-07-30 06:00:00+00:00,0.0,0.0,0.0,166.88333,30880.044,0.0,217.52463
2050-07-30 07:00:00+00:00,0.0,0.0,0.0,226.38333,32319.769,0.0,3907.5246
2050-07-30 08:00:00+00:00,0.0,0.0,0.0,311.95,34390.231,0.0,7597.5246
2050-07-30 09:00:00+00:00,0.0,0.0,0.0,418.25667,36962.54,0.0,11287.525
2050-07-30 10:00:00+00:00,0.0,0.0,0.0,547.85333,40098.398,0.0,14977.525
2050-07-30 11:00:00+00:00,0.0,0.0,0.0,689.46333,43524.944,0.0,18667.525
2050-07-30 12:00:00+00:00,0.0,0.0,0.0,833.62333,47013.191,0.0,22357.525
2050-07-30 13:00:00+00:00,0.0,0.0,0.0,966.84667,50236.804,0.0,26047.525
2050-07-30 14:00:00+00:00,0.0,0.0,0.0,1080.4633,52985.993,0.0,29737.525
2050-07-30 15:00:00+00:00,0.0,0.0,9368.3307,1165.9733,55055.084,0.0,33427.525
2050-07-30 16:00:00+00:00,0.0,0.0,9368.3307,1220.43,56372.775,0.0,37117.525
2050-07-30 17:00:00+00:00,0.0,0.0,9368.3307,1246.3833,57000.769,0.0,40807.525
2050-07-30 18:00:00+00:00,0.0,0.0,9368.3307,1251.54,57125.546,0.0,40807.525
2050-07-30 19:00:00+00:00,0.0,0.0,9368.3307,1251.54,57125.546,0.0,44497.525
2050-07-30 20:00:00+00:00,0.0,0.0,9368.3307,1251.54,57125.546,0.0,48187.525
2050-07-30 21:00:00+00:00,0.0,0.0,9368.3307,1251.54,57125.546,570.0,51877.525
2050-07-30 22:00:00+00:00,0.0,0.0,9368.3307,1251.54,57125.546,570.0,55567.525
2050-07-30 23:00:00+00:00,0.0,0.0,9368.3307,1251.54,57125.546,1380.0,59257.525
2050-07-31 00:00:00+00:00,0.0,0.0,9368.3307,1251.54,57125.546,2190.0,62947.525
2050-07-31 01:00:00+00:00,0.0,0.0,9368.3307,1251.54,57125.546,3000.0,66637.525
2050-07-31 02:00:00+00:00,0.0,0.0,9368.3307,1203.113,57125.546,2000.0,66587.111
2050-07-31 03:00:00+00:00,0.0,0.0,6069.6933,810.62818,57128.288,1000.0,62031.555
2050-07-31 04:00:00+00:00,0.0,0.0,0.0,426.98333,57344.932,0.0,57476.0
2050-07-31 05:00:00+00:00,0.0,0.0,0.0,456.73333,58064.795,0.0,61166.0
2050-07-31 06:00:00+00:00,0.0,0.0,0.0,514.53333,59463.385,0.0,64856.0
2050-07-31 07:00:00+00:00,0.0,0.0,0.0,602.59333,61594.178,0.0,68546.0
2050-07-31 08:00:00+00:00,0.0,0.0,0.0,719.66667,64427.008,0.0,72236.0
2050-07-31 09:00:00+00:00,0.0,0.0,8576.9805,857.82,67769.913,0.0,75926.0
2050-07-31 10:00:00+00:00,0.0,2098.6711,20885.962,1009.5167,71440.526,0.0,79616.0
2050-07-31 11:00:00+00:00,247.77611,4800.6426,33194.943,1169.3167,75307.216,0.0,83306.0
2050-07-31 12:00:00+00:00,247.77611,7502.6141,45503.924,1320.2767,78960.004,0.0,86996.0
2050-07-31 13:00:00+00:00,332.22389,10204.586,57812.905,1456.05,82245.319,0.0,90686.0
2050-07-31 14:00:00+00:00,332.22389,12906.557,70121.886,1566.55,84919.094,0.0,94376.0
2050-07-31 15:00:00+00:00,332.22389,15608.529,82430.868,1648.5467,86903.172,0.0,98066.0
2050-07-31 16:00:00+00:00,580.0,18310.5,83414.5,1700.0,88148.192,0.0,101756.0
2050-07-31 17:00:00+00:00,339.41933,15373.574,83414.5,1332.5618,79257.268,0.0,97200.444
2050-07-31 18:00:00+00:00,0.0,15373.574,82543.299,1337.4352,69875.467,0.0,92644.888
2050-07-31 19:00:00+00:00,0.0,12436.649,82543.299,1164.6479,60375.746,0.0,88089.333
2050-07-31 20:00:00+00:00,0.0,11747.702,75282.571,1164.6479,50876.025,0.0,83533.777
2050-07-31 21:00:00+00:00,0.0,8810.7766,75282.571,772.0497,50015.536,0.0,78978.222
2050-07-31 22:00:00+00:00,0.0,8810.7766,66896.637,772.0497,47494.493,0.0,74422.666
2050-07-31 23:00:00+00:00,0.0,5873.851,53517.31,772.0497,37994.772,0.0,69867.111
2050-08-01 00:00:00+00:00,0.0,2936.9255,40137.982,772.0497,28495.05,0.0,65311.555
2050-08-01 01:00:00+00:00,0.0,0.0,26758.655,772.0497,18995.329,570.0,60756.0
2050-08-01 02:00:00+00:00,0.0,0.0,13379.327,772.0497,9495.6078,1380.0,56200.444
2050-08-01 03:00:00+00:00,0.0,0.0,0.0,379.62152,0.0,2190.0,51644.888
2050-08-01 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,3000.0,47089.333
2050-08-01 05:00:00+00:00,0.0,0.0,0.0,41.14,995.467,2000.0,42533.777
2050-08-01 06:00:00+00:00,0.0,0.0,0.0,117.64,2846.542,1000.0,37978.222
2050-08-01 07:00:00+00:00,0.0,0.0,12308.981,228.08333,5518.9458,0.0,41668.222
2050-08-01 08:00:00+00:00,0.0,2098.6711,12308.981,364.36667,8816.6017,0.0,45358.222
2050-08-01 09:00:00+00:00,84.447783,4800.6426,12308.981,532.27,12879.369,0.0,49048.222
2050-08-01 10:00:00+00:00,332.22389,7502.6141,24617.962,721.70667,17463.179,0.0,52738.222
2050-08-01 11:00:00+00:00,580.0,10204.586,36926.944,924.51667,22370.584,190.0,56428.222
2050-08-01 12:00:00+00:00,580.0,12906.557,46487.556,1120.47,27112.078,190.0,60118.222
2050-08-01 13:00:00+00:00,580.0,15608.529,58796.538,1295.91,31357.21,1000.0,63808.222
2050-08-01 14:00:00+00:00,580.0,18310.5,71105.519,1442.79,34911.274,1000.0,67498.222
2050-08-01 15:00:00+00:00,580.0,18310.5,83414.5,1552.44,37564.482,1000.0,71188.222
2050-08-01 16:00:00+00:00,580.0,18310.5,83414.5,1616.7567,39120.756,0.0,66632.666
2050-08-01 17:00:00+00:00,580.0,17920.588,70035.173,1648.15,37522.793,0.0,62077.111
2050-08-01 18:00:00+00:00,580.0,14983.662,56655.845,1655.12,28191.725,0.0,57521.555
2050-08-01 19:00:00+00:00,580.0,12046.737,43276.518,1655.12,18999.443,0.0,52966.0
2050-08-01 20:00:00+00:00,240.58067,9109.8114,42523.536,1570.3927,18999.443,0.0,48410.444
2050-08-01 21:00:00+00:00,0.0,6172.8859,29641.082,1177.7945,9499.7213,0.0,43854.888
2050-08-01 22:00:00+00:00,0.0,3235.9604,26331.921,785.19637,9499.7213,0.0,39299.333
2050-08-01 23:00:00+00:00,0.0,299.03484,12952.594,392.59818,1.8189894e-12,0.0,34743.777
