timeindex,ashp_SDE,gshp_SDE,chp_SDE,tes_SDE,dhw_SDE,space_SDE,excess_heat_SDE
2050-11-08 16:00:00+00:00,0.0,56573.766,22663.553,0.0,10071.368097148834,69165.95136462412,0.0
2050-11-08 17:00:00+00:00,0.0,58386.208,24752.927,0.0,11433.647117930468,71705.4883372591,0.0
2050-11-08 18:00:00+00:00,0.0,53958.869,30514.71,0.0,11423.822990376731,73049.75645752577,0.0
2050-11-08 19:00:00+00:00,0.0,52443.475,32602.359,0.0,12163.08858879366,72882.74628911274,0.0
2050-11-08 20:00:00+00:00,0.0,48815.236,33876.902,0.0,12758.266983089492,69933.87066840628,0.0
2050-11-08 21:00:00+00:00,0.0,41329.148,32942.075,0.0,11393.5319304194,62877.69105295129,0.0
2050-11-08 22:00:00+00:00,0.0,22062.719,34108.368,0.0,8341.502970399053,47829.583672550565,0.0
2050-11-08 23:00:00+00:00,0.0,11564.583,31980.862,0.0,4962.003091921551,38583.442289913924,0.0
2050-11-09 00:00:00+00:00,0.0,13759.992,30330.693,0.0,3446.6314167612118,40644.05304430534,0.0
2050-11-09 01:00:00+00:00,0.0,15610.999,31175.59,0.0,3957.48604955433,42829.10274771046,0.0
2050-11-09 02:00:00+00:00,0.0,16478.339,31276.745,0.0,3827.316359467623,43927.76767913424,0.0
2050-11-09 03:00:00+00:00,0.0,23584.151,30018.745,0.0,4338.989669556871,49263.90629539279,0.0
2050-11-09 04:00:00+00:00,0.0,33049.822,33803.366,0.0,7454.875458676393,59398.31254434456,0.0
2050-11-09 05:00:00+00:00,0.0,55939.506,35645.104,0.0,15688.313025984644,75896.29741621413,0.0
2050-11-09 06:00:00+00:00,0.0,58725.889,47141.302,4100.0,20588.915320695487,89378.2751290938,0.0
2050-11-09 07:00:00+00:00,0.0,60155.352,46870.331,0.0,19391.19043643854,87634.49248830967,0.0
2050-11-09 08:00:00+00:00,0.0,67166.705,36086.513,0.0,15153.71675160338,88099.50119251898,0.0
2050-11-09 09:00:00+00:00,0.0,77924.013,17668.842,0.0,14588.010739968664,81004.84374414527,0.0
2050-11-09 10:00:00+00:00,0.0,84415.159,4918.9074,0.0,13585.131052193743,75748.9355029087,0.0
2050-11-09 11:00:00+00:00,0.0,84881.281,0.0,0.0,13406.659401634615,71474.62133974714,0.0
2050-11-09 12:00:00+00:00,0.0,82795.291,0.0,0.0,12985.040594121092,69810.25039668854,0.0
2050-11-09 13:00:00+00:00,0.0,75099.273,6808.5721,0.0,10773.793217239367,71134.05158455159,0.0
2050-11-09 14:00:00+00:00,0.0,57451.241,25432.467,0.0,10366.091923760185,72517.616215033,0.0
2050-11-09 15:00:00+00:00,0.0,42524.212,42249.822,0.0,9413.970228346094,75360.06378724084,0.0
2050-11-09 16:00:00+00:00,0.0,37216.619,51451.044,0.0,10060.725292298976,78606.93794374313,0.0
2050-11-09 17:00:00+00:00,0.0,38409.79,54518.27,0.0,11418.092249303694,81509.96763586535,0.0
2050-11-09 18:00:00+00:00,0.0,41350.761,52993.61,0.0,11407.449444453836,82936.9221630425,0.0
2050-11-09 19:00:00+00:00,0.0,45185.001,49732.445,0.0,12141.802979093945,82775.64273570207,0.0
2050-11-09 20:00:00+00:00,0.0,45958.797,46313.503,0.0,12742.712114462814,79529.5872564958,0.0
2050-11-09 21:00:00+00:00,0.0,34979.196,47958.545,0.0,11377.158384496599,71560.58245584216,0.0
2050-11-09 22:00:00+00:00,0.0,17340.657,45488.732,0.0,8325.948101772337,54503.44099070674,0.0
2050-11-09 23:00:00+00:00,0.0,8452.2934,40456.307,0.0,4946.448223294833,43962.152125571985,0.0
2050-11-10 00:00:00+00:00,0.0,12063.727,37417.947,0.0,3457.2742216110705,46024.40023455601,0.0
2050-11-10 01:00:00+00:00,0.0,16931.813,35398.04,0.0,3973.8595954771868,48355.993173970724,0.0
2050-11-10 02:00:00+00:00,0.0,20242.856,33201.216,0.0,3842.871228094331,49601.20134140382,0.0
2050-11-10 03:00:00+00:00,0.0,32417.425,27111.058,0.0,4354.544538183589,55173.9376962478,0.0
2050-11-10 04:00:00+00:00,0.0,43388.324,29938.145,0.0,7476.16106837611,65850.3083152459,0.0
2050-11-10 05:00:00+00:00,0.0,67743.84,32617.81,0.0,15725.972181607161,84635.67755253841,0.0
2050-11-10 06:00:00+00:00,0.0,73962.414,42140.698,4100.0,20625.75579902188,99577.35688444095,0.0
2050-11-10 07:00:00+00:00,0.0,72842.623,44140.632,0.0,19428.03091476494,97555.22396296814,0.0
2050-11-10 08:00:00+00:00,0.0,76301.054,36689.512,0.0,15185.645166152955,97804.92053829167,0.0
2050-11-10 09:00:00+00:00,0.0,81465.836,23832.438,0.0,14614.208413445203,90684.06541644174,0.0
2050-11-10 10:00:00+00:00,0.0,89746.608,9012.89,0.0,13612.147402966402,85147.350862628,0.0
2050-11-10 11:00:00+00:00,0.0,87847.458,6119.5039,0.0,13432.857075111153,80534.10429886337,0.0
2050-11-10 12:00:00+00:00,0.0,89380.375,2190.3183,0.0,13012.056944893748,78558.63598327083,0.0
2050-11-10 13:00:00+00:00,0.0,86600.349,4109.9136,0.0,10795.078826939083,79915.18426297914,0.0
2050-11-10 14:00:00+00:00,0.0,74257.735,17423.479,0.0,10382.465469683078,81298.74889346055,0.0
2050-11-10 15:00:00+00:00,0.0,61010.743,32660.676,0.0,9435.25583804581,84236.16303202095,0.0
2050-11-10 16:00:00+00:00,0.0,61753.97,36117.263,0.0,10071.368097148834,87799.86530213067,0.0
2050-11-10 17:00:00+00:00,0.0,66360.429,35808.042,0.0,11433.647117930468,90734.82340880255,0.0
2050-11-10 18:00:00+00:00,0.0,67249.293,36227.424,0.0,11423.822990376731,92052.89385559259,0.0
2050-11-10 19:00:00+00:00,0.0,68466.875,35362.692,0.0,12163.08858879366,91666.47817181278,0.0
2050-11-10 20:00:00+00:00,0.0,68932.899,31988.726,0.0,12758.266983089492,88163.3580216179,0.0
2050-11-10 21:00:00+00:00,0.0,63921.91,26861.215,0.0,11393.5319304194,79389.59343885545,0.0
2050-11-10 22:00:00+00:00,0.0,52932.696,16412.546,0.0,8341.502970399053,61003.73872208081,0.0
2050-11-10 23:00:00+00:00,0.0,42658.908,11774.945,0.0,4962.003091921551,49471.850328613065,0.0
2050-11-11 00:00:00+00:00,0.0,46118.135,8506.4699,0.0,3579.2571387363478,51045.348091799635,0.0
2050-11-11 01:00:00+00:00,0.0,49285.118,8155.7376,0.0,3978.7716592540364,53462.08347001334,0.0
2050-11-11 02:00:00+00:00,0.0,52593.585,6196.4504,0.0,3827.316359467623,54962.71895384301,0.0
2050-11-11 03:00:00+00:00,0.0,56379.678,7683.4575,0.0,4290.687709084451,59772.448068681835,0.0
2050-11-11 04:00:00+00:00,0.0,66980.669,10003.65,0.0,7268.217035155836,69716.10250763243,0.0
2050-11-11 05:00:00+00:00,0.0,88574.444,17056.213,0.0,15437.797773364873,90192.85903875578,0.0
2050-11-11 06:00:00+00:00,0.0,100509.75,27636.99,0.0,20210.68640987742,107936.0520780589,0.0
2050-11-11 07:00:00+00:00,0.0,103916.42,20526.62,0.0,19294.5865154937,105148.45588469245,0.0
2050-11-11 08:00:00+00:00,0.0,120250.6,0.0,0.0,15228.216385552387,105022.37958108666,0.0
2050-11-11 09:00:00+00:00,0.0,117675.1,0.0,-4100.0,14646.136827994776,98928.96446589554,0.0
2050-11-11 10:00:00+00:00,0.0,111758.52,0.0,-4100.0,13494.257872321843,94164.26260234449,0.0
2050-11-11 11:00:00+00:00,0.0,106914.41,0.0,-4100.0,13294.500612063,89519.90630132666,0.0
2050-11-11 12:00:00+00:00,0.0,103942.61,0.0,-4100.0,12899.898155322226,86942.71017306896,0.0
2050-11-11 13:00:00+00:00,0.0,102785.82,0.0,-4100.0,10848.292851188373,87837.52445775294,0.0
2050-11-11 14:00:00+00:00,0.0,103973.72,0.0,-4100.0,10296.504353588092,89577.21371205652,0.0
2050-11-11 15:00:00+00:00,0.0,99489.404,2297.5631,0.0,9355.025463023852,92431.94144370643,0.0
2050-11-11 16:00:00+00:00,0.0,98251.355,7857.4092,0.0,9981.313594573054,96127.45075849496,0.0
2050-11-11 17:00:00+00:00,0.0,98507.907,11197.306,0.0,11454.932727630185,98250.28098739337,0.0
2050-11-11 18:00:00+00:00,0.0,103819.5,7229.9818,0.0,11477.037014626021,99572.44482066394,0.0
2050-11-11 19:00:00+00:00,0.0,94259.409,14423.158,1967.4006,12323.54933883765,98326.41797593482,0.0
2050-11-11 20:00:00+00:00,0.0,92172.813,15128.764,0.0,12827.854553261677,94473.72262028682,0.0
2050-11-11 21:00:00+00:00,0.0,76713.161,20161.742,0.0,11542.531198317412,85332.37193155613,0.0
2050-11-11 22:00:00+00:00,0.0,62973.193,12259.157,0.0,8336.590906622194,66895.75922242027,0.0
2050-11-11 23:00:00+00:00,0.0,50124.661,9766.4956,0.0,4951.360287071691,54939.79598955089,0.0
2050-11-12 00:00:00+00:00,0.0,50814.096,8585.0351,0.0,3888.7171566783327,55510.414064962366,0.0
2050-11-12 01:00:00+00:00,0.0,51896.886,9106.8528,0.0,4063.9140980528914,56939.8246240276,0.0
2050-11-12 02:00:00+00:00,0.0,53496.942,9708.2204,0.0,3470.3730583493575,59734.788913059136,0.0
2050-11-12 03:00:00+00:00,0.0,59140.29,9438.6697,0.0,4275.132840457733,64303.82690283243,0.0
2050-11-12 04:00:00+00:00,0.0,66527.694,15213.96,0.0,7134.772635884561,74606.88067478927,0.0
2050-11-12 05:00:00+00:00,0.0,92654.038,21431.918,0.0,14345.68226031039,99740.27366637344,0.0
2050-11-12 06:00:00+00:00,0.0,104269.94,27509.201,4100.0,19981.456766957457,115897.68878304746,0.0
2050-11-12 07:00:00+00:00,0.0,107150.97,22448.92,0.0,19039.159199097106,110560.73148949243,0.0
2050-11-12 08:00:00+00:00,0.0,115066.01,9962.3893,0.0,14865.542343361094,110162.85432356701,0.0
2050-11-12 09:00:00+00:00,0.0,118799.9,0.0,0.0,14140.194258978509,104659.70553889543,0.0
2050-11-12 10:00:00+00:00,0.0,116330.01,0.0,-4100.0,13585.131052193743,98644.88344413426,0.0
2050-11-12 11:00:00+00:00,0.0,113276.35,0.0,-4100.0,12825.398521373221,96350.94966034184,0.0
2050-11-12 12:00:00+00:00,0.0,109467.04,0.0,-4100.0,12505.29569858136,92861.74702418153,0.0
2050-11-12 13:00:00+00:00,0.0,106979.9,0.0,-4100.0,10411.119175048074,92468.78192203311,0.0
2050-11-12 14:00:00+00:00,0.0,102441.09,0.0,0.0,10926.067194321862,91515.02287202635,0.0
2050-11-12 15:00:00+00:00,0.0,89647.668,15383.717,0.0,9824.127553713643,95207.25747763035,0.0
2050-11-12 16:00:00+00:00,0.0,87459.999,23049.974,0.0,10407.025788567375,100102.94770856465,0.0
2050-11-12 17:00:00+00:00,0.0,90665.153,25149.849,0.0,11268.274304109562,104546.72807202775,0.0
2050-11-12 18:00:00+00:00,0.0,82508.919,34933.614,0.0,11284.647850032456,106157.8849908366,0.0
2050-11-12 19:00:00+00:00,0.0,83140.161,33392.003,0.0,11822.518833598298,104709.64485396021,0.0
2050-11-12 20:00:00+00:00,0.0,78652.04,34461.327,0.0,12300.626374545693,100812.74092432047,0.0
2050-11-12 21:00:00+00:00,0.0,71242.982,31817.847,0.0,11296.928009474557,91763.90077005385,0.0
2050-11-12 22:00:00+00:00,0.0,55565.701,25596.329,0.0,8122.916132328924,73039.11365267572,0.0
2050-11-12 23:00:00+00:00,0.0,29684.437,35236.672,0.0,4776.163345697133,60144.94623842663,0.0
2050-11-13 00:00:00+00:00,0.0,34481.127,31991.376,0.0,3648.8447089084857,62823.65835140595,0.0
2050-11-13 01:00:00+00:00,0.0,35517.48,33364.39,0.0,4245.660457796598,64636.20988506601,0.0
2050-11-13 02:00:00+00:00,0.0,37377.462,31483.942,0.0,4290.687709084451,64570.71570137462,0.0
2050-11-13 03:00:00+00:00,0.0,42846.724,32254.638,0.0,5580.10445050937,69521.25731115026,0.0
2050-11-13 04:00:00+00:00,0.0,58019.706,33195.681,0.0,8733.649395251454,82481.7375863868,0.0
2050-11-13 05:00:00+00:00,0.0,88902.043,37218.469,0.0,15789.829010706311,110330.68316927651,0.0
2050-11-13 06:00:00+00:00,0.0,99602.415,40922.724,0.0,19117.752219526814,121407.38698608853,0.0
2050-11-13 07:00:00+00:00,0.0,102962.32,29720.714,0.0,18543.8594349307,114139.16995093274,0.0
2050-11-13 08:00:00+00:00,0.0,118711.2,10435.96,0.0,14279.369399322877,114867.7927444997,0.0
2050-11-13 09:00:00+00:00,0.0,124154.41,0.0,-103.51704,13634.251689962335,110416.64428537154,0.0
2050-11-13 10:00:00+00:00,0.0,122288.35,0.0,-4100.0,12780.37127008533,105407.97658756998,0.0
2050-11-13 11:00:00+00:00,15466.658,103687.79,0.0,-4100.0,12516.757180727338,102537.69398729304,0.0
2050-11-13 12:00:00+00:00,0.0,115799.51,0.0,-4100.0,12260.511187034626,99439.00042139263,0.0
2050-11-13 13:00:00+00:00,0.0,114775.35,0.0,-4100.0,10352.174409725747,100323.171901227,0.0
2050-11-13 14:00:00+00:00,0.0,112906.24,0.0,0.0,10046.807778264538,102859.43416467746,0.0
2050-11-13 15:00:00+00:00,0.0,95783.503,19493.628,0.0,9147.081429803578,106130.0499627679,0.0
2050-11-13 16:00:00+00:00,0.0,99671.525,19795.597,0.0,9933.01163410068,109534.11016012964,0.0
2050-11-13 17:00:00+00:00,0.0,95148.524,30140.212,0.0,11242.076630633024,114046.65941646867,0.0
2050-11-13 18:00:00+00:00,0.0,98621.861,28040.616,0.0,11359.147483981462,115303.32906604782,0.0
2050-11-13 19:00:00+00:00,0.0,102366.5,23275.901,0.0,12019.820061968685,113622.58457706659,0.0
2050-11-13 20:00:00+00:00,0.0,90696.652,31869.982,0.0,12529.03734016953,110037.59669725725,0.0
2050-11-13 21:00:00+00:00,0.0,80561.077,30871.546,0.0,11590.833158789881,99841.78965109505,0.0
2050-11-13 22:00:00+00:00,0.0,54794.415,33323.915,0.0,8320.217360699338,79798.1134096309,0.0
2050-11-13 23:00:00+00:00,0.0,40513.628,32187.372,0.0,5122.463841965541,67578.53608740342,0.0
2050-11-14 00:00:00+00:00,0.0,41925.799,29503.795,0.0,3521.1310507102085,67908.46303774894,0.0
2050-11-14 01:00:00+00:00,0.0,43950.072,29910.175,0.0,4053.2712932030336,69806.97568750402,0.0
2050-11-14 02:00:00+00:00,0.0,45621.719,30090.376,0.0,3917.3708620433276,71794.72416253865,0.0
2050-11-14 03:00:00+00:00,0.0,51225.967,30879.998,0.0,4429.044172132585,77676.92053532496,0.0
2050-11-14 04:00:00+00:00,0.0,64026.257,31179.363,0.0,7502.358741852674,87703.2613811856,0.0
2050-11-14 05:00:00+00:00,0.0,85253.805,44910.973,0.0,15784.098269633274,114380.67975329471,0.0
2050-11-14 06:00:00+00:00,0.0,92740.019,61686.26,0.0,20583.18457962245,133843.09511449782,0.0
2050-11-14 07:00:00+00:00,0.0,92145.735,56951.775,0.0,19412.476046138258,129685.03312738848,0.0
2050-11-14 08:00:00+00:00,0.0,110489.58,34927.161,0.0,14971.970391859675,130444.76565820865,0.0
