timeindex,hydro_SDE,onshore_SDE,pv_SDE,chp_SDE,li-ion_SDE,phs_SDE,import,electricity_SDE,excess_SDE
2050-08-14 15:00:00+00:00,753.96845,26447.957,53949.47,0.0,-12833.0,0.0,0.0,42031.70208856455,21752.464
2050-08-14 16:00:00+00:00,753.29168,19528.666,30193.333,0.0,-2413.2792,0.0,0.0,43237.04693455687,0.0
2050-08-14 17:00:00+00:00,752.61491,13992.298,10391.364,0.0,4812.5626,0.0,17333.477,44418.64116625796,0.0
2050-08-14 18:00:00+00:00,751.93814,14096.679,451.46,1528.4189,12833.0,0.0,17476.95,44395.88016089542,0.0
2050-08-14 19:00:00+00:00,751.26138,13811.059,0.0,0.0,11564.1,0.0,21497.941,44233.58411646251,0.0
2050-08-14 20:00:00+00:00,750.58461,11774.323,0.0,0.0,9378.8181,0.0,25537.797,44420.62038411557,0.0
2050-08-14 21:00:00+00:00,749.90784,9012.631,0.0,0.0,5721.9177,0.0,29781.184,43247.93263277375,0.0
2050-08-14 22:00:00+00:00,749.23107,6897.9993,0.0,0.0,3508.7395,0.0,29713.584,39985.188752543356,0.0
2050-08-14 23:00:00+00:00,748.5543,5984.5324,0.0,0.0,4058.1788,0.0,26839.445,37155.89403340181,0.0
2050-08-15 00:00:00+00:00,747.87753,5740.9759,0.0,0.0,2723.4365,0.0,26791.592,35447.82731124975,0.0
2050-08-15 01:00:00+00:00,747.20023,5692.68,0.0,0.0,44.253971,0.0,28599.32,34567.07446406877,0.0
2050-08-15 02:00:00+00:00,746.52293,5510.9214,0.0,0.0,3234.1059,0.0,26004.871,34573.012117641614,0.0
2050-08-15 03:00:00+00:00,745.84563,5016.5379,0.0,0.0,8696.6714,0.0,23501.735,35959.455577714165,0.0
2050-08-15 04:00:00+00:00,745.16833,4199.1434,965.19034,14069.352,599.59301,0.0,19962.129,39672.4720608776,0.0
2050-08-15 05:00:00+00:00,744.49103,2727.4179,11325.419,1846.8638,12833.0,0.0,22391.295,46602.71023343743,0.0
2050-08-15 06:00:00+00:00,743.81374,2376.3641,31609.984,0.0,0.0,0.0,22736.77,52037.64796375615,0.0
2050-08-15 07:00:00+00:00,743.13644,2628.749,57467.744,0.0,0.0,0.0,1080.3691,55410.23852513851,0.0
2050-08-15 08:00:00+00:00,742.45914,3273.2131,82866.261,0.0,-4686.8852,0.0,0.0,57013.40661078281,18859.967
2050-08-15 09:00:00+00:00,741.78184,3830.4331,101640.77,0.0,-12833.0,0.0,0.0,58562.146115288044,29109.963
2050-08-15 10:00:00+00:00,741.10454,4006.9986,110545.43,0.0,-12833.0,0.0,0.0,60607.669842380754,36451.256
2050-08-15 11:00:00+00:00,740.42724,4092.6848,113495.49,0.0,-12833.0,0.0,0.0,59778.376749552095,40499.503
2050-08-15 12:00:00+00:00,739.74994,4199.1434,109206.62,0.0,-12833.0,0.0,0.0,58906.53038273015,37585.214
2050-08-15 13:00:00+00:00,739.07264,4412.58,95522.709,0.0,-12833.0,0.0,0.0,57901.086720465486,25209.143
2050-08-15 14:00:00+00:00,738.39535,4564.2186,79744.96,0.0,-12833.0,0.0,0.0,56838.24565027543,10920.818
2050-08-15 15:00:00+00:00,737.71805,4504.4979,60192.072,0.0,-5280.7427,0.0,0.0,55451.80219020269,0.0
2050-08-15 16:00:00+00:00,737.04075,4239.6497,36817.341,0.0,0.0,0.0,16849.908,55220.233430699016,0.0
2050-08-15 17:00:00+00:00,736.36345,3849.1283,13715.043,11995.196,0.0,0.0,24482.147,54777.877789251084,0.0
2050-08-15 18:00:00+00:00,735.68615,4788.0414,513.73034,13392.678,7053.82,0.0,27503.224,53987.179444645626,0.0
2050-08-15 19:00:00+00:00,735.00885,5652.1738,0.0,13899.439,5241.1361,0.0,27214.492,52742.25024150109,0.0
2050-08-15 20:00:00+00:00,734.33155,5434.5828,0.0,12298.106,5904.6732,0.0,28005.39,52377.08418655422,0.0
2050-08-15 21:00:00+00:00,733.65426,4996.8041,0.0,8362.7245,7376.5733,0.0,27093.371,48563.12750259838,0.0
2050-08-15 22:00:00+00:00,732.97696,4342.4731,0.0,3793.6865,8505.1675,0.0,26535.678,43909.981726579965,0.0
2050-08-15 23:00:00+00:00,732.29966,3344.3586,0.0,2004.8766,8992.714,0.0,26161.807,41236.05569931524,0.0
2050-08-16 00:00:00+00:00,731.62236,2453.2221,0.0,2487.8962,8105.1257,0.0,25760.019,39537.88506645119,0.0
2050-08-16 01:00:00+00:00,730.94638,1852.38,0.0,2434.6822,8008.7338,0.0,25427.52,38454.26220875628,0.0
2050-08-16 02:00:00+00:00,730.27041,1440.0476,0.0,4118.7014,10105.827,0.0,21899.099,38293.94538218096,0.0
2050-08-16 03:00:00+00:00,729.59443,1244.2676,0.0,8523.1852,7080.2256,0.0,21608.311,39185.58392757882,0.0
2050-08-16 04:00:00+00:00,728.91846,1208.4352,2358.4893,18476.664,3634.382,0.0,16531.296,42938.18476789442,0.0
2050-08-16 05:00:00+00:00,728.24248,799.21862,19078.077,18870.861,0.0,0.0,11443.844,49601.22834956824,0.0
2050-08-16 06:00:00+00:00,727.56651,217.07172,45029.243,0.0,0.0,0.0,15314.714,55457.73984377534,0.0
2050-08-16 07:00:00+00:00,726.89053,270.56069,74280.738,0.0,0.0,0.0,0.0,59093.56665038331,9302.4685
2050-08-16 08:00:00+00:00,726.21456,527.61931,101064.77,0.0,-9274.163,0.0,0.0,60401.83100508006,25973.102
2050-08-16 09:00:00+00:00,725.53858,938.9131,120251.82,0.0,-12833.0,0.0,0.0,61930.77833100961,41126.592
2050-08-16 10:00:00+00:00,724.86261,1588.051,130736.59,0.0,-12833.0,0.0,0.0,63320.19061786869,51217.404
2050-08-16 11:00:00+00:00,724.18663,2058.5462,128058.96,0.0,-12833.0,0.0,0.0,62554.23258653807,49948.738
2050-08-16 12:00:00+00:00,723.51065,2198.2407,118835.17,0.0,-12833.0,0.0,0.0,61326.12664512871,42525.757
2050-08-16 13:00:00+00:00,722.83468,2240.3048,104886.61,0.0,-12833.0,0.0,0.0,60351.3608596569,29727.071
2050-08-16 14:00:00+00:00,722.1587,2049.7179,84827.777,0.0,-12833.0,0.0,0.0,59106.43156645771,10974.643
2050-08-16 15:00:00+00:00,721.48273,1637.3855,61188.398,0.0,-693.46493,0.0,0.0,57912.96202761079,0.0
2050-08-16 16:00:00+00:00,720.80675,1193.3752,35867.719,8082.4312,0.0,0.0,12823.243,57692.27905637845,0.0
2050-08-16 17:00:00+00:00,720.13078,754.55793,13030.07,12863.812,12833.0,0.0,16879.129,57080.7001079958,0.0
2050-08-16 18:00:00+00:00,719.4548,683.41241,326.91931,14366.904,12833.0,503.72167,26785.338,56218.74983046241,0.0
2050-08-16 19:00:00+00:00,718.77883,846.47586,0.0,14911.324,12833.0,0.0,25536.582,54846.16089539269,0.0
2050-08-16 20:00:00+00:00,718.10285,1239.5938,0.0,13230.58,12833.0,0.0,26357.789,54379.06503072456,0.0
2050-08-16 21:00:00+00:00,717.42688,1650.8876,0.0,9098.7154,6853.3565,0.0,31719.239,50039.62555530075,0.0
2050-08-16 22:00:00+00:00,716.7509,2140.0779,0.0,4174.3714,6291.9444,0.0,32000.0,45323.14462773027,0.0
2050-08-16 23:00:00+00:00,716.07493,2798.5634,0.0,1451.4507,10814.849,0.0,26444.728,42225.66561871922,0.0
2050-08-17 00:00:00+00:00,715.39895,3582.2028,0.0,1881.2563,2251.6552,0.0,32000.0,40430.51322077786,0.0
2050-08-17 01:00:00+00:00,714.68949,4266.1345,0.0,1825.5863,474.17623,0.0,32000.0,39280.58647479857,0.0
2050-08-17 02:00:00+00:00,713.98004,4617.1883,0.0,3390.8973,1990.3967,0.0,28567.135,39279.59686586976,0.0
2050-08-17 03:00:00+00:00,713.27058,4603.6862,0.0,7392.5919,0.0,0.0,27573.513,40283.061310277,0.0
2050-08-17 04:00:00+00:00,712.56112,4509.691,2981.1928,16581.64,0.0,0.0,18815.124,43527.002620860105,0.0
2050-08-17 05:00:00+00:00,711.85167,2332.7421,22549.649,9804.9151,0.0,0.0,17928.514,50298.90336481142,0.0
2050-08-17 06:00:00+00:00,711.14221,650.17655,51116.169,0.0,0.0,0.0,10767.629,55907.02274772503,0.0
2050-08-17 07:00:00+00:00,710.43276,903.6,81978.909,0.0,0.0,0.0,0.0,59349.87563310717,17856.527
2050-08-17 08:00:00+00:00,709.7233,1274.3876,109704.78,0.0,-9967.628,0.0,0.0,60772.934713600065,34760.161
2050-08-17 09:00:00+00:00,709.01384,1621.2869,129958.21,0.0,-12833.0,0.0,0.0,62547.305324036315,51314.314
2050-08-17 10:00:00+00:00,708.30439,1769.8097,142217.68,0.0,-12833.0,0.0,0.0,64127.712314263496,62456.49
2050-08-17 11:00:00+00:00,707.59493,1650.8876,144381.58,0.0,-12833.0,0.0,0.0,63052.006327999035,65731.588
2050-08-17 12:00:00+00:00,706.88547,1320.6062,137430.65,0.0,-12833.0,0.0,0.0,62192.03535837753,59703.025
2050-08-17 13:00:00+00:00,706.17602,925.93034,122073.23,0.0,-12833.0,0.0,0.0,61462.692857412876,44801.731
2050-08-17 14:00:00+00:00,705.46656,543.19862,98044.658,0.0,-12833.0,0.0,0.0,60086.14539657356,21996.337
2050-08-17 15:00:00+00:00,704.7571,282.50483,69478.137,0.0,0.0,0.0,0.0,58642.304528575914,7212.8754
2050-08-17 16:00:00+00:00,704.04765,199.41517,38872.263,6821.1495,0.0,0.0,12305.848,57926.8165526143,0.0
2050-08-17 17:00:00+00:00,703.33819,469.97586,13318.07,11442.588,6277.1196,0.0,25058.623,57269.71559350667,0.0
2050-08-17 18:00:00+00:00,702.62873,2271.4634,233.51379,12813.873,12833.0,6424.5232,21361.322,56640.32368440558,0.0
2050-08-17 19:00:00+00:00,701.91928,5047.6966,0.0,13291.162,11804.209,0.0,24469.26,55314.24636898991,0.0
2050-08-17 20:00:00+00:00,701.20982,7923.1179,0.0,11765.966,2308.9751,8227.0,24139.585,55065.85425769641,0.0
2050-08-17 21:00:00+00:00,700.50036,10270.92,0.0,7948.4738,7645.5438,0.0,24052.12,50617.557710049594,0.0
2050-08-17 22:00:00+00:00,699.79091,11225.932,0.0,3436.7432,6930.3993,17.357821,23592.833,45903.056090391176,0.0
2050-08-17 23:00:00+00:00,699.08145,11246.704,0.0,726.92134,9999.5241,0.0,20046.26,42718.49131553634,0.0
2050-08-18 00:00:00+00:00,698.37199,10771.016,0.0,1194.3861,6979.0449,0.0,21229.06,40871.87925329718,0.0
2050-08-18 01:00:00+00:00,697.62972,10343.623,0.0,1083.046,1933.4613,8227.0,17660.844,39945.60439539115,0.0
2050-08-18 02:00:00+00:00,696.88744,10487.472,0.0,2256.2105,8950.1802,0.0,17478.654,39869.404417818696,0.0
2050-08-18 03:00:00+00:00,696.14517,10293.77,0.0,5896.0498,4318.3126,0.0,19557.755,40762.03257214536,0.0
2050-08-18 04:00:00+00:00,695.40289,9870.5317,2366.2731,14999.741,28.607878,0.0,16225.526,44186.08288787988,0.0
2050-08-18 05:00:00+00:00,694.66061,5371.2269,21125.214,19892.157,0.0,0.0,3666.9067,50750.16548661834,0.0
2050-08-18 06:00:00+00:00,693.91834,1622.8448,48127.193,3914.1994,0.0,0.0,5579.4458,56156.40446794762,0.0
2050-08-18 07:00:00+00:00,693.17606,2026.349,75596.199,0.0,0.0,0.0,0.0,59743.74034698918,12689.875
2050-08-18 08:00:00+00:00,692.43379,2298.9869,99360.119,0.0,-5053.3921,0.0,0.0,61227.16566219378,30363.945
2050-08-18 09:00:00+00:00,691.69151,2460.4924,117714.3,0.0,-12833.0,0.0,0.0,62981.74400399972,39804.845
2050-08-18 10:00:00+00:00,690.94923,2689.5083,126642.31,0.0,-12833.0,0.0,0.0,64671.99776543317,43984.993
2050-08-18 11:00:00+00:00,690.20696,2996.94,129514.53,0.0,-12833.0,0.0,0.0,63898.12286267217,51574.851
2050-08-18 12:00:00+00:00,689.46468,3382.7876,124852.04,0.0,-12833.0,0.0,0.0,62790.749300631134,48865.396
2050-08-18 13:00:00+00:00,688.72241,3800.3131,109914.94,0.0,-12833.0,0.0,0.0,61721.970576868436,35516.089
2050-08-18 14:00:00+00:00,687.98013,4222.5124,88120.322,0.0,-12833.0,0.0,0.0,60773.92432252868,15337.624
2050-08-18 15:00:00+00:00,687.23785,4514.8841,61437.479,0.0,-3023.7104,0.0,0.0,59307.32244916854,0.0
2050-08-18 16:00:00+00:00,686.49558,4409.4641,33703.824,4726.3999,12833.0,0.0,4061.4782,59161.84975652539,0.0
2050-08-18 17:00:00+00:00,685.7533,4166.4269,10835.04,10087.678,12833.0,0.0,20251.131,58859.029154147465,0.0
2050-08-18 18:00:00+00:00,685.01103,6307.0241,77.837931,11221.546,12833.0,3406.6774,23511.505,58042.60097739321,0.0
2050-08-18 19:00:00+00:00,684.26875,10796.981,0.0,11799.532,12833.0,0.0,19974.339,56088.12136180554,0.0
2050-08-18 20:00:00+00:00,683.52647,17548.535,0.0,10280.067,12833.0,0.0,13710.83,55055.95816840833,0.0
2050-08-18 21:00:00+00:00,682.7842,25193.303,0.0,0.0,12833.0,0.0,15114.313,51078.71592114507,0.0
2050-08-18 22:00:00+00:00,682.04192,31162.775,0.0,0.0,1271.0943,0.0,15830.781,46176.18842490472,0.0
2050-08-18 23:00:00+00:00,681.29965,33873.056,0.0,0.0,0.0,0.0,10812.169,43111.36651054423,0.0
2050-08-19 00:00:00+00:00,680.55737,36631.632,0.0,0.0,0.0,0.0,6247.2165,41184.595944962886,0.0
2050-08-19 01:00:00+00:00,679.79683,40154.114,0.0,0.0,0.0,0.0,1551.6977,40047.53420511254,0.0
2050-08-19 02:00:00+00:00,679.03629,41930.675,0.0,0.0,0.0,0.0,288.27555,40280.092483490575,0.0
2050-08-19 03:00:00+00:00,678.27576,39811.889,0.0,0.0,0.0,0.0,4291.7397,41220.22195645437,0.0
2050-08-19 04:00:00+00:00,677.51522,35800.736,832.86586,0.0,0.0,0.0,13091.472,44553.22816068436,0.0
2050-08-19 05:00:00+00:00,676.75468,27375.445,12461.853,0.0,0.0,0.0,18096.871,51509.19625544769,0.0
2050-08-19 06:00:00+00:00,675.99414,25456.074,33049.986,0.0,0.0,0.0,5306.5831,57601.23494487389,0.0
2050-08-19 07:00:00+00:00,675.2336,32424.699,56066.662,0.0,0.0,0.0,0.0,60733.350266393114,22561.632
2050-08-19 08:00:00+00:00,674.47306,40343.143,80204.204,0.0,0.0,0.0,0.0,61945.622464941735,53591.832
2050-08-19 09:00:00+00:00,673.71252,49055.094,103695.69,0.0,-12833.0,0.0,0.0,63890.20590118717,71458.382
2050-08-19 10:00:00+00:00,672.95199,55883.506,117869.98,0.0,-12833.0,0.0,0.0,64888.722391004725,91686.836
2050-08-19 11:00:00+00:00,672.19145,60074.34,121629.55,0.0,-3810.4372,0.0,0.0,63814.006013668884,109883.01
2050-08-19 12:00:00+00:00,671.43091,60060.838,115916.25,0.0,-12833.0,0.0,0.0,62337.507960966504,97067.21
2050-08-19 13:00:00+00:00,670.67037,55735.502,102637.1,0.0,-12833.0,0.0,0.0,60437.45692651743,81487.334
2050-08-19 14:00:00+00:00,669.90983,48789.726,82811.775,0.0,-12833.0,0.0,0.0,59007.47058352279,56360.628
2050-08-19 15:00:00+00:00,669.14929,41202.602,59164.611,0.0,-12833.0,0.0,0.0,57337.00909071966,26599.139
2050-08-19 16:00:00+00:00,668.38876,33913.043,32855.391,0.0,-6157.1908,0.0,0.0,56735.326231625084,0.0
2050-08-19 17:00:00+00:00,667.62822,26068.86,10118.931,0.0,0.0,0.0,23716.641,55889.209787006585,0.0
2050-08-19 18:00:00+00:00,666.86768,21233.042,179.02724,0.0,4369.3441,0.0,32000.0,54535.42342158488,0.0
2050-08-19 19:00:00+00:00,666.10714,16079.406,0.0,0.0,7970.1406,0.0,32000.0,52674.95674428762,0.0
2050-08-19 20:00:00+00:00,665.3466,11111.683,0.0,0.0,11761.828,0.0,32000.0,51878.32074610951,0.0
2050-08-19 21:00:00+00:00,664.58606,7800.5607,0.0,0.0,10647.636,0.0,32000.0,48376.09123494521,0.0
2050-08-19 22:00:00+00:00,663.82553,5944.5455,0.0,0.0,7240.7363,0.0,32000.0,44164.31140139171,0.0
2050-08-19 23:00:00+00:00,663.06499,5045.1,0.0,0.0,6574.4488,0.0,30015.053,41020.32077272684,0.0
2050-08-20 00:00:00+00:00,662.30445,4786.4834,0.0,0.0,5281.6511,0.0,29700.074,39100.47746964716,0.0
2050-08-20 01:00:00+00:00,661.57064,5216.9917,0.0,0.0,7436.2701,0.0,26040.335,37963.41572979677,0.0
2050-08-20 02:00:00+00:00,660.83684,6137.729,0.0,0.0,8569.8375,0.0,24880.488,37570.54053478888,0.0
2050-08-20 03:00:00+00:00,660.10303,6855.9352,0.0,0.0,5562.1385,0.0,28211.146,37654.65738379179,0.0
2050-08-20 04:00:00+00:00,659.36922,6868.3986,2802.1655,0.0,4594.3472,0.0,29272.944,38270.194767889676,0.0
2050-08-20 05:00:00+00:00,658.63542,3832.5103,24643.489,0.0,0.0,0.0,17646.252,39544.81232895285,0.0
2050-08-20 06:00:00+00:00,657.90161,2181.1034,55560.715,0.0,0.0,0.0,0.0,43202.410622048745,8302.351
2050-08-20 07:00:00+00:00,657.1678,2325.4717,88486.16,0.0,0.0,0.0,0.0,47017.35682487904,38367.394
2050-08-20 08:00:00+00:00,656.434,2018.5593,116406.63,0.0,0.0,0.0,0.0,49621.02052814439,63562.117
2050-08-20 09:00:00+00:00,655.70019,1798.3717,136971.41,0.0,-12833.0,0.0,0.0,51377.57817786221,69876.479
2050-08-20 10:00:00+00:00,654.96638,1668.5441,148086.66,0.0,-12833.0,0.0,0.0,52359.271135781135,80054.552
2050-08-20 11:00:00+00:00,654.23258,1515.3476,149978.13,0.0,-12833.0,0.0,0.0,51476.53916079714,82846.318
2050-08-20 12:00:00+00:00,653.49877,1274.3876,142295.52,0.0,-12833.0,0.0,0.0,49500.2881487756,77330.071
2050-08-20 13:00:00+00:00,652.76496,985.65103,126237.56,0.0,-12833.0,0.0,0.0,47697.21887940373,63019.762
2050-08-20 14:00:00+00:00,652.03116,667.31379,102333.53,0.0,-12833.0,0.0,0.0,46686.82708244034,40018.021
2050-08-20 15:00:00+00:00,651.29735,406.10069,72420.411,0.0,-9967.628,0.0,0.0,45946.59888325857,13168.948
2050-08-20 16:00:00+00:00,650.56355,229.53517,41246.32,0.0,0.0,0.0,9044.1078,46450.310368347076,0.0
2050-08-20 17:00:00+00:00,649.82974,98.149655,14275.477,10462.632,12833.0,0.0,8277.6849,46596.77257986463,0.0
2050-08-20 18:00:00+00:00,649.09593,272.63793,241.29759,11808.537,12833.0,0.0,20123.228,45927.79631361132,0.0
2050-08-20 19:00:00+00:00,648.36213,1813.4317,0.0,12174.486,12833.0,0.0,17321.455,44790.73448370643,0.0
2050-08-20 20:00:00+00:00,647.62832,4538.2531,0.0,10706.598,10248.723,0.0,18714.846,44856.04876306204,0.0
2050-08-20 21:00:00+00:00,646.89451,7488.9745,0.0,7083.1319,8339.7584,0.0,19100.356,42659.11477980807,0.0
2050-08-20 22:00:00+00:00,646.16071,10778.286,0.0,2959.4543,12833.0,0.0,12381.35,39598.25130116281,0.0
2050-08-20 23:00:00+00:00,645.4269,14640.397,0.0,642.59758,0.0,0.0,21595.607,37524.028915135066,0.0
2050-08-21 00:00:00+00:00,644.69309,17971.773,0.0,979.89262,10087.896,0.0,5604.2453,35288.50009360324,0.0
2050-08-21 01:00:00+00:00,643.99436,19688.613,0.0,1230.4079,0.0,0.0,11948.145,33511.160656380365,0.0
2050-08-21 02:00:00+00:00,643.29562,19589.944,0.0,648.90117,0.0,0.0,12548.684,32901.56092585532,0.0
2050-08-21 03:00:00+00:00,642.59688,18161.841,0.0,13.90689,0.0,0.0,15274.543,32422.58975404146,0.0
2050-08-21 04:00:00+00:00,641.89814,17624.874,1759.1372,0.0,0.0,0.0,16505.105,32686.815608195735,0.0
2050-08-21 05:00:00+00:00,641.19941,13441.829,19093.644,0.0,0.0,0.0,6714.0996,33102.451808566155,0.0
2050-08-21 06:00:00+00:00,640.50067,6885.0166,40748.157,0.0,0.0,0.0,0.0,35244.95721068135,6566.8176
2050-08-21 07:00:00+00:00,639.80193,5908.7131,57615.637,0.0,0.0,0.0,0.0,38813.49061013035,19881.25
2050-08-21 08:00:00+00:00,639.1032,6617.5717,70731.328,0.0,0.0,0.0,0.0,41860.49956377235,30755.494
2050-08-21 09:00:00+00:00,638.40446,5598.1655,80959.232,0.0,-9967.628,0.0,0.0,44265.25169223875,28030.69
2050-08-21 10:00:00+00:00,637.70572,4539.2917,88501.728,0.0,-12833.0,0.0,0.0,46525.52073699072,29544.36
2050-08-21 11:00:00+00:00,637.00698,4933.9676,97219.576,0.0,-12833.0,0.0,0.0,46038.6326036919,39308.699
2050-08-21 12:00:00+00:00,636.30825,6539.6752,100263.04,0.0,-12833.0,0.0,0.0,43930.76351408482,46435.334
2050-08-21 13:00:00+00:00,635.60951,8501.6297,90369.838,0.0,-12833.0,0.0,0.0,42530.46543895452,39994.791
2050-08-21 14:00:00+00:00,634.91077,10220.028,72428.195,0.0,-12833.0,0.0,0.0,41980.24233421219,24515.033
2050-08-21 15:00:00+00:00,634.21204,10740.377,49676.168,0.0,-12833.0,0.0,0.0,42329.574646298184,1713.9605
2050-08-21 16:00:00+00:00,633.5133,8862.031,26776.248,0.0,0.0,0.0,11983.643,43765.49864286552,0.0
2050-08-21 17:00:00+00:00,632.81456,8547.8483,8219.6855,0.0,10002.601,0.0,19548.537,44487.91388132876,0.0
2050-08-21 18:00:00+00:00,632.11582,10359.722,62.270345,4619.1128,12833.0,0.0,17714.599,44725.42029440532,0.0
2050-08-21 19:00:00+00:00,631.41709,11426.386,0.0,10257.721,1195.9407,0.0,21913.822,45148.97327615165,0.0
2050-08-21 20:00:00+00:00,630.71835,12131.09,0.0,10047.562,3751.5251,0.0,19069.028,45629.92375587764,0.0
2050-08-21 21:00:00+00:00,630.01961,12563.675,0.0,6422.4593,2951.7718,0.0,21207.469,43775.39473215355,0.0
2050-08-21 22:00:00+00:00,629.32087,12616.126,0.0,2502.6324,7099.3855,0.0,17802.742,40650.20658308144,0.0
2050-08-21 23:00:00+00:00,628.62214,12341.93,0.0,335.59359,7622.5303,0.0,17623.558,38552.23358276245,0.0
2050-08-22 00:00:00+00:00,627.9234,11856.374,0.0,714.64118,7668.4269,0.0,16060.918,36928.28370961328,0.0
2050-08-22 01:00:00+00:00,627.25378,10944.985,0.0,504.24111,6610.9622,0.0,17415.507,36102.94905249984,0.0
2050-08-22 02:00:00+00:00,626.58415,9957.2566,0.0,1430.1651,7725.284,0.0,16508.142,36247.43213621427,0.0
2050-08-22 03:00:00+00:00,625.91453,8777.3834,0.0,4778.5553,7163.6301,0.0,16242.87,37588.35349550737,0.0
2050-08-22 04:00:00+00:00,625.24491,7628.669,1167.569,13447.529,5383.3202,0.0,13709.108,41961.439764564886,0.0
2050-08-22 05:00:00+00:00,624.57528,4406.3483,16236.992,15920.804,0.0,0.0,13449.067,50086.13717495481,0.0
2050-08-22 06:00:00+00:00,623.90566,2849.4559,40927.184,0.0,0.0,0.0,16680.441,56760.06645484528,0.0
2050-08-22 07:00:00+00:00,623.23604,2782.9841,68699.758,0.0,-3402.4787,0.0,0.0,60860.0203893892,2455.0966
2050-08-22 08:00:00+00:00,622.56641,2376.3641,92331.354,0.0,-12833.0,0.0,0.0,62444.3858153318,14807.68
2050-08-22 09:00:00+00:00,621.89679,2338.4545,106458.94,0.0,-12833.0,0.0,0.0,64433.50174342775,27284.16
2050-08-22 10:00:00+00:00,621.22717,2725.86,110856.78,0.0,-12833.0,0.0,0.0,66003.02312549287,30647.21
2050-08-22 11:00:00+00:00,620.55754,3143.3855,110724.46,0.0,-12833.0,0.0,0.0,65694.26477948765,31363.301
2050-08-22 12:00:00+00:00,619.88792,2967.8586,104396.23,0.0,-12833.0,0.0,0.0,64977.78728465157,26042.004
2050-08-22 13:00:00+00:00,619.2183,2190.9703,90198.594,0.0,-12833.0,0.0,0.0,63827.86053867239,12279.5
2050-08-22 14:00:00+00:00,618.54868,1825.3759,70614.571,0.0,-6565.1493,0.0,0.0,62685.85066412355,0.0
2050-08-22 15:00:00+00:00,617.87905,2261.0772,48142.76,3643.7842,0.0,0.0,7010.0397,60697.72434495622,0.0
2050-08-22 16:00:00+00:00,617.20943,3694.3738,26044.572,8624.7012,0.0,0.0,20912.315,59893.17147534776,0.0
2050-08-22 17:00:00+00:00,616.53981,7763.6897,7511.3603,8897.3208,12833.0,4138.7367,17735.691,59496.337934678944,0.0
2050-08-22 18:00:00+00:00,615.87018,15246.952,0.0,9863.36,12833.0,4812.9618,15095.0,58467.14356806854,0.0
2050-08-22 19:00:00+00:00,615.20056,20967.674,0.0,10479.824,12833.0,0.0,12732.255,57627.954385951794,0.0
2050-08-22 20:00:00+00:00,614.53094,23774.547,0.0,9020.1223,12833.0,0.0,10483.23,56725.430142337005,0.0
2050-08-22 21:00:00+00:00,613.86131,24286.587,0.0,5692.1991,12833.0,0.0,9760.9378,53186.585100806726,0.0
2050-08-22 22:00:00+00:00,613.19169,24477.174,0.0,2006.514,12833.0,0.0,8368.0326,48297.91203951506,0.0
2050-08-22 23:00:00+00:00,612.52207,24280.355,0.0,6.4853175,2556.2924,0.0,17484.511,44940.165612064906,0.0
2050-08-23 00:00:00+00:00,611.85244,23478.54,0.0,471.49402,0.0,0.0,18771.153,43333.039090705424,0.0
2050-08-23 01:00:00+00:00,611.21657,22435.246,0.0,333.13756,0.0,0.0,18547.204,41926.803452056716,0.0
2050-08-23 02:00:00+00:00,610.58069,21908.146,0.0,1187.8367,0.0,0.0,18510.196,42216.75913835995,0.0
2050-08-23 03:00:00+00:00,609.94481,21280.819,0.0,4412.6065,0.0,0.0,16854.508,43157.87813019805,0.0
2050-08-23 04:00:00+00:00,609.30893,19805.977,1074.1634,12859.719,454.08534,0.0,11960.763,46764.01666894159,0.0
2050-08-23 05:00:00+00:00,608.67306,13129.723,17062.074,10005.063,0.0,0.0,14736.754,53612.117300410675,0.0
2050-08-23 06:00:00+00:00,608.03718,7676.9648,44422.107,0.0,0.0,0.0,12548.655,58967.88622637048,0.0
2050-08-23 07:00:00+00:00,607.4013,8846.971,74560.954,0.0,0.0,0.0,0.0,62170.263871889496,16550.723
2050-08-23 08:00:00+00:00,606.76542,11109.606,99087.686,0.0,-5266.4798,0.0,0.0,63467.64252836955,36927.366
2050-08-23 09:00:00+00:00,606.12955,12907.459,114857.65,0.0,-12833.0,0.0,0.0,64762.052268008636,45982.29
2050-08-23 10:00:00+00:00,605.49367,14576.003,122945.01,0.0,-12833.0,0.0,0.0,66590.85136952931,54044.577
2050-08-23 11:00:00+00:00,604.85779,16380.087,124252.69,0.0,-12833.0,0.0,0.0,66393.91901258855,57471.868
2050-08-23 12:00:00+00:00,604.22192,17525.686,117589.76,0.0,-12833.0,0.0,0.0,65525.04156260757,53300.763
2050-08-23 13:00:00+00:00,603.58604,18114.064,101656.34,0.0,-12833.0,0.0,0.0,64193.026593619245,39372.532
2050-08-23 14:00:00+00:00,602.95016,17241.623,79744.96,0.0,-12833.0,0.0,0.0,63489.41392480341,17531.625
2050-08-23 15:00:00+00:00,602.31428,14010.993,55327.201,0.0,-4701.1482,0.0,0.0,61306.334466552566,0.0
2050-08-23 16:00:00+00:00,601.67841,10206.526,30333.442,0.0,0.0,0.0,23376.079,60300.89080428789,0.0
2050-08-23 17:00:00+00:00,601.04253,9004.3221,9099.2541,8439.6801,630.11943,0.0,32000.0,59774.41831383667,0.0
2050-08-23 18:00:00+00:00,600.40665,10168.616,15.567586,9372.9723,6807.355,0.0,32000.0,58964.917399584156,0.0
