timeindex,hydro_NDE,offshore_NDE,onshore_NDE,pv_NDE,chp_NDE,acaes_NDE,li-ion_NDE,redox_NDE,phs_NDE,import_export,electricity_NDE,excess_NDE,,
2050-03-29 23:00:00+00:00,62.689725,7400.9612,4455.6,0,10737.258,369.6,2817,0,41.428289,-16201.307,9683.23015248545,0,,
2050-03-30 00:00:00+00:00,62.490151,5294.2519,4038,0,11313.864,440,2817,0,340,-15021.684,9283.92169296301,0,,
2050-03-30 01:00:00+00:00,62.325659,3651.6294,3922.8,0,11518.396,0,0,0,0,-10037.608,9117.54317118404,0,,
2050-03-30 02:00:00+00:00,62.161167,2479.1999,3926.4,0,12776.232,0,0,0,340,-10325.177,9258.81547940301,0,,
2050-03-30 03:00:00+00:00,61.996675,1593.7713,3670.8,0,15622.454,0,0,0,0,-11374.984,9574.03801913313,0,,
2050-03-30 04:00:00+00:00,61.832183,1044.195,3187.2,0,16711.063,0,0,0,0,-10368.817,10253.50001073,0,,
2050-03-30 05:00:00+00:00,61.667691,812.15168,2673.6,454.00364,16711.063,0,0,0,0,-7507.0257,11814.8678372194,0,,
2050-03-30 06:00:00+00:00,61.503199,812.15168,1761.6,2107.874,16711.063,0,0,0,46.522885,-7573.7562,12697.371402405,0,,
2050-03-30 07:00:00+00:00,61.338707,830.47089,655.2,4086.0327,14701.235,0,0,0,0,-5718.7851,13076.1565253107,0,,
2050-03-30 08:00:00+00:00,61.174215,824.36449,372,5707.4743,1491.876,0,-2817,0,0,11963.496,13100.8642459644,0,,
2050-03-30 09:00:00+00:00,61.009723,928.17335,414,6699.2561,0,-440,-2817,0,0,14125.137,13230.7789714528,0,,
2050-03-30 10:00:00+00:00,60.845231,1593.7713,693.6,7534.2985,0,-440,-2817,-115.42434,0,12269.684,13453.9453706199,0,,
2050-03-30 11:00:00+00:00,60.680739,3346.3092,1256.4,7836.9676,0,-440,-2817,-167.4,0,9366.3664,13309.4849740927,0,,
2050-03-30 12:00:00+00:00,60.516247,5746.1258,1946.4,7185.6885,0,-440,-2817,-167.4,0,6743.2668,13206.6690173569,0,,
2050-03-30 13:00:00+00:00,60.351755,8127.6232,2649.6,6080.4059,0,-440,-2817,-167.4,0,4631.897,12982.7055961128,0,,
2050-03-30 14:00:00+00:00,60.187263,10161.056,3331.2,4410.321,0,0,0,0,0,-1011.2964,12659.712072999,0,,
2050-03-30 15:00:00+00:00,60.022771,11840.317,3733.2,2540.2584,16711.063,286,2817,0,0,-25419.428,12347.2791105385,0,,
2050-03-30 16:00:00+00:00,59.858279,13031.065,4776,886.38805,16711.063,440,2817,167.4,340,-26562.859,12208.9956351086,0,,
2050-03-30 17:00:00+00:00,59.693787,14411.113,7516.8,37.833636,16711.063,440,2817,159.29947,282.5526,-29699.095,12200.6269032994,0,,
2050-03-30 18:00:00+00:00,59.529295,16206.395,11136,0,16711.063,440,2817,167.4,340,-34849.61,12459.4600766798,0,,
2050-03-30 19:00:00+00:00,59.364803,17531.485,14178,0,16711.063,0,965.58311,0,0,-36458.333,12563.6708220505,0,,
2050-03-30 20:00:00+00:00,59.200311,16896.419,15720,0,15819.769,0,0,0,0,-36458.333,11896.9611836867,0,,
2050-03-30 21:00:00+00:00,59.035819,15882.756,15777.6,0,13406.275,0,2488.3962,0,0,-36458.333,11155.7299085877,0,,
2050-03-30 22:00:00+00:00,58.871327,15369.818,14526,0,10424.786,0,827.8607,0,0,-31116.03,10091.3058729879,0,,
2050-03-30 23:00:00+00:00,58.706835,16120.906,13108.8,0,7114.2922,0,0,0,0,-26855.965,9546.73999486119,0,,
2050-03-31 00:00:00+00:00,58.542343,17342.186,12754.8,0,6560.3843,0,0,0,0,-27594.385,9121.52828156939,0,,
2050-03-31 01:00:00+00:00,58.404646,17971.146,12486,0,6724.844,0,0,0,0,-28373.714,8866.6802185742,0,,
2050-03-31 02:00:00+00:00,58.26695,19168.001,11918.4,0,5486.9719,0,0,0,0,-27130.016,8921.67479628891,0,,
2050-03-31 03:00:00+00:00,58.129254,19821.386,12294,0,10087.655,0,0,0,0,-33048.184,9212.98665557462,0,,
2050-03-31 04:00:00+00:00,57.991558,19180.214,13776,0,13592.325,0,0,0,0,-36458.333,9935.08938269168,0,,
2050-03-31 05:00:00+00:00,57.853862,18673.382,14859.6,159.44175,14982.212,0,0,0,0,-36458.333,11587.7163095346,0,,
2050-03-31 06:00:00+00:00,57.716166,19473.321,13879.2,1037.7226,15195.41,0,0,0,0,-36458.333,12685.8145822875,0,,
2050-03-31 07:00:00+00:00,57.57847,21402.945,15211.2,2056.5284,1108.3388,0,0,0,59.086027,-22829.243,13129.9555699098,0,,
2050-03-31 08:00:00+00:00,57.440774,23888.251,19063.2,2575.3897,0,0,0,0,0,0,13141.7116636788,26064.921,,
2050-03-31 09:00:00+00:00,57.303078,27100.219,21727.2,2786.1771,0,0,0,0,0,0,13372.2505170588,34363.946,,
2050-03-31 10:00:00+00:00,57.165382,30208.379,23650.8,2834.8203,0,0,0,0,0,0,13663.1638834383,37197.598,,
2050-03-31 11:00:00+00:00,57.027686,34721.011,27086.4,2986.1549,0,0,0,0,0,0,13619.7261258411,47594.231,,
2050-03-31 12:00:00+00:00,56.88999,39392.41,31245.6,2983.4525,0,0,0,0,0,0,13508.5414372961,56567.673,,
2050-03-31 13:00:00+00:00,56.752294,44949.237,34117.2,2659.1642,0,0,0,0,0,-1115.1529,13366.8706180386,63660.3,,
2050-03-31 14:00:00+00:00,56.614598,48570.334,37008,1537.6671,0,0,0,0,0,-11484.245,13274.8144774755,58690.816,,
2050-03-31 15:00:00+00:00,56.476902,50915.193,40508.4,659.38624,0,0,0,0,0,-15405.731,12995.2587119589,57681.202,,
2050-03-31 16:00:00+00:00,56.339206,51367.067,43012.8,270.24026,0,0,0,0,0,-12291.534,12901.8077827609,65419.024,,
2050-03-31 17:00:00+00:00,56.20151,52081.516,45794.4,35.131234,0,0,0,0,0,-10049.323,12890.4502000305,70860.494,,
2050-03-31 18:00:00+00:00,56.063814,52038.772,47530.8,0,0,0,0,0,0,-9532.7456,12974.3368643035,70758.246,,
2050-03-31 19:00:00+00:00,55.926118,52221.964,47520,0,0,0,0,0,0,-6891.0884,12917.3497132638,75899.788,,
2050-03-31 20:00:00+00:00,55.788422,49883.211,45991.2,0,0,0,0,0,0,0,12068.1218560604,80183.505,,
2050-03-31 21:00:00+00:00,55.650726,49846.573,43375.2,0,0,0,0,0,0,0,11364.7491658868,79136.159,,
2050-03-31 22:00:00+00:00,55.51303,50109.148,43783.2,0,0,0,0,0,0,0,10341.5710409077,81371.507,,
2050-03-31 23:00:00+00:00,55.375334,49675.593,44540.4,0,0,0,0,0,0,0,9486.76401103251,83225.96,,
2050-04-01 00:00:00+00:00,55.237638,49651.168,45142.8,0,0,0,0,0,0,0,9022.89670887053,84191.834,,
2050-04-01 01:00:00+00:00,55.119528,50970.151,44943.6,0,0,0,0,0,0,0,8817.26479539899,85488.073,,
2050-04-01 02:00:00+00:00,55.001418,47959.694,43189.2,0,0,0,0,0,0,0,8878.43631234327,79185.164,,
2050-04-01 03:00:00+00:00,54.883307,41590.715,39879.6,0,0,0,0,0,0,0,9210.39633382414,68247.632,,
2050-04-01 04:00:00+00:00,54.765197,36107.165,34680,0,0,0,0,0,0,-9484.5693,9911.37795776648,47942.954,,
2050-04-01 05:00:00+00:00,54.647087,32583.77,29656.8,508.05169,0,0,0,0,0,-23929.524,11512.7961617609,22996.684,,
2050-04-01 06:00:00+00:00,54.528977,29054.268,24505.2,2086.2548,0,0,0,0,0,-23391.722,12637.9932032665,13235.13,,
2050-04-01 07:00:00+00:00,54.410867,26489.579,25400.4,4123.8664,0,0,0,0,0,-1039.4049,13110.6277664085,38005.731,,
2050-04-01 08:00:00+00:00,54.292756,25933.896,29034,6296.5981,0,0,0,0,0,0,13125.7712040052,44568.129,,
2050-04-01 09:00:00+00:00,54.174646,25701.853,30628.8,7666.7162,0,-210.9589,0,0,0,0,13400.5448370594,47095.134,,
2050-04-01 10:00:00+00:00,54.056536,25420.958,31135.2,8474.7346,0,0,-2817,0,0,0,13545.6030001445,43457.401,,
2050-04-01 11:00:00+00:00,53.938426,26929.24,30606,8172.0655,0,-440,-2132.9709,0,0,0,13333.3956545371,44741.712,,
2050-04-01 12:00:00+00:00,53.820316,29023.736,28711.2,6677.6368,0,-440,-2817,-115.42434,0,0,13076.7542918684,45110.738,,
2050-04-01 13:00:00+00:00,53.702205,30550.337,25603.2,4240.0697,0,-440,-2817,-167.4,0,0,12782.652855313,39400.336,,
2050-04-01 14:00:00+00:00,53.584095,30770.168,21388.8,2272.7206,0,-440,-2817,-167.4,0,0,12530.3951140683,35646.038,,
2050-04-01 15:00:00+00:00,53.465985,30806.806,17842.8,1051.2346,0,-440,-2817,-167.4,0,-28957.867,12282.919505286,0,,
2050-04-01 16:00:00+00:00,53.347875,29512.249,16264.8,416.17,0,0,0,0,0,-31551.604,12245.2601758799,0,,
2050-04-01 17:00:00+00:00,53.229765,28516.905,15738,27.024026,2601.4153,440,2817,167.4,275.52493,-36458.333,12232.9063336852,0,,
2050-04-01 18:00:00+00:00,53.111654,28370.351,14796,0,3650.7933,440,2817,167.4,340,-36458.333,12309.4205256131,0,,
2050-04-01 19:00:00+00:00,52.993544,28810.012,14348.4,0,3771.6708,440,2817,0,340,-36458.333,12342.6962335954,0,,
2050-04-01 20:00:00+00:00,52.875434,29176.396,14482.8,0,2643.7875,440,2817,159.29947,340,-36458.333,11817.8566700083,0,,
2050-04-01 21:00:00+00:00,52.757324,29609.951,14878.8,0,0,0,2779.0173,0,0,-34339.295,11193.5884935132,0,,
2050-04-01 22:00:00+00:00,52.639214,29286.312,14996.4,0,0,0,873.51596,0,0,-34143.659,9981.51595494553,0,,
2050-04-01 23:00:00+00:00,52.521103,27662.008,15015.6,0,0,0,0,0,0,-32965.059,9230.32190388319,0,,
2050-04-02 00:00:00+00:00,52.402993,25561.406,14868,0,0,0,0,0,0,-31199.322,8746.52901352988,0,,
2050-04-02 01:00:00+00:00,52.29213,24437.827,14314.8,0,0,0,0,0,0,-29691.362,8511.20800955519,0,,
2050-04-02 02:00:00+00:00,52.181267,24865.276,14112,0,0,0,0,0,0,-29788.628,8530.33655753716,0,,
2050-04-02 03:00:00+00:00,52.070404,25738.491,13585.2,0,0,0,0,0,0,-29584.535,8650.48776258149,0,,
2050-04-02 04:00:00+00:00,51.959541,26507.898,13087.2,0,0,0,0,0,0,-28885.741,8746.92752456842,0,,
2050-04-02 05:00:00+00:00,51.848678,26556.749,12154.8,402.65799,0,0,0,0,0,-27709.869,8918.28745246136,0,,
2050-04-02 06:00:00+00:00,51.737815,25933.896,8677.2,1891.6818,0,0,0,0,0,-17945.772,9436.35231026097,4381.6095,,
2050-04-02 07:00:00+00:00,51.626952,25121.744,6838.8,4261.6889,0,0,0,0,0,0,10201.8927949751,23174.813,,
2050-04-02 08:00:00+00:00,51.516089,24889.701,7560,6520.8975,0,0,0,0,0,0,10706.4082593323,25602.919,,
2050-04-02 09:00:00+00:00,51.405226,25750.704,9180,8255.84,0,0,0,0,0,0,10912.2394283231,30174.107,,
2050-04-02 10:00:00+00:00,51.294363,27491.029,10819.2,9404.3611,0,0,0,0,0,0,10954.6808901917,34782.946,,
2050-04-02 11:00:00+00:00,51.1835,30128.995,12600,9790.8046,0,0,0,0,0,0,10616.3446739619,39671.819,,
2050-04-02 12:00:00+00:00,51.072637,33554.688,14589.6,9428.6827,0,0,0,0,0,0,10180.7716736682,45273.895,,
2050-04-02 13:00:00+00:00,50.961774,36760.55,16568.4,8301.7808,0,0,0,0,0,0,9816.33296628217,48319.137,,
2050-04-02 14:00:00+00:00,50.850911,38855.046,18052.8,6445.2302,0,0,0,0,0,0,9607.51298263465,51673.019,,
2050-04-02 15:00:00+00:00,50.740048,38910.004,18160.8,4123.8664,0,0,0,0,0,0,9539.16826699674,49496.742,,
2050-04-02 16:00:00+00:00,50.629185,36571.251,19944,1902.4914,0,0,0,0,0,-7404.0193,9651.94699969589,39050.92,,
2050-04-02 17:00:00+00:00,50.518321,33536.369,24980.4,245.91864,0,0,0,0,0,-30073.878,9838.45036518543,16387.963,,
2050-04-02 18:00:00+00:00,50.407458,30324.4,29162.4,0,0,0,0,0,0,-27819.546,9911.97572432427,19154.641,,
2050-04-02 19:00:00+00:00,50.296595,26092.663,30013.2,0,0,0,0,0,0,-23624.94,10175.1925191288,19741.247,,
2050-04-02 20:00:00+00:00,50.185732,21195.327,28528.8,0,0,0,0,0,0,-26818.914,9823.50618310813,10683.046,,
2050-04-02 21:00:00+00:00,50.074869,17720.783,26432.4,0,0,-440,-2817,0,0,-15581.329,9472.81610655151,13978.495,,
2050-04-02 22:00:00+00:00,49.964006,15778.947,23665.2,0,0,-440,-2817,0,0,-12168.007,8759.48064041455,12919.53,,
2050-04-02 23:00:00+00:00,49.853143,14008.09,20626.8,0,0,-440,-2817,-167.4,0,-22120.722,8020.24192050824,0,,
2050-04-03 00:00:00+00:00,49.74228,13293.641,18438,0,0,-84.867334,-2745.1515,0,0,-20294.44,7499.18822991961,0,,
2050-04-03 01:00:00+00:00,49.642513,12713.532,16417.2,0,0,0,0,0,0,-20745.11,7258.88581983096,0,,
2050-04-03 02:00:00+00:00,49.542747,11266.315,14115.6,0,0,0,0,0,0,-16930.405,7184.96194965355,0,,
2050-04-03 03:00:00+00:00,49.44298,8701.6252,11695.2,0,0,0,0,0,0,-12037.484,7327.23053546887,0,,
2050-04-03 04:00:00+00:00,49.343213,6942.9809,9459.6,0,0,0,1430.0232,41.580531,340,-8920.4606,7397.76706181872,0,,
2050-04-03 05:00:00+00:00,49.243446,6472.7878,7016.4,302.66909,0,0,2370.1332,0,22.171824,-6540.2192,7437.21969089826,0,,
2050-04-03 06:00:00+00:00,49.14368,5959.8499,4160.4,1272.8316,0,0,0,0,0,-1575.0689,7679.11614514105,0,,
2050-04-03 07:00:00+00:00,49.043913,4714.1436,2642.4,2326.7686,0,0,0,0,0,1263.3982,8386.27469018071,0,,
2050-04-03 08:00:00+00:00,48.944146,3498.9693,2173.2,3305.0384,0,-440,-2817,0,0,5652.8039,9004.16667192709,0,,
2050-04-03 09:00:00+00:00,48.844379,2564.6895,2054.4,4731.907,0,-440,-2817,-167.4,0,5670.4782,9391.32052664193,0,,
2050-04-03 10:00:00+00:00,48.744613,1880.7723,2100,5183.2082,0,-440,-2817,-167.4,0,6168.8712,9816.13371076294,0,,
2050-04-03 11:00:00+00:00,48.644846,1196.8551,2001.6,4891.3487,0,-440,-2817,-167.4,0,6979.1471,9634.61175138732,0,,
2050-04-03 12:00:00+00:00,48.545079,1001.4502,1796.4,3804.9829,0,-440,0,0,0,5053.2253,9277.94402738498,0,,
2050-04-03 13:00:00+00:00,48.445312,958.70537,1857.6,2599.7113,0,0,0,0,0,5475.1221,8961.52593640698,0,,
2050-04-03 14:00:00+00:00,48.345546,897.64133,2347.2,1621.4416,0,0,-756.46914,0,0,6710.0647,8871.66160655589,0,,
2050-04-03 15:00:00+00:00,48.245779,812.15168,2856,810.72078,5439.6286,0,0,0,14.722432,-1111.4018,8870.06756240175,0,,
2050-04-03 16:00:00+00:00,48.146012,744.98124,3045.6,267.53786,5851.7752,440,2817,159.29947,4.9565521,-4155.7491,9223.54721622808,0,,
2050-04-03 17:00:00+00:00,48.046245,861.00291,3124.8,5.4048052,6321.2196,0,0,0,0,-711.51543,9648.95816690688,0,,
2050-04-03 18:00:00+00:00,47.946479,842.6837,2979.6,0,6832.0057,0,0,0,0,-688.63974,10013.5961298122,0,,
2050-04-03 19:00:00+00:00,47.846712,732.76843,2896.8,0,6776.5209,0,2817,0,0,-2849.2642,10421.6718503147,0,,
2050-04-03 20:00:00+00:00,47.746945,1239.5999,3282,0,6075.5274,440,2817,167.4,0,-3961.6294,10107.6448255679,0,,
2050-04-03 21:00:00+00:00,47.647178,1844.1339,3699.6,0,4224.7665,0,2817,0,0,-2715.3935,9917.75413438312,0,,
2050-04-03 22:00:00+00:00,47.547412,3089.8402,4075.2,0,2355.3295,440,0,0,0,-946.76329,9061.15380483446,0,,
2050-04-03 23:00:00+00:00,47.447645,4811.846,4354.8,0,3013.1682,440,2817,0,0,-7138.2369,8346.02502089183,0,,
2050-04-04 00:00:00+00:00,47.347878,5990.3819,5019.6,0,3249.7944,440,2817,167.4,340,-10025.778,8045.74666323905,0,,
2050-04-04 01:00:00+00:00,47.263593,7236.0883,5668.8,0,3475.1785,0,0,0,340,-8867.0404,7900.28998911546,0,,
2050-04-04 02:00:00+00:00,47.179308,7394.8548,5818.8,0,4230.5689,431.55315,660.81462,0,340,-10964.501,7959.26967721551,0,,
2050-04-04 03:00:00+00:00,47.095022,6649.8735,5679.6,0,6226.7505,0,0,0,340,-10593.707,8349.61162023865,0,,
2050-04-04 04:00:00+00:00,47.010737,5733.913,5715.6,0,10319.748,0,0,0,0,-12503.059,9313.21229055991,0,,
2050-04-04 05:00:00+00:00,46.926452,5398.0608,5869.2,213.48981,13273.857,0,0,0,0,-13374.02,11427.514708853,0,,
2050-04-04 06:00:00+00:00,46.842167,5495.7633,5245.2,1172.8427,12954.729,0,0,0,137.41854,-12371.764,12681.0324316928,0,,
2050-04-04 07:00:00+00:00,46.757882,5892.6795,5842.8,3302.336,8811.57,0,0,0,10.815604,-9943.6395,13275.6114995527,0,,
2050-04-04 08:00:00+00:00,46.673596,6961.3001,8310,5550.7349,0,-440,0,0,0,0,13510.3347369695,3735.0788,,
2050-04-04 09:00:00+00:00,46.589311,7962.7503,11292,7255.951,0,-440,-2817,0,0,0,13753.8252353665,6425.9347,,
2050-04-04 10:00:00+00:00,46.505026,8542.8587,14169.6,8177.4703,0,-440,-2817,0,0,0,13954.4757427239,10819.597,,
2050-04-04 11:00:00+00:00,46.420741,9648.1177,16140,8063.9694,0,-440,-1469.7391,0,0,0,13733.5011361366,13541.485,,
2050-04-04 12:00:00+00:00,46.336456,11278.527,17011.2,7485.6552,0,-440,-2817,-115.42434,0,0,13678.1080473833,16061.887,,
2050-04-04 13:00:00+00:00,46.25217,11663.231,17065.2,6688.4464,0,-440,-2817,-167.4,0,0,13379.4237338847,16005.89,,
2050-04-04 14:00:00+00:00,46.167885,11418.975,16461.6,5067.0049,0,-440,-2817,-167.4,0,0,13115.6091543902,13749.645,,
2050-04-04 15:00:00+00:00,46.0836,13202.045,13995.6,3323.9552,0,-440,-2817,-167.4,0,0,12766.9116511586,9649.2661,,
2050-04-04 16:00:00+00:00,45.999315,15522.478,10960.8,1607.9295,1390.5584,440,2817,0,0,-18216.089,12673.2614664414,0,,
2050-04-04 17:00:00+00:00,45.91503,17329.973,11078.4,240.51383,9423.6511,440,2817,167.4,340,-29244.661,12638.1924587857,0,,
2050-04-04 18:00:00+00:00,45.830744,18868.787,12207.6,0,10146.403,440,2817,167.4,340,-32331.266,12701.7550419613,0,,
2050-04-04 19:00:00+00:00,45.746459,21409.051,12776.4,0,9986.4768,440,2817,159.29947,340,-35209.254,12764.7198404466,0,,
2050-04-04 20:00:00+00:00,45.662174,25482.022,13329.6,0,7054.5913,440,2817,0,0,-36458.333,12176.3177118164,0,,
2050-04-04 21:00:00+00:00,45.577889,30959.466,14584.8,0,587.07614,369.6,2817,0,0,-36458.333,11400.8144511389,0,,
2050-04-04 22:00:00+00:00,45.493604,36632.315,16370.4,0,0,0,0,0,0,-36458.333,10301.9191563089,4953.5143,,
2050-04-04 23:00:00+00:00,45.409318,39636.666,17984.4,0,0,0,0,0,0,-36458.333,9581.41047334604,9130.5484,,
2050-04-05 00:00:00+00:00,45.325033,40412.179,19622.4,0,0,0,0,0,0,-36458.333,9221.15614999687,12849.083,,
2050-04-05 01:00:00+00:00,45.262268,38616.896,20995.2,0,0,0,0,0,0,-36458.333,9055.17612112417,12534.308,,
2050-04-05 02:00:00+00:00,45.199502,36827.72,21751.2,0,0,0,0,0,0,-36458.333,9215.77623284438,9847.3422,,
2050-04-05 03:00:00+00:00,45.136737,36039.994,22452,0,0,0,0,0,0,-36458.333,9560.48862569065,10096.535,,
2050-04-05 04:00:00+00:00,45.073971,37187.998,23055.6,0,0,0,0,0,0,-36458.333,10245.5297899593,9992.2017,,
2050-04-05 05:00:00+00:00,45.011205,38012.363,21878.4,681.00546,0,0,0,0,0,-36458.333,11860.4973873962,7854.8913,,
2050-04-05 06:00:00+00:00,44.94844,39300.814,20338.8,2553.7705,0,0,0,0,0,-35368.493,12745.9898035032,9780.6596,,
2050-04-05 07:00:00+00:00,44.885674,42036.482,25138.8,4342.761,0,0,0,0,0,0,13136.5310020456,54418.33,,
2050-04-05 08:00:00+00:00,44.822909,45126.323,30204,5753.4151,0,0,0,0,0,0,13193.1196420467,64241.851,,
2050-04-05 09:00:00+00:00,44.760143,47636.055,33490.8,7037.0564,0,0,0,0,0,0,13389.7850208866,71429.081,,
2050-04-05 10:00:00+00:00,44.697378,50231.276,37696.8,7185.6885,0,0,0,0,0,0,13636.2643520726,78360.674,,
2050-04-05 11:00:00+00:00,44.634612,50823.597,41046,5993.929,0,0,0,0,0,0,13502.7630272373,81375.542,,
2050-04-05 12:00:00+00:00,44.571846,50988.47,42301.2,4572.4652,0,0,0,0,0,0,13482.638201659,81458.652,,
2050-04-05 13:00:00+00:00,44.509081,50915.193,42457.2,3342.872,0,0,0,0,0,0,13167.2163882774,80662.197,,
2050-04-05 14:00:00+00:00,44.446315,49419.124,41888.4,2288.935,0,0,0,0,0,0,12969.7539692281,75613.825,,
2050-04-05 15:00:00+00:00,44.38355,47049.84,40862.4,1399.8445,0,0,0,0,0,-15197.226,12689.7996926729,56194.839,,
2050-04-05 16:00:00+00:00,44.320784,44821.003,39480,451.30123,0,0,0,0,0,-36458.333,12664.8927164998,32391.411,,
2050-04-05 17:00:00+00:00,44.258019,45120.216,36764.4,13.512013,0,0,0,0,0,-36458.333,12702.5520640383,29354.083,,
2050-04-05 18:00:00+00:00,44.195253,45565.984,34162.8,0,0,0,0,0,0,-36458.333,12878.6941062613,26854.27,,
2050-04-05 19:00:00+00:00,44.132487,46194.943,32158.8,0,0,0,0,0,0,-36458.333,12950.0276546883,23323.116,,
2050-04-05 20:00:00+00:00,44.069722,46292.646,30778.8,0,0,0,0,0,0,-36458.333,12223.5413061474,25216.093,,
2050-04-05 21:00:00+00:00,44.006956,46695.668,30651.6,0,0,0,0,0,0,-36458.333,11375.7082194466,27151.872,,
2050-04-05 22:00:00+00:00,43.944191,47416.224,31192.8,0,0,0,0,0,0,-30806.414,10276.6136872296,35879.315,,
2050-04-05 23:00:00+00:00,43.881425,47996.332,32104.8,0,0,0,0,0,0,-24497.868,9399.88851397045,45116.408,,
2050-04-06 00:00:00+00:00,43.81866,47599.416,31766.4,0,0,0,0,0,0,-23231.975,8950.367627328,45218.079,,
2050-04-06 01:00:00+00:00,43.770777,45706.431,31796.4,0,0,0,0,0,0,-22240.055,8736.76549308577,45329.441,,
2050-04-06 02:00:00+00:00,43.722894,43923.361,31021.2,0,0,0,0,0,0,-33865.455,8876.04524611206,30824.191,,
2050-04-06 03:00:00+00:00,43.67501,43471.487,30144,0,0,0,0,0,0,-30277.087,9193.26034103485,32245.686,,
2050-04-06 04:00:00+00:00,43.627127,41212.118,29142,0,0,0,0,0,0,-36458.333,9964.57923580783,18880.295,,
2050-04-06 05:00:00+00:00,43.579244,40632.01,28568.4,110.79851,0,0,0,0,0,-36458.333,11672.3999958848,17452.867,,
2050-04-06 06:00:00+00:00,43.531361,38934.429,26079.6,543.18292,0,0,0,0,0,-36458.333,12697.7699134436,12755.467,,
2050-04-06 07:00:00+00:00,43.483478,38360.428,26726.4,1197.1644,0,0,0,0,0,-14487.805,13278.0025657838,35224.446,,
2050-04-06 08:00:00+00:00,43.435595,38714.599,30175.2,2310.5542,0,0,0,0,0,0,13357.505608633,52680.981,,
2050-04-06 09:00:00+00:00,43.387712,38903.897,33673.2,3477.9922,0,0,0,0,0,0,13586.8489288973,59717.771,,
2050-04-06 10:00:00+00:00,43.339829,38751.237,36530.4,4326.5466,0,0,0,0,0,0,13820.3766331987,63249.716,,
2050-04-06 11:00:00+00:00,43.291946,39026.026,37551.6,5307.5187,0,0,0,0,0,0,13523.884130412,65950.93,,
2050-04-06 12:00:00+00:00,43.244063,40027.476,37222.8,5780.4392,0,0,0,0,0,0,13331.0045883058,67355.585,,
2050-04-06 13:00:00+00:00,43.19618,41041.139,36464.4,5785.844,0,0,0,0,0,0,13016.9775816913,67986.721,,
2050-04-06 14:00:00+00:00,43.148297,41120.522,34560,4715.6925,0,0,0,0,0,0,12899.6159539167,65175.438,,
2050-04-06 15:00:00+00:00,43.100414,40149.604,30352.8,3196.9423,0,0,0,0,0,0,12636.1999035931,58634.725,,
2050-04-06 16:00:00+00:00,43.052531,39294.707,25407.6,1472.8094,0,0,0,0,0,-29772.5,12599.7361073025,21239.396,,
2050-04-06 17:00:00+00:00,43.004648,39691.623,25137.6,227.00182,0,0,0,0,0,-36458.333,12613.285500745,11341.602,,
2050-04-06 18:00:00+00:00,42.956765,40302.264,28005.6,0,0,0,0,0,0,-36458.333,12623.6467877469,16323.974,,
2050-04-06 19:00:00+00:00,42.908882,41370.884,29232,0,0,0,0,0,0,-36458.333,12793.2134159664,18496.756,,
2050-04-06 20:00:00+00:00,42.860999,42976.869,29169.6,0,0,0,0,0,0,-36458.333,12330.7408843071,20717.609,,
2050-04-06 21:00:00+00:00,42.813116,44784.364,29948.4,0,0,0,0,0,0,-36458.333,11493.2691027404,24832.401,,
2050-04-06 22:00:00+00:00,42.765233,46616.285,31164,0,0,0,0,0,0,-32598.284,10399.3552140244,33499.338,,
2050-04-06 23:00:00+00:00,42.71735,47910.843,32503.2,0,0,0,0,0,0,-26222.949,9706.14455533353,43052.172,,
2050-04-07 00:00:00+00:00,42.669467,47752.076,33714,0,0,0,0,0,0,-23212.402,9315.40410127185,48075.627,,
2050-04-07 01:00:00+00:00,42.627426,46762.839,34322.4,0,0,0,0,0,0,-20824.885,9106.78335501131,49271.322,,
2050-04-07 02:00:00+00:00,42.585385,45999.538,35035.2,0,0,0,0,0,0,-20368.689,9190.86927480364,49081.317,,
2050-04-07 03:00:00+00:00,42.543344,44124.873,35070,0,0,0,0,0,0,-21132.551,9478.19602370401,46785.951,,
2050-04-07 04:00:00+00:00,42.501304,42164.717,35460,2.7024026,0,0,0,0,0,-22333.345,10265.4553600184,41141.147,,
2050-04-07 05:00:00+00:00,42.459263,38769.557,33517.2,1032.3178,0,0,0,0,0,-23763.555,11882.6147681672,34444.707,,
2050-04-07 06:00:00+00:00,42.417222,34794.288,29766,3248.2879,0,0,0,0,0,-4413.6495,12889.2546669148,47346.288,,
2050-04-07 07:00:00+00:00,42.375181,31783.831,37790.4,5418.3172,0,0,0,0,0,0,13365.0773183651,56690.229,,
2050-04-07 08:00:00+00:00,42.33314,30067.931,41978.4,6656.0176,0,0,0,0,0,0,13473.870940679,62540.682,,
2050-04-07 09:00:00+00:00,42.291099,28645.139,43858.8,6920.8531,0,0,0,0,0,0,13737.2870091349,63218.836,,
2050-04-07 10:00:00+00:00,42.249058,27619.264,44311.2,6393.8846,0,0,0,0,0,0,14070.84107477,61948.358,,
2050-04-07 11:00:00+00:00,42.207017,29524.461,45996,5707.4743,0,0,0,0,0,0,13968.0251180341,65055.237,,
2050-04-07 12:00:00+00:00,42.164976,29115.332,47356.8,4880.5391,0,0,0,0,0,0,13816.9892893711,65376.53,,
2050-04-07 13:00:00+00:00,42.122935,28602.395,46771.2,4107.652,0,0,0,0,0,0,13685.4805197285,63680.089,,
2050-04-07 14:00:00+00:00,42.080894,29512.249,45772.8,3350.9792,0,0,0,0,0,0,13523.6848748927,62969.844,,
