timeindex,acaes_NDE,li-ion_NDE,li-ion_SDE,phs_NDE,phs_SDE,redox_NDE,redox_SDE,tes_NDE,tes_SDE
2050-07-04 07:00:00+00:00,375.93616,0.0,0.0,1407.8867,204966.89,0.0,0.0,0.0,266812.16
2050-07-04 08:00:00+00:00,751.87233,0.0,9560.6129,1440.2727,205750.54,103.23866,0.0,0.0,272347.16
2050-07-04 09:00:00+00:00,1127.8085,2701.9715,9560.6129,1472.6765,206534.61,103.23866,0.0,0.0,277882.16
2050-07-04 10:00:00+00:00,1503.7447,5403.943,21869.594,1505.098,207319.12,252.96578,0.0,0.0,283417.16
2050-07-04 11:00:00+00:00,1879.6808,8105.9144,34178.575,1537.5372,208104.05,402.69289,470.30947,570.0,288952.16
2050-07-04 12:00:00+00:00,1968.7277,10807.886,46487.556,1569.9943,208889.42,402.69289,470.30947,570.0,294487.16
2050-07-04 13:00:00+00:00,2344.6639,13509.857,58796.538,1602.4691,209675.21,402.69289,1152.3996,1785.0,300022.16
2050-07-04 14:00:00+00:00,2704.0638,16211.829,71105.519,1634.9616,210461.43,552.42,1834.4898,3000.0,305557.16
2050-07-04 15:00:00+00:00,3080.0,18310.5,83414.5,1667.4719,211248.09,552.42,2516.58,3000.0,311092.16
2050-07-04 16:00:00+00:00,3080.0,18310.5,83414.5,1700.0,212035.17,552.42,2516.58,1500.0,304258.83
2050-07-04 17:00:00+00:00,3080.0,18310.5,83414.5,1700.0,212822.69,552.42,2516.58,0.0,297425.49
2050-07-04 18:00:00+00:00,2565.019,15373.574,82254.338,1339.9654,204110.91,365.26111,2516.58,1215.0,290592.16
2050-07-04 19:00:00+00:00,2050.0379,15373.574,72842.41,979.94857,195399.56,240.02554,2516.58,0.0,283758.83
2050-07-04 20:00:00+00:00,1535.0569,14311.563,65948.548,1012.5477,186688.64,240.02554,2516.58,0.0,276925.49
2050-07-04 21:00:00+00:00,1020.0758,11374.637,53517.31,981.71316,177978.15,187.15889,1705.2254,0.0,270092.16
2050-07-04 22:00:00+00:00,1020.0758,11374.637,40137.982,1014.3478,169268.09,187.15889,852.61272,1117.115,263258.83
2050-07-04 23:00:00+00:00,1020.0758,11374.637,26758.655,1047.0002,160558.46,0.0,852.61272,2332.115,256425.49
2050-07-05 00:00:00+00:00,1020.0758,8437.7117,26758.655,687.07212,151849.26,0.0,852.61272,3547.115,249592.16
2050-07-05 01:00:00+00:00,1020.0758,5500.7862,13379.327,719.76123,143140.52,0.0,852.61272,4762.115,242758.83
2050-07-05 02:00:00+00:00,514.98105,2936.9255,13379.327,359.87113,134432.24,0.0,852.61272,5977.115,235925.49
2050-07-05 03:00:00+00:00,0.0,2936.9255,0.0,0.0,125724.42,0.0,0.0,7192.115,229092.16
2050-07-05 04:00:00+00:00,0.0,0.0,0.0,0.0,117017.05,0.0,0.0,7500.0,222258.83
2050-07-05 05:00:00+00:00,0.0,0.0,0.0,32.764993,117809.87,0.0,0.0,6000.0,215425.49
2050-07-05 06:00:00+00:00,0.0,0.0,0.0,65.548956,118603.14,0.0,0.0,4500.0,208592.16
2050-07-05 07:00:00+00:00,375.93616,0.0,12308.981,98.351889,119396.88,0.0,682.09018,3000.0,214127.16
2050-07-05 08:00:00+00:00,448.44685,0.0,12308.981,131.17379,120191.07,0.0,1152.3996,1500.0,219662.16
2050-07-05 09:00:00+00:00,824.38301,2701.9715,24617.962,164.01467,120985.72,0.0,1152.3996,0.0,225197.16
2050-07-05 10:00:00+00:00,1200.3192,5403.943,31013.148,196.87451,121780.84,149.72711,1152.3996,0.0,230732.16
2050-07-05 11:00:00+00:00,1576.2553,8105.9144,43322.129,229.75333,122576.41,252.96578,1152.3996,0.0,236267.16
2050-07-05 12:00:00+00:00,1952.1915,10807.886,55631.11,262.65111,123372.44,252.96578,1152.3996,0.0,241802.16
2050-07-05 13:00:00+00:00,2328.1277,12906.557,67940.092,295.56787,124168.92,252.96578,1834.4898,0.0,247337.16
2050-07-05 14:00:00+00:00,2704.0638,15608.529,80249.073,328.50359,124965.87,402.69289,2516.58,0.0,252872.16
2050-07-05 15:00:00+00:00,3080.0,18310.5,83414.5,361.45829,125763.28,552.42,2516.58,856.39754,258407.16
2050-07-05 16:00:00+00:00,3080.0,18310.5,83414.5,394.43195,126561.14,552.42,2516.58,0.0,251573.83
2050-07-05 17:00:00+00:00,2565.019,15373.574,76028.144,34.826408,117859.75,365.26111,1705.2254,0.0,244740.49
2050-07-05 18:00:00+00:00,2050.0379,12436.649,62648.817,0.0,109158.81,187.15889,852.61272,0.0,237907.16
2050-07-05 19:00:00+00:00,1535.0569,12436.649,49269.489,33.030577,100458.33,0.0,0.0,0.0,231073.83
2050-07-05 20:00:00+00:00,1020.0758,9499.7234,35890.162,66.080125,91758.313,0.0,0.0,0.0,224240.49
2050-07-05 21:00:00+00:00,505.09476,6562.7979,22510.835,0.0,83058.752,0.0,0.0,0.0,217407.16
2050-07-05 22:00:00+00:00,505.09476,3637.9096,9131.5071,33.087488,74359.651,0.0,0.0,0.0,210573.83
2050-07-05 23:00:00+00:00,0.0,700.9841,8299.2898,66.193947,65661.008,0.0,0.0,1215.0,204637.51
2050-07-06 00:00:00+00:00,0.0,700.9841,899.46295,0.0,56962.825,0.0,0.0,2070.0,198209.07
2050-07-06 01:00:00+00:00,0.0,0.0,899.46295,33.157212,48265.411,0.0,0.0,3285.0,191862.5
2050-07-06 02:00:00+00:00,0.0,0.0,0.0,0.0,39568.765,0.0,0.0,4500.0,185029.17
2050-07-06 03:00:00+00:00,0.0,0.0,0.0,33.220777,33104.651,0.0,0.0,3000.0,178195.84
2050-07-06 04:00:00+00:00,0.0,0.0,0.0,66.473337,33909.265,0.0,0.0,1500.0,171362.5
2050-07-06 05:00:00+00:00,0.0,0.0,0.0,99.75768,34714.649,0.0,0.0,0.0,164529.17
2050-07-06 06:00:00+00:00,375.93616,0.0,0.0,133.0738,35520.801,0.0,0.0,0.0,170064.17
2050-07-06 07:00:00+00:00,375.93616,0.0,0.0,166.42171,36327.722,0.0,0.0,0.0,175599.17
2050-07-06 08:00:00+00:00,448.44685,0.0,0.0,199.8014,37135.413,0.0,0.0,0.0,181134.17
2050-07-06 09:00:00+00:00,448.44685,0.0,6263.4509,233.21288,37943.872,0.0,0.0,0.0,186669.17
2050-07-06 10:00:00+00:00,824.38301,2098.6711,18572.432,266.65613,38753.1,0.0,0.0,0.0,192204.17
2050-07-06 11:00:00+00:00,1200.3192,4800.6426,30881.413,300.13117,39563.098,0.0,470.30947,0.0,197739.17
2050-07-06 12:00:00+00:00,1576.2553,7502.6141,43190.395,333.638,40373.864,0.0,1152.3996,0.0,203274.17
2050-07-06 13:00:00+00:00,1952.1915,10204.586,55499.376,367.1766,41185.4,149.72711,1152.3996,0.0,208809.17
2050-07-06 14:00:00+00:00,2328.1277,12906.557,67808.357,400.74699,41997.705,252.96578,1834.4898,0.0,214344.17
2050-07-06 15:00:00+00:00,2704.0638,15608.529,80117.338,434.34916,42810.778,402.69289,2516.58,0.0,219879.17
2050-07-06 16:00:00+00:00,3080.0,18310.5,83414.5,467.98311,43624.621,552.42,2516.58,855.84157,225414.17
2050-07-06 17:00:00+00:00,3080.0,18310.5,83414.5,501.64885,44439.233,552.42,2516.58,285.0,218580.84
2050-07-06 18:00:00+00:00,2565.019,15373.574,77200.542,291.31493,35754.892,365.26111,2516.58,1500.0,211747.5
2050-07-06 19:00:00+00:00,2565.019,15373.574,63821.214,325.04423,27071.321,365.26111,1663.9673,0.0,204914.17
2050-07-06 20:00:00+00:00,2050.0379,12436.649,53605.14,358.80532,24983.551,187.15889,1663.9673,0.0,198080.84
2050-07-06 21:00:00+00:00,1535.0569,9499.7234,44332.859,0.0,16301.517,187.15889,852.61272,0.0,191247.5
2050-07-06 22:00:00+00:00,1020.0758,6562.7979,30953.532,0.0,9412.8445,0.0,0.0,0.0,184414.17
2050-07-06 23:00:00+00:00,1020.0758,5873.851,21743.683,33.856432,10232.071,0.0,0.0,0.0,178748.01
2050-07-07 00:00:00+00:00,505.09476,2936.9255,13379.327,67.744647,1552.3444,0.0,0.0,0.0,172606.11
2050-07-07 01:00:00+00:00,0.0,0.0,0.0,101.68491,0.0,0.0,0.0,1215.0,166550.63
2050-07-07 02:00:00+00:00,0.0,0.0,0.0,0.0,822.51383,0.0,0.0,1785.0,159717.3
2050-07-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,152883.96
2050-07-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,146050.63
2050-07-07 05:00:00+00:00,0.0,0.0,0.0,34.148442,826.29187,0.0,0.0,1500.0,139217.3
2050-07-07 06:00:00+00:00,0.0,0.0,0.0,68.34893,1653.8431,0.0,0.0,0.0,132383.96
2050-07-07 07:00:00+00:00,375.93616,0.0,0.0,102.60146,2482.6536,0.0,0.0,0.0,137918.96
2050-07-07 08:00:00+00:00,751.87233,2098.6711,9560.6129,136.90604,3312.7236,0.0,0.0,0.0,143453.96
2050-07-07 09:00:00+00:00,1127.8085,4800.6426,21869.594,171.26267,4144.0528,1.4273925,0.0,0.0,148988.96
2050-07-07 10:00:00+00:00,1503.7447,7502.6141,34178.575,205.67134,4976.6414,151.1545,0.0,0.0,154523.96
2050-07-07 11:00:00+00:00,1879.6808,10204.586,46487.556,240.13205,5810.4894,300.88162,470.30947,0.0,160058.96
2050-07-07 12:00:00+00:00,2255.617,12906.557,58796.538,274.64481,6645.5967,450.60873,1152.3996,285.0,165593.96
2050-07-07 13:00:00+00:00,2631.5532,15608.529,71105.519,309.20962,7481.9633,450.60873,1834.4898,285.0,171128.96
2050-07-07 14:00:00+00:00,3007.4893,18310.5,83414.5,343.82647,8319.5893,552.42,2516.58,1500.0,176663.96
2050-07-07 15:00:00+00:00,3007.4893,18310.5,83414.5,378.49537,9158.4747,552.42,2516.58,0.0,169830.63
2050-07-07 16:00:00+00:00,2492.5083,15373.574,73504.066,413.21631,9998.6193,365.26111,2516.58,0.0,162997.3
2050-07-07 17:00:00+00:00,1977.5272,12436.649,60124.738,447.9893,10840.023,178.10222,1705.2254,0.0,156163.96
2050-07-07 18:00:00+00:00,1544.9431,9499.7234,46745.411,90.216148,8655.7986,178.10222,852.61272,0.0,149330.63
2050-07-07 19:00:00+00:00,1029.9621,6562.7979,33366.083,0.0,0.0,178.10222,0.0,0.0,142497.3
2050-07-07 20:00:00+00:00,514.98105,3625.8724,19986.756,34.929124,845.18208,178.10222,0.0,0.0,135663.96
2050-07-07 21:00:00+00:00,0.0,688.94687,6607.4287,0.0,0.0,0.0,0.0,0.0,128830.63
2050-07-07 22:00:00+00:00,0.0,688.94687,6607.4287,35.033215,847.70077,0.0,0.0,0.0,121997.3
2050-07-07 23:00:00+00:00,0.0,0.0,0.0,69.681619,0.0,0.0,0.0,855.0,116332.05
2050-07-08 00:00:00+00:00,0.0,0.0,0.0,104.81893,850.21947,0.0,0.0,2070.0,110166.5
2050-07-08 01:00:00+00:00,0.0,0.0,0.0,140.0003,0.0,0.0,0.0,3285.0,104124.66
2050-07-08 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,97291.33
2050-07-08 03:00:00+00:00,0.0,0.0,0.0,35.269526,0.0,0.0,0.0,3000.0,90457.996
2050-07-08 04:00:00+00:00,0.0,0.0,0.0,70.583125,854.48523,0.0,0.0,1500.0,83624.663
2050-07-08 05:00:00+00:00,0.0,0.0,0.0,105.9408,1710.0369,0.0,0.0,0.0,76791.33
2050-07-08 06:00:00+00:00,0.0,0.0,0.0,141.34254,2566.655,0.0,0.0,0.0,82326.33
2050-07-08 07:00:00+00:00,0.0,0.0,0.0,176.78836,3424.3396,0.0,0.0,0.0,87861.33
2050-07-08 08:00:00+00:00,72.510682,0.0,0.0,212.27825,4283.0906,0.0,0.0,0.0,93396.33
2050-07-08 09:00:00+00:00,448.44685,262.63859,12308.981,247.81222,5142.908,0.0,0.0,0.0,98931.33
2050-07-08 10:00:00+00:00,824.38301,2964.6101,18988.604,283.39026,6003.7919,0.0,0.0,0.0,104466.33
2050-07-08 11:00:00+00:00,1200.3192,5666.5815,31297.585,319.01237,6865.7422,0.0,0.0,0.0,110001.33
2050-07-08 12:00:00+00:00,1576.2553,8368.553,43606.566,354.67855,7728.759,0.0,470.30947,0.0,115536.33
2050-07-08 13:00:00+00:00,1952.1915,11070.525,55915.547,390.38881,8592.8422,149.72711,1152.3996,0.0,121071.33
2050-07-08 14:00:00+00:00,2328.1277,13772.496,68224.528,426.14314,9457.9918,299.45422,1834.4898,0.0,126606.33
2050-07-08 15:00:00+00:00,2704.0638,16474.467,80533.51,461.94154,10324.208,449.18134,2516.58,0.0,132141.33
2050-07-08 16:00:00+00:00,3080.0,18310.5,83414.5,497.78402,11191.49,552.42,2516.58,0.0,137676.33
2050-07-08 17:00:00+00:00,2574.9052,17621.553,73940.755,533.67057,12059.839,552.42,2516.58,0.0,130843.0
2050-07-08 18:00:00+00:00,2059.9242,14684.628,60561.428,284.54187,11279.591,365.26111,1663.9673,900.12723,124009.66
2050-07-08 19:00:00+00:00,1544.9431,11747.702,47182.1,320.51657,2650.3511,365.26111,811.35456,0.0,117176.33
2050-07-08 20:00:00+00:00,1029.9621,8810.7766,33802.773,356.53534,1317.7503,187.15889,811.35456,0.0,110343.0
2050-07-08 21:00:00+00:00,514.98105,5873.851,20423.446,0.0,0.0,0.0,0.0,0.0,103509.66
2050-07-08 22:00:00+00:00,0.0,2936.9255,7044.1183,0.0,873.68117,0.0,0.0,0.0,96676.33
2050-07-08 23:00:00+00:00,0.0,0.0,5659.9522,0.0,1748.4288,0.0,0.0,389.24075,91270.33
2050-07-09 00:00:00+00:00,0.0,0.0,36.976174,0.0,0.0,0.0,0.0,1604.2407,85680.584
2050-07-09 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2819.2407,79863.427
2050-07-09 02:00:00+00:00,0.0,0.0,0.0,36.269971,877.62661,0.0,0.0,1319.2407,76986.555
2050-07-09 03:00:00+00:00,0.0,0.0,0.0,72.577395,1756.1595,0.0,0.0,0.0,82521.555
2050-07-09 04:00:00+00:00,0.0,0.0,0.0,108.92227,2635.5987,0.0,0.0,0.0,88056.555
2050-07-09 05:00:00+00:00,0.0,0.0,0.0,145.30461,3515.9441,0.0,0.0,0.0,93591.555
2050-07-09 06:00:00+00:00,0.0,0.0,0.0,181.72439,4397.1959,0.0,0.0,0.0,99126.555
2050-07-09 07:00:00+00:00,375.93616,0.0,0.0,218.18164,5279.3539,0.0,0.0,0.0,104661.55
2050-07-09 08:00:00+00:00,751.87233,0.0,0.0,254.67633,6162.4181,0.0,0.0,780.0,110196.55
2050-07-09 09:00:00+00:00,824.38301,0.0,0.0,291.20848,7046.3887,0.0,0.0,780.0,115731.55
2050-07-09 10:00:00+00:00,824.38301,2098.6711,9560.6129,327.77808,7931.2655,0.0,0.0,1995.0,121266.55
2050-07-09 11:00:00+00:00,1200.3192,4800.6426,21869.594,364.38514,8817.0487,0.0,0.0,3210.0,126801.55
2050-07-09 12:00:00+00:00,1576.2553,7502.6141,34178.575,401.02965,9703.7381,0.0,0.0,4425.0,132336.55
2050-07-09 13:00:00+00:00,1952.1915,10204.586,46487.556,437.71162,10591.334,103.23866,682.09018,5640.0,137871.55
2050-07-09 14:00:00+00:00,2328.1277,12906.557,58796.538,474.43104,11479.836,252.96578,1364.1804,6855.0,143406.55
2050-07-09 15:00:00+00:00,2704.0638,15608.529,71105.519,511.18791,12369.244,402.69289,1834.4898,8070.0,148941.55
2050-07-09 16:00:00+00:00,3080.0,18310.5,83414.5,547.98224,13259.558,552.42,2516.58,9285.0,154476.55
2050-07-09 17:00:00+00:00,3080.0,18310.5,83414.5,584.81402,14150.779,552.42,2516.58,7785.0,159290.76
2050-07-09 18:00:00+00:00,2565.019,15373.574,79705.332,621.68326,15042.906,552.42,2516.58,6285.0,152457.43
2050-07-09 19:00:00+00:00,2565.019,15373.574,69305.681,658.58995,15935.94,552.42,1663.9673,4785.0,145624.1
2050-07-09 20:00:00+00:00,2565.019,15373.574,59118.161,695.53409,16829.879,552.42,1663.9673,3285.0,138790.76
2050-07-09 21:00:00+00:00,2565.019,14344.195,45738.834,732.51569,17724.725,552.42,1663.9673,1785.0,131957.43
2050-07-09 22:00:00+00:00,2050.0379,12864.811,32359.506,769.53474,18164.707,552.42,1663.9673,1785.0,125124.1
2050-07-09 23:00:00+00:00,1535.0569,9927.8851,22168.719,806.59125,19061.365,374.31778,1663.9673,1785.0,119493.42
2050-07-10 00:00:00+00:00,1020.0758,6990.9596,22168.719,843.68521,10496.131,187.15889,852.61272,1785.0,113527.99
2050-07-10 01:00:00+00:00,1020.0758,5873.851,9754.9062,880.80198,11394.248,187.15889,852.61272,1785.0,107210.53
2050-07-10 02:00:00+00:00,514.98105,2936.9255,0.0,917.94155,12292.916,187.15889,852.61272,1785.0,100377.2
2050-07-10 03:00:00+00:00,0.0,0.0,0.0,955.10393,8879.794,0.0,0.0,3000.0,93543.862
2050-07-10 04:00:00+00:00,0.0,0.0,0.0,992.28912,9779.5662,0.0,0.0,1500.0,86710.529
2050-07-10 05:00:00+00:00,0.0,0.0,0.0,1029.4971,10679.89,0.0,0.0,0.0,87523.477
2050-07-10 06:00:00+00:00,375.93616,2701.9715,12308.981,1066.7279,11580.766,149.72711,0.0,0.0,93058.477
2050-07-10 07:00:00+00:00,751.87233,5403.943,12308.981,1103.9815,12482.194,299.45422,0.0,0.0,98593.477
2050-07-10 08:00:00+00:00,1127.8085,8105.9144,24617.962,1141.2579,13384.174,449.18134,470.30947,285.0,104128.48
2050-07-10 09:00:00+00:00,1503.7447,10807.886,36926.944,1178.5572,14286.705,449.18134,470.30947,285.0,109663.48
2050-07-10 10:00:00+00:00,1879.6808,13509.857,39030.711,1215.8792,15189.788,552.42,1152.3996,285.0,115198.48
2050-07-10 11:00:00+00:00,2255.617,15608.529,51339.693,1253.224,16093.424,552.42,1834.4898,285.0,120733.48
2050-07-10 12:00:00+00:00,2631.5532,18310.5,63648.674,1290.5917,16997.611,552.42,1834.4898,285.0,126268.48
2050-07-10 13:00:00+00:00,3007.4893,18310.5,75957.655,1327.9821,17902.35,552.42,2516.58,1500.0,131803.48
2050-07-10 14:00:00+00:00,3080.0,18310.5,83414.5,1365.3954,18807.64,552.42,2516.58,1500.0,137338.48
2050-07-10 15:00:00+00:00,3080.0,18310.5,83414.5,1402.8315,19713.483,552.42,2516.58,0.0,130505.14
2050-07-10 16:00:00+00:00,2565.019,15373.574,79036.7,1047.6921,20619.878,552.42,2516.58,0.0,123671.81
2050-07-10 17:00:00+00:00,2050.0379,12436.649,65657.373,1085.1738,18622.398,552.42,1705.2254,0.0,116838.48
2050-07-10 18:00:00+00:00,1535.0569,12436.649,52278.045,1122.6783,10807.176,552.42,852.61272,0.0,110005.14
2050-07-10 19:00:00+00:00,1535.0569,9499.7234,38898.718,767.60741,2215.505,365.26111,0.0,0.0,103171.81
2050-07-10 20:00:00+00:00,1020.0758,6562.7979,25519.391,805.15751,3124.1069,365.26111,0.0,0.0,96338.477
2050-07-10 21:00:00+00:00,1020.0758,3625.8724,12140.063,842.73042,4033.2608,178.10222,0.0,0.0,89505.143
2050-07-10 22:00:00+00:00,514.98105,688.94687,12140.063,487.72795,4942.9665,178.10222,0.0,0.0,82671.81
2050-07-10 23:00:00+00:00,0.0,688.94687,0.0,132.74829,5853.224,178.10222,0.0,0.0,76641.797
2050-07-11 00:00:00+00:00,0.0,0.0,0.0,0.0,6764.0334,0.0,0.0,0.0,70297.048
2050-07-11 01:00:00+00:00,0.0,0.0,0.0,37.66378,7675.3861,0.0,0.0,0.0,64128.769
2050-07-11 02:00:00+00:00,0.0,0.0,0.0,75.350011,8587.2821,0.0,0.0,570.0,57295.436
2050-07-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.0,50462.103
2050-07-11 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,43628.769
2050-07-11 05:00:00+00:00,0.0,0.0,0.0,37.753588,913.5258,0.0,0.0,1500.0,36795.436
2050-07-11 06:00:00+00:00,0.0,0.0,0.0,75.529629,1827.5949,0.0,0.0,0.0,42317.389
2050-07-11 07:00:00+00:00,375.93616,0.0,0.0,113.32812,2742.2072,0.0,0.0,0.0,47852.389
2050-07-11 08:00:00+00:00,448.44685,0.0,0.0,151.14907,3657.3629,0.0,0.0,0.0,53387.389
2050-07-11 09:00:00+00:00,824.38301,2098.6711,9822.1409,188.99246,4573.0618,0.0,0.0,0.0,58922.389
2050-07-11 10:00:00+00:00,1200.3192,4800.6426,22131.122,226.85831,5489.3039,0.0,470.30947,0.0,64457.389
2050-07-11 11:00:00+00:00,1576.2553,7502.6141,34440.103,264.74661,6406.0894,0.0,470.30947,0.0,69992.389
2050-07-11 12:00:00+00:00,1952.1915,10204.586,46749.084,302.65737,7323.4181,149.72711,1152.3996,0.0,75527.389
2050-07-11 13:00:00+00:00,2328.1277,12906.557,59058.066,340.59057,8241.2901,299.45422,1834.4898,285.0,81062.389
2050-07-11 14:00:00+00:00,2704.0638,15608.529,71367.047,378.54623,9159.7054,449.18134,2516.58,1500.0,86597.389
2050-07-11 15:00:00+00:00,3080.0,18310.5,83414.5,416.52434,10078.664,552.42,2516.58,1500.0,92132.389
2050-07-11 16:00:00+00:00,3080.0,18310.5,83414.5,454.5249,10998.166,552.42,2516.58,0.0,85299.056
2050-07-11 17:00:00+00:00,2565.019,15373.574,70035.173,492.54792,7658.0013,365.26111,1663.9673,0.0,78465.723
2050-07-11 18:00:00+00:00,2050.0379,12436.649,56655.845,137.9952,8578.5897,187.15889,852.61272,0.0,71632.389
2050-07-11 19:00:00+00:00,1535.0569,9499.7234,56655.845,0.0,0.0,0.0,0.0,0.0,64799.056
2050-07-11 20:00:00+00:00,1020.0758,6562.7979,43276.518,38.090371,921.67495,0.0,0.0,0.0,57965.723
2050-07-11 21:00:00+00:00,505.09476,3625.8724,29897.19,0.0,0.0,0.0,0.0,0.0,51132.389
2050-07-11 22:00:00+00:00,0.0,3625.8724,16517.863,38.135275,0.0,0.0,0.0,0.0,44299.056
2050-07-11 23:00:00+00:00,0.0,688.94687,3138.5357,0.0,923.30478,0.0,0.0,0.0,38928.533
2050-07-12 00:00:00+00:00,0.0,688.94687,3138.5357,38.18018,0.0,0.0,0.0,0.0,33079.538
2050-07-12 01:00:00+00:00,0.0,688.94687,0.0,76.380637,0.0,0.0,0.0,0.0,27333.333
2050-07-12 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20500.0
2050-07-12 03:00:00+00:00,0.0,0.0,0.0,0.0,925.32005,0.0,0.0,285.0,13666.667
2050-07-12 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,6833.3333
2050-07-12 05:00:00+00:00,0.0,0.0,0.0,0.0,926.30139,0.0,0.0,0.0,0.0
2050-07-12 06:00:00+00:00,0.0,0.0,0.0,38.301847,1853.0934,0.0,0.0,0.0,0.0
2050-07-12 07:00:00+00:00,0.0,0.0,0.0,76.623972,2780.3762,0.0,0.0,0.0,0.0
2050-07-12 08:00:00+00:00,0.0,0.0,0.0,114.96638,3708.1495,0.0,0.0,0.0,0.0
2050-07-12 09:00:00+00:00,0.0,0.0,0.0,153.32906,4636.4136,0.0,0.0,0.0,0.0
2050-07-12 10:00:00+00:00,0.0,0.0,0.0,191.71202,5565.1683,0.0,0.0,0.0,0.0
2050-07-12 11:00:00+00:00,0.0,0.0,0.0,230.11525,6494.4137,0.0,0.0,0.0,0.0
2050-07-12 12:00:00+00:00,0.0,0.0,0.0,268.53877,7424.1497,0.0,0.0,0.0,0.0
2050-07-12 13:00:00+00:00,0.0,0.0,0.0,306.98256,8354.3764,0.0,0.0,0.0,0.0
2050-07-12 14:00:00+00:00,0.0,0.0,0.0,345.44663,9285.0938,0.0,0.0,570.0,2596.6667
2050-07-12 15:00:00+00:00,0.0,0.0,8823.4969,383.93098,10216.302,0.0,682.09018,1785.0,8131.6667
2050-07-12 16:00:00+00:00,0.0,0.0,8823.4969,422.43561,11148.001,0.0,682.09018,3000.0,13666.667
2050-07-12 17:00:00+00:00,0.0,0.0,4972.1129,68.362327,12080.19,0.0,682.09018,1500.0,6833.3333
2050-07-12 18:00:00+00:00,0.0,0.0,0.0,0.0,13012.87,0.0,0.0,0.0,0.0
2050-07-12 19:00:00+00:00,0.0,0.0,0.0,0.0,13946.041,0.0,0.0,0.0,0.0
2050-07-12 20:00:00+00:00,0.0,0.0,0.0,0.0,14879.702,0.0,0.0,0.0,0.0
2050-07-12 21:00:00+00:00,0.0,0.0,0.0,0.0,15813.854,0.0,0.0,0.0,0.0
2050-07-12 22:00:00+00:00,0.0,0.0,0.0,0.0,16748.497,0.0,0.0,0.0,0.0
2050-07-12 23:00:00+00:00,0.0,0.0,0.0,0.0,17683.63,0.0,0.0,0.0,0.0
2050-07-13 00:00:00+00:00,0.0,0.0,0.0,0.0,18619.254,0.0,0.0,0.0,1298.3333
2050-07-13 01:00:00+00:00,0.0,0.0,0.0,0.0,19555.401,0.0,0.0,0.0,6833.3333
2050-07-13 02:00:00+00:00,0.0,0.0,0.0,0.0,20492.069,0.0,0.0,0.0,6833.3333
2050-07-13 03:00:00+00:00,0.0,0.0,0.0,0.0,21429.26,0.0,0.0,0.0,0.0
2050-07-13 04:00:00+00:00,0.0,0.0,0.0,0.0,22366.973,0.0,0.0,0.0,0.0
2050-07-13 05:00:00+00:00,0.0,0.0,0.0,0.0,23305.209,0.0,0.0,0.0,0.0
2050-07-13 06:00:00+00:00,0.0,0.0,0.0,0.0,24243.967,0.0,0.0,0.0,0.0
2050-07-13 07:00:00+00:00,0.0,0.0,0.0,0.0,25183.247,0.0,0.0,0.0,0.0
2050-07-13 08:00:00+00:00,0.0,0.0,0.0,0.0,26123.05,0.0,0.0,0.0,0.0
2050-07-13 09:00:00+00:00,0.0,0.0,0.0,0.0,27063.374,0.0,0.0,0.0,0.0
2050-07-13 10:00:00+00:00,0.0,0.0,0.0,0.0,28004.221,0.0,0.0,0.0,0.0
2050-07-13 11:00:00+00:00,0.0,0.0,0.0,0.0,28945.591,0.0,0.0,0.0,0.0
2050-07-13 12:00:00+00:00,0.0,0.0,0.0,0.0,29887.483,0.0,0.0,0.0,0.0
2050-07-13 13:00:00+00:00,0.0,0.0,0.0,0.0,30829.897,0.0,0.0,0.0,0.0
2050-07-13 14:00:00+00:00,0.0,0.0,0.0,0.0,31772.833,0.0,0.0,0.0,0.0
2050-07-13 15:00:00+00:00,0.0,0.0,0.0,0.0,32716.292,0.0,0.0,0.0,0.0
2050-07-13 16:00:00+00:00,0.0,0.0,0.0,0.0,33660.272,0.0,0.0,0.0,310.11406
2050-07-13 17:00:00+00:00,0.0,0.0,0.0,0.0,34604.776,0.0,0.0,0.0,5845.1141
2050-07-13 18:00:00+00:00,0.0,0.0,0.0,0.0,35549.801,0.0,0.0,0.0,0.0
2050-07-13 19:00:00+00:00,0.0,0.0,0.0,0.0,36495.349,0.0,0.0,0.0,0.0
2050-07-13 20:00:00+00:00,0.0,0.0,0.0,0.0,37441.419,0.0,0.0,0.0,0.0
2050-07-13 21:00:00+00:00,0.0,0.0,0.0,0.0,38388.012,0.0,0.0,0.0,0.0
2050-07-13 22:00:00+00:00,0.0,0.0,0.0,33.562288,39335.126,0.0,0.0,0.0,0.0
2050-07-13 23:00:00+00:00,0.0,0.0,0.0,72.725604,40282.764,0.0,0.0,0.0,0.0
2050-07-14 00:00:00+00:00,0.0,0.0,0.0,111.91051,41230.923,0.0,0.0,0.0,0.0
